"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"0","0","19","3000.12363742","high_load","0","0","0","","6","1","Female","Right-handed","yes","None","None","3000.07568984","3000.17158501","22","green","7","diamond"
"0","0","19","2347.20451137","high_load","0","0","0","","6","1","Female","Right-handed","yes","down","d","1180.39293287","2208.17783776","22","green","7","circle"
"0","33","19","2256.03519535","high_load","0","1","0","","6","3","Female","Right-handed","yes","left","d","2421.81881392","1725.57431267","22","green","1","diamond"
"25","50","19","2056.20563645","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1575.3129903","1338.12092926","22","red","5","diamond"
"40","40","19","1967.01937275","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","2042.89400729","1177.65462857","22","red","3","circle"
"50","50","19","1834.13422374","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1490.23761478","849.179342578","22","red","0","diamond"
"42","57","19","1905.42566461","high_load","0","1","0","","6","3","Female","Right-handed","yes","down","s","2740.87199822","1925.47662147","22","red","3","diamond"
"50","62","19","1824.20488389","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1349.20532088","1162.1135168","22","green","0","diamond"
"55","66","19","1782.48341202","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1631.75195029","1265.67132394","22","green","2","diamond"
"60","70","19","1756.85942345","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","2179.36695075","873.120101809","22","green","4","circle"
"54","72","19","1775.34330997","high_load","0","1","0","","6","1","Female","Right-handed","yes","left","d","2238.75556928","1681.60878104","22","green","7","circle"
"58","75","19","1811.19725017","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","2705.20637026","1705.97481454","22","red","7","diamond"
"61","69","19","1847.2236312","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","d","2333.60006516","2225.4803418","22","red","6","circle"
"64","71","19","1784.64110052","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1060.22730043","881.909102915","22","green","4","circle"
"66","73","19","1747.40035348","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1522.54883597","929.510953865","22","green","1","diamond"
"68","68","19","1702.82202016","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","963.215381198","1105.0786597","22","green","4","circle"
"70","70","19","1694.01523562","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","2104.74094191","1001.47242389","22","green","2","circle"
"72","72","19","1697.15925605","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","2756.18026753","745.034939202","22","green","1","diamond"
"73","73","19","1672.95162103","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1200.84362096","1273.58476043","22","red","3","circle"
"75","70","19","1668.67228963","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","2029.45809926","1145.27188687","22","red","0","circle"
"76","66","19","1655.5538532","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","1896.70101361","889.669235417","22","green","0","diamond"
"77","68","19","1656.73854713","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","2282.09345257","1081.14078695","22","green","6","diamond"
"100","100","19","1048.94919416","high_load","1","1","1","4","2","3","Female","Right-handed","no","left","s","1002.51059337","1095.38779495","22","green","3","circle"
"100","50","19","1458.95005048","high_load","1","0","1","","6","3","Female","Right-handed","no","down","s","2392.26161229","1345.64020131","22","red","1","circle"
"100","66","19","1771.08977542","high_load","1","1","1","6","0","1","Female","Right-handed","no","left","d","2989.58462957","1801.153821","22","green","7","circle"
"75","75","19","1952.87205243","high_load","0","1","1","6","0","2","Female","Right-handed","no","left","s","2803.8283021","2192.60946482","22","red","4","diamond"
"80","80","19","1949.01548691","high_load","1","1","1","6","0","4","Female","Right-handed","no","left","s","2002.18698726","1864.99146244","22","green","2","diamond"
"83","66","19","1915.76774296","high_load","1","0","1","4","2","1","Female","Right-handed","no","down","s","2457.50111931","1041.5569271","22","red","5","diamond"
"85","71","19","1945.38348356","high_load","1","1","1","6","0","1","Female","Right-handed","no","down","d","2612.32499933","1633.83085503","22","green","7","circle"
"87","62","19","1917.85295518","high_load","1","0","1","4","2","4","Female","Right-handed","no","left","d","2400.70616051","1049.57235244","22","green","2","diamond"
"88","66","19","1863.15266982","high_load","1","1","1","3","3","1","Female","Right-handed","no","down","s","1546.23205734","1304.86871662","22","green","7","circle"
"90","70","19","1872.04917081","high_load","1","1","1","5","1","3","Female","Right-handed","no","left","s","2334.72643256","1569.5089269","22","red","1","diamond"
"90","72","19","1801.50993642","high_load","1","1","1","","6","1","Female","Right-handed","no","left","s","1151.19814445","1041.03704056","22","red","5","diamond"
"91","75","19","1772.15329512","high_load","1","1","1","","6","4","Female","Right-handed","no","left","d","1744.97239887","1153.48808269","22","red","2","circle"
"92","76","19","1722.15739025","high_load","1","1","1","6","0","3","Female","Right-handed","no","left","s","1395.35527397","849.057789834","22","green","3","circle"
"92","71","19","1708.58060436","high_load","1","0","1","","6","0","Female","Right-handed","no","left","s","2094.68285317","969.481922322","22","green","6","diamond"
"93","73","19","1686.32277182","high_load","1","1","1","","6","3","Female","Right-handed","no","left","d","1588.36307259","1161.06315996","22","green","1","circle"
"87","75","19","1714.12872059","high_load","0","1","1","","6","3","Female","Right-handed","no","None","s","3000.13406081","1262.30184337","22","red","1","diamond"
"88","76","19","1704.04759132","high_load","1","1","1","6","0","1","Female","Right-handed","no","left","d","2004.39482128","1081.10422491","22","green","5","circle"
