"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"0","100","20","2572.91093723","high_load","0","1","0","","6","1","Female","Right-handed","yes","None","s","3000.1757516","2145.64612287","14","green","7","diamond"
"50","100","20","2103.51865613","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1586.18900289","1682.06374716","14","green","2","diamond"
"66","100","20","1929.05167578","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1814.78090221","1345.45452796","14","red","5","diamond"
"75","100","20","1873.2172277","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1409.32163409","2002.1061328","14","red","7","circle"
"80","100","20","1807.93871272","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1972.93521533","1120.71409031","14","green","2","circle"
"83","83","20","1731.31738548","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","1534.33971438","1162.08178415","14","red","3","circle"
"85","71","20","1788.14376756","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","d","1897.00186367","2361.20225642","14","green","6","circle"
"87","75","20","1733.34005899","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1473.36737826","1226.06081968","14","green","3","circle"
"88","77","20","1686.60959158","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1679.98134724","945.550357484","14","green","5","circle"
"90","70","20","1630.32561833","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","s","1102.35349997","1145.18621812","14","green","6","circle"
"90","72","20","1583.87243757","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1165.05288423","1073.6283758","14","red","1","circle"
"91","75","20","1543.82924524","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1189.57953353","1017.12872554","14","red","3","diamond"
"92","69","20","1512.53200948","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","s","1384.10512768","889.825232991","14","green","6","circle"
"92","64","20","1508.64179244","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","1450.74288727","1465.39505464","14","red","1","circle"
"93","66","20","1472.06399411","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","918.074416692","1001.87521829","14","green","0","diamond"
"93","68","20","1474.15939299","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","2065.80165662","945.379095886","14","red","4","diamond"
"94","70","20","1459.09410689","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1291.13830272","1144.96075576","14","red","4","diamond"
"94","72","20","1422.49161893","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","782.798921245","817.699725821","14","green","1","circle"
"94","73","20","1417.90231111","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1789.38479563","881.204745165","14","green","7","diamond"
