"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","0","24","2848.82083073","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","None","2697.55474915","3000.08691232","0","red","7","circle"
"100","0","24","2671.88546816","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","None","1989.81618526","3000.08402593","0","green","2","diamond"
"66","0","24","2781.29567774","high_load","0","0","0","","6","0","Female","Right-handed","yes","None","None","3000.10102354","3000.13117025","0","red","0","diamond"
"50","0","24","2835.99372692","high_load","0","0","0","","6","1","Female","Right-handed","yes","None","None","3000.08081884","3000.09493006","0","red","1","circle"
"40","0","24","2868.82288328","high_load","0","0","0","","6","1","Female","Right-handed","yes","None","None","3000.18472877","3000.09428864","0","red","7","circle"
"33","16","24","2760.11146799","high_load","0","1","0","","6","1","Female","Right-handed","yes","None","d","3000.15843058","1432.95035254","0","green","7","circle"
"28","14","24","2794.39413248","high_load","0","0","0","","6","1","Female","Right-handed","yes","None","None","3000.08755374","3000.09268509","0","green","1","circle"
"37","25","24","2755.51223748","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1973.25088957","2993.42705539","0","red","0","diamond"
"44","22","24","2587.97800217","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","s","1278.40902349","1216.99921586","0","red","4","circle"
"50","30","24","2454.01571798","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1350.99460085","1145.71571974","0","red","1","circle"
"54","36","24","2361.45183517","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1502.54916078","1369.07685326","0","green","5","circle"
"58","41","24","2267.72409989","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1039.84881746","1433.5892062","0","red","5","diamond"
"53","38","24","2324.06000922","high_load","0","0","0","","6","0","Female","Right-handed","yes","None","None","3000.10166496","3000.08017742","0","green","0","circle"
"57","35","24","2318.62151426","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","None","1495.75749218","3000.08466735","0","green","2","diamond"
"60","33","24","2259.25366585","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1743.2257299","1112.98184623","0","red","6","circle"
"62","31","24","2202.36881171","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","s","1704.73479716","993.457202097","0","green","4","circle"
"64","35","24","2137.20337775","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1188.10167138","1001.01119758","0","green","0","diamond"
"66","38","24","2075.06475217","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1076.05918376","961.357050883","0","red","3","circle"
"68","36","24","2037.09998115","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","1538.38910742","1169.07909823","0","green","3","circle"
"70","35","24","2017.32956286","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","1738.73932237","1544.64390804","0","green","5","diamond"
"71","38","24","1975.27706452","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1219.23167585","1049.22251959","0","red","6","diamond"
"72","40","24","1974.44989181","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1529.6760672","2384.48246279","0","red","5","diamond"
"100","100","24","1030.19433402","high_load","1","1","1","0","0","2","Female","Right-handed","no","left","d","1186.76976413","873.618903911","0","red","6","circle"
"50","50","24","1507.49474437","high_load","0","0","1","4","4","3","Female","Right-handed","no","left","None","969.496341505","3000.09396793","0","green","3","circle"
"66","33","24","1667.81015698","high_load","1","0","1","","6","4","Female","Right-handed","no","down","None","976.746624931","3000.13533948","0","green","4","circle"
"75","50","24","1688.7385206","high_load","1","1","1","6","2","4","Female","Right-handed","no","down","s","2046.15204525","1456.89517765","0","red","4","diamond"
"80","60","24","1741.92756131","high_load","1","1","1","0","0","3","Female","Right-handed","no","down","s","2179.80876083","1729.55868746","0","green","3","circle"
"83","66","24","1711.68150216","high_load","1","1","1","","6","3","Female","Right-handed","no","left","s","2031.9670567","1088.93535616","0","green","5","diamond"
"85","71","24","1752.79602705","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","2445.46444372","1553.50190902","0","green","7","diamond"
"87","62","24","1748.8143965","high_load","1","0","1","3","3","0","Female","Right-handed","no","down","s","1673.2667647","1768.61920057","0","green","0","circle"
"88","66","24","1718.3412611","high_load","1","1","1","1","1","3","Female","Right-handed","no","left","d","1875.71826939","1073.39408643","0","red","5","circle"
"90","60","24","1667.312453","high_load","1","0","1","0","0","2","Female","Right-handed","no","down","s","1295.12858052","1120.97777963","0","green","6","diamond"
"90","54","24","1677.32337753","high_load","1","0","1","5","3","3","Female","Right-handed","no","down","d","2097.72472527","1457.14052054","0","green","3","diamond"
"91","50","24","1659.21075489","high_load","1","0","1","6","2","4","Female","Right-handed","no","down","s","1711.14482126","1208.79899041","0","red","4","diamond"
"92","46","24","1660.5899257","high_load","1","0","1","1","1","3","Female","Right-handed","no","down","d","1416.85265155","1937.42729913","0","green","3","circle"
"92","42","24","1681.72174817","high_load","1","0","1","0","0","1","Female","Right-handed","no","left","s","2360.03187854","1552.83900214","0","red","1","circle"
"93","40","24","1684.806882","high_load","1","0","1","6","2","3","Female","Right-handed","no","left","s","2382.60695266","1073.39055863","0","green","5","circle"
"87","43","24","1722.43622688","high_load","0","1","1","0","0","1","Female","Right-handed","no","None","d","3000.1260389","1573.6267613","0","green","1","circle"
"88","47","24","1742.803742","high_load","1","1","1","0","0","4","Female","Right-handed","no","left","d","2816.42193847","1320.94602937","0","green","4","diamond"
"88","50","24","1728.66512797","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","1799.99102013","1176.62635881","0","red","6","circle"
"89","52","24","1705.17568011","high_load","1","1","1","2","2","0","Female","Right-handed","no","down","d","1547.50335542","1017.22788186","0","red","0","diamond"
"90","55","24","1716.68391016","high_load","1","1","1","0","0","4","Female","Right-handed","no","down","s","1846.09014828","2024.59041367","0","green","4","circle"
"90","57","24","1707.58599009","high_load","1","1","1","0","0","3","Female","Right-handed","no","left","s","2082.22033716","969.034840295","0","green","5","diamond"
"90","59","24","1688.16963996","high_load","1","1","1","0","0","2","Female","Right-handed","no","down","d","1152.05711198","1408.7954626","0","red","2","circle"
"91","60","24","1673.15576429","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","1588.47273246","1097.22826671","0","green","6","diamond"
"91","62","24","1648.95099877","high_load","1","1","1","","6","1","Female","Right-handed","no","left","s","1199.84445581","984.638327692","0","red","7","diamond"
"88","60","24","1639.88704606","high_load","0","0","1","0","0","1","Female","Right-handed","no","down","s","1560.51935723","1284.18500458","0","green","1","circle"
"84","61","24","1665.81227556","high_load","0","1","1","0","0","1","Female","Right-handed","no","None","s","3000.15169567","1627.73433053","0","red","1","circle"
