"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"0","0","21","3000.12347591","high_load","0","0","0","","6","4","Male","Right-handed","yes","None","None","3000.12892809","3000.11802373","3","green","3","diamond"
"50","50","21","2125.17098207","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","s","1147.3548733","1353.08210315","3","green","3","diamond"
"66","66","21","1923.56461387","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","711.007669292","2329.69608568","3","green","1","circle"
"75","75","21","1702.38736671","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","s","844.53291948","1233.17833098","3","red","5","circle"
"80","80","21","1595.00766032","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","729.098654701","1601.87901478","3","red","2","circle"
"83","83","21","1495.34640126","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","s","776.600320023","1217.47989187","3","red","3","circle"
"85","85","21","1467.64885228","high_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","1121.01056537","1481.91655145","3","green","6","diamond"
"87","87","21","1403.61347854","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","581.203373804","1329.52835088","3","red","5","diamond"
"88","88","21","1333.07757962","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","528.460236106","1009.12054039","3","green","1","circle"
"90","90","21","1296.39317233","high_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","642.897072088","1289.56994141","3","red","6","diamond"
"90","90","21","1242.70886388","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","546.542882861","865.18867602","3","red","2","diamond"
"91","91","21","1218.48215816","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","854.110481116","1049.86630926","3","green","0","diamond"
"92","92","21","1205.64328842","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","s","669.578773945","1433.57492919","3","green","2","diamond"
"92","92","21","1196.71508022","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","1056.12830205","1105.16844521","3","green","6","diamond"
"93","93","21","1181.51473624","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","847.771837041","1089.64800384","3","red","6","diamond"
"93","87","21","1172.88503198","high_load","1","0","0","","6","4","Male","Right-handed","yes","down","d","725.567243542","1361.31169266","3","green","3","circle"
"94","88","21","1159.20309947","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","830.85531606","1049.72904253","3","green","0","circle"
"94","88","21","1149.94501669","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","591.785420023","1393.32979904","3","green","0","circle"
"94","89","21","1135.13902046","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","568.25508007","1169.0070965","3","red","0","circle"
"95","85","21","1130.66427316","high_load","1","0","0","","6","3","Male","Right-handed","yes","down","d","881.622518413","1209.66563043","3","green","4","diamond"
"95","85","21","1129.45058319","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","1121.32037766","1089.03319","3","red","5","diamond"
"95","86","21","1115.62641052","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","536.831903097","1113.80566558","3","green","4","diamond"
"100","100","21","928.950034584","high_load","1","1","1","7","0","2","Male","Right-handed","no","left","d","904.026822172","953.873246995","3","red","5","diamond"
"100","50","21","964.479587503","high_load","1","0","1","7","0","1","Male","Right-handed","no","down","d","1070.62565726","929.392623584","3","red","0","circle"
"100","66","21","896.049583219","high_load","1","1","1","7","0","4","Male","Right-handed","no","down","d","677.189059585","841.190089719","3","red","3","diamond"
"100","50","21","1188.46349298","high_load","1","0","1","5","2","0","Male","Right-handed","no","left","d","1409.91790616","2721.49253837","3","red","7","circle"
"100","60","21","1120.92082885","high_load","1","1","1","","6","4","Male","Right-handed","no","left","d","756.318839834","945.181504794","3","red","3","diamond"
"100","66","21","1072.31487192","high_load","1","1","1","7","0","3","Male","Right-handed","no","left","s","632.821437481","1025.7487371","3","green","2","diamond"
"100","71","21","1024.3934114","high_load","1","1","1","","6","3","Male","Right-handed","no","down","s","640.325565895","833.403730634","3","green","2","diamond"
"87","75","21","1052.20657873","high_load","0","1","1","7","0","2","Male","Right-handed","no","left","d","1495.16856387","998.628936271","3","red","1","circle"
"88","77","21","1042.68831404","high_load","1","1","1","","6","2","Male","Right-handed","no","left","s","779.695235789","1153.38915728","3","red","1","circle"
"90","80","21","1035.0752257","high_load","1","1","1","7","0","3","Male","Right-handed","no","left","d","916.114312407","1017.00054875","3","red","2","diamond"
"90","81","21","1020.03623399","high_load","1","1","1","7","0","2","Male","Right-handed","no","left","d","713.683729118","1025.60890463","3","green","5","diamond"
"91","83","21","1019.85344371","high_load","1","1","1","7","0","1","Male","Right-handed","no","left","d","1154.5928069","881.092694486","3","green","0","circle"
"92","76","21","1024.39568285","high_load","1","0","1","7","0","2","Male","Right-handed","no","left","d","972.053391626","1185.75171335","3","green","1","diamond"
"92","78","21","1010.76215153","high_load","1","1","1","","6","3","Male","Right-handed","no","down","d","713.59938063","953.453108174","3","red","2","circle"
"93","80","21","998.784280735","high_load","1","1","1","0","1","3","Male","Right-handed","no","left","d","781.274444627","880.913734582","3","green","2","circle"
"93","81","21","988.865238708","high_load","1","1","1","7","0","3","Male","Right-handed","no","left","s","638.718133996","1041.44108259","3","red","4","circle"
"88","82","21","985.47480847","high_load","0","1","1","6","1","3","Male","Right-handed","no","left","s","708.356304662","1154.09954468","3","red","2","circle"
"88","83","21","967.153803202","high_load","1","1","1","","6","1","Male","Right-handed","no","down","s","533.819090779","777.574336505","3","red","6","diamond"
"89","84","21","955.851207928","high_load","1","1","1","","6","1","Male","Right-handed","no","left","s","783.554098656","721.254887321","3","green","6","circle"
"90","85","21","945.058991019","high_load","1","1","1","7","0","4","Male","Right-handed","no","left","s","935.057762676","544.955976831","3","red","3","diamond"
"90","85","21","929.543016786","high_load","1","1","1","","6","4","Male","Right-handed","no","down","s","588.837071773","649.609992499","3","red","3","circle"
"90","86","21","921.803089767","high_load","1","1","1","2","3","2","Male","Right-handed","no","down","d","877.41182938","641.117415318","3","green","5","diamond"
"91","86","21","919.935309776","high_load","1","1","1","7","0","3","Male","Right-handed","no","left","d","868.9538896","888.734410371","3","red","4","diamond"
"91","87","21","920.959833339","high_load","1","1","1","7","0","1","Male","Right-handed","no","left","d","1103.72489951","785.322851036","3","red","6","circle"
"92","84","21","933.182679889","high_load","1","0","1","5","2","3","Male","Right-handed","no","down","d","1116.17864815","1336.88334604","3","red","4","diamond"
"92","84","21","935.704185606","high_load","1","1","1","6","1","1","Male","Right-handed","no","left","d","947.859488893","1049.62416818","3","red","0","circle"
"92","85","21","956.760653159","high_load","1","1","1","6","1","0","Male","Right-handed","no","left","s","1935.43235974","1073.02525932","3","green","7","circle"
