"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","25","1735.12909366","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1373.10624951","2097.15193781","20","green","5","diamond"
"100","100","25","1634.76284322","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1035.06703634","2033.72614922","20","green","0","circle"
"66","66","25","1862.68676661","high_load","0","0","0","","6","3","Female","Right-handed","yes","None","s","3000.09717503","1636.97205175","20","green","7","diamond"
"50","75","25","1902.28257087","high_load","0","1","0","","6","3","Female","Right-handed","yes","down","d","1665.76504489","2376.37492243","20","green","7","diamond"
"60","80","25","1866.2325113","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","2050.20068407","1393.86386196","20","green","2","circle"
"50","83","25","1916.70397589","high_load","0","1","0","","6","2","Female","Right-handed","yes","down","s","2049.670551","2288.45204669","20","green","6","diamond"
"57","71","25","1888.45523088","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","1836.12281256","1601.80270903","20","green","1","diamond"
"62","75","25","1807.21725033","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1123.74197623","1353.36079677","20","red","5","diamond"
"66","66","25","1721.52701275","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","695.117034964","1376.89318924","20","red","5","circle"
"70","60","25","1661.94117543","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","873.81614036","1377.52113877","20","green","3","circle"
"72","54","25","1644.05896276","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","1049.35208629","1881.12158584","20","green","0","circle"
"75","58","25","1599.44976911","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","919.923286259","1297.57399173","20","green","4","circle"
"76","61","25","1577.51256596","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1219.44013714","1409.09211904","20","green","2","diamond"
"78","64","25","1541.32370395","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","875.926409964","1265.81058565","20","red","7","circle"
"80","66","25","1507.02432209","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","788.400893507","1265.26505852","20","green","6","diamond"
"81","62","25","1490.39056624","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","1127.99105862","1353.77739863","20","red","1","diamond"
"82","64","25","1503.63586662","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","997.752145951","2433.36919937","20","red","4","circle"
"83","66","25","1480.71054296","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","884.120221235","1297.83986004","20","green","2","diamond"
"84","63","25","1445.43914986","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","603.658335167","1017.44981295","20","green","5","circle"
"85","65","25","1438.75030668","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1366.19623903","1257.12833359","20","green","1","diamond"
"85","66","25","1412.10031462","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","668.725195123","1089.47575194","20","red","4","diamond"
