"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","20","1009.45990066","high_load","1","1","0","","6","4","Male","Right-handed","yes","left","s","946.000328409","1072.9194729","11","red","3","diamond"
"100","50","20","956.96308854","high_load","1","0","0","","6","2","Male","Right-handed","yes","down","s","863.074300141","945.858252706","11","red","5","circle"
"100","66","20","944.048417775","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","d","883.09895653","953.339195959","11","red","7","diamond"
"100","50","20","941.775059524","high_load","1","0","0","","6","3","Male","Right-handed","yes","down","d","659.945812391","1209.96415715","11","green","2","diamond"
"100","60","20","970.921304813","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","613.629133024","1561.38343891","11","red","4","diamond"
"100","66","20","966.300690772","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","1020.38674097","866.008500168","11","red","4","circle"
"100","71","20","947.354148134","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","737.636527374","929.713257234","11","red","7","circle"
"100","75","20","909.868159841","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","661.602293225","633.330190349","11","red","5","circle"
"100","77","20","883.200640256","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","d","673.867948492","665.853018676","11","red","7","diamond"
"100","80","20","904.036136618","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","1437.73588415","745.375323599","11","red","1","circle"
"100","81","20","890.50007149","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","653.29326991","856.985570495","11","green","0","diamond"
"100","75","20","874.061995679","high_load","1","0","0","","6","0","Male","Right-handed","yes","left","s","920.792634899","465.693688633","11","red","7","diamond"
"100","76","20","872.360547232","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","934.628499295","769.257832444","11","green","2","circle"
"100","78","20","863.052858209","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","834.087649484","650.018152335","11","green","5","diamond"
"100","73","20","854.151069341","high_load","1","0","0","","6","1","Male","Right-handed","yes","down","d","609.605792839","849.44625754","11","red","6","diamond"
"100","75","20","843.536585776","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","s","879.488694238","489.149970366","11","red","7","circle"
"100","76","20","840.940675102","high_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","861.064073257","737.748135376","11","green","3","circle"
"100","77","20","830.491552001","high_load","1","1","0","","6","4","Male","Right-handed","yes","left","s","720.358774826","585.354143735","11","red","3","diamond"
"100","73","20","819.936887464","high_load","1","0","0","","6","1","Male","Right-handed","yes","left","d","595.058587787","664.847263808","11","red","6","diamond"
"100","75","20","811.603952912","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","800.920830159","505.635562671","11","green","2","circle"
"100","76","20","825.735650675","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1439.61782598","777.121385889","11","red","0","circle"
