"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","0","19","965.852277921","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","s","809.78613476","1121.91842108","5","red","1","diamond"
"100","0","19","918.870075703","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","d","718.446418232","1025.32932874","5","red","6","diamond"
"100","33","19","923.814723888","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","969.375113251","898.032927264","5","red","6","circle"
"100","25","19","897.155746236","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","840.749049497","793.60857706","5","red","2","circle"
"100","40","19","899.257557122","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","798.210119352","1017.11948199","5","green","1","diamond"
"100","50","19","885.344423474","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","789.915605252","841.641905208","5","green","3","diamond"
"100","57","19","867.877032583","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","748.91191228","777.233462202","5","green","0","circle"
"100","50","19","851.273016932","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","708.083326786","762.006487959","5","green","0","diamond"
"100","55","19","829.930960118","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","620.75119825","697.637812955","5","red","2","diamond"
"100","60","19","823.609314692","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","684.470756893","848.958254828","5","green","1","diamond"
"100","63","19","811.76899516","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","664.980589048","721.751010638","5","red","4","diamond"
"91","58","19","811.045401264","high_load","0","0","0","","6","2","Female","Right-handed","yes","down","d","842.737770137","763.43396668","5","red","3","circle"
"92","61","19","801.902745781","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","767.428084866","616.953675093","5","red","7","diamond"
"92","64","19","802.921928501","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","878.749937863","753.592669862","5","red","5","circle"
"93","66","19","810.017548164","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","729.620905138","1089.09154176","5","red","2","circle"
"93","68","19","795.132579372","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","597.853169493","545.862925483","5","green","7","diamond"
"94","70","19","812.331079153","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1509.66250118","665.351650132","5","green","5","circle"
"94","72","19","801.655262766","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","639.163460906","601.169307443","5","green","0","diamond"
"94","73","19","790.151073665","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","572.73198133","593.419358356","5","red","6","diamond"
"95","75","19","774.635914352","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","454.456180636","505.239594175","5","green","6","diamond"
"95","76","19","770.773506663","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","842.147343643","544.903362159","5","green","4","circle"
"95","72","19","766.060673604","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","s","956.652240078","377.530118647","5","red","5","circle"
"100","100","19","886.035499352","high_load","1","1","1","1","0","2","Female","Right-handed","no","left","d","1139.09242371","632.978574991","5","red","3","circle"
"100","100","19","765.666186137","high_load","1","1","1","1","0","1","Female","Right-handed","no","left","d","736.990171852","553.60357399","5","red","0","circle"
"100","100","19","679.166753525","high_load","1","1","1","","6","3","Female","Right-handed","no","down","s","627.374494281","384.961282325","5","red","6","diamond"
"100","100","19","650.902356735","high_load","1","1","1","3","2","1","Female","Right-handed","no","down","s","739.327503899","392.890828825","5","green","0","circle"
"100","100","19","715.155263567","high_load","1","1","1","","6","2","Female","Right-handed","no","left","d","1046.87524554","897.458536248","5","green","7","circle"
"100","100","19","709.257819035","high_load","1","1","1","","6","2","Female","Right-handed","no","down","d","526.375964735","833.165228018","5","red","7","circle"
"100","100","19","706.692660948","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","852.797470241","529.805954615","5","green","2","diamond"
