"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","0","20","1093.23359416","high_load","1","0","0","","6","1","Male","Right-handed","yes","down","s","944.778590318","1241.688598","23","red","4","circle"
"100","50","20","969.860965098","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","779.49151814","913.485153938","23","green","1","diamond"
"100","33","20","859.304774177","high_load","1","0","0","","6","2","Male","Right-handed","yes","left","d","562.310098632","714.07468604","23","green","5","circle"
"100","25","20","835.80338742","high_load","1","0","0","","6","0","Male","Right-handed","yes","down","s","529.017346009","1001.58110829","23","green","3","circle"
"100","40","20","876.397741421","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","d","820.317786731","1257.23252811","23","red","3","diamond"
"100","33","20","865.897161895","high_load","1","0","0","","6","4","Male","Right-handed","yes","left","s","673.113718568","953.674809963","23","green","7","diamond"
"100","28","20","918.777903629","high_load","1","0","0","","6","0","Male","Right-handed","yes","down","s","638.746261304","1833.37844677","23","red","3","circle"
"100","25","20","873.013792845","high_load","1","0","0","","6","0","Male","Right-handed","yes","left","d","623.369421943","481.960612764","23","green","3","circle"
"100","22","20","965.632899083","high_load","1","0","0","","6","3","Male","Right-handed","yes","down","s","891.724229057","2521.44726892","23","red","0","diamond"
"100","20","20","1024.47308684","high_load","1","0","0","","6","2","Male","Right-handed","yes","down","s","811.082895616","2296.98665776","23","green","5","diamond"
"100","27","20","1003.66730823","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","509.593767419","1081.62527669","23","green","0","diamond"
"100","33","20","1002.34767588","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","950.423114841","1025.24032525","23","red","1","diamond"
"100","38","20","1018.41765426","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","s","1332.87396739","1089.64082223","23","green","6","circle"
"100","42","20","1005.73881374","high_load","1","1","0","","6","1","Male","Right-handed","yes","down","s","720.62714516","961.200628852","23","green","2","circle"
"100","46","20","989.628571044","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","s","598.216009539","929.954337079","23","green","0","circle"
"100","50","20","988.692139214","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1043.74795145","905.543372078","23","green","2","circle"
"100","52","20","982.659745232","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","939.183134674","833.099748369","23","green","0","diamond"
"100","55","20","973.590431448","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","s","701.104787391","937.719406837","23","green","5","circle"
"100","57","20","969.025882677","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","s","1084.4295791","689.298430501","23","green","7","diamond"
"100","60","20","957.62912812","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","736.296473519","745.885109552","23","green","6","circle"
"100","57","20","952.037913123","high_load","1","0","0","","6","2","Male","Right-handed","yes","left","s","734.891756621","945.535469743","23","red","1","circle"
"100","59","20","947.724122464","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","s","849.380673789","864.888363492","23","red","1","circle"
"100","100","20","686.876416343","high_load","1","1","1","","6","0","Male","Right-handed","no","left","s","740.510303503","633.242529183","23","red","3","circle"
"100","100","20","653.46002939","high_load","1","1","1","","6","1","Male","Right-handed","no","down","s","646.035715729","594.051569145","23","green","4","diamond"
"100","100","20","704.64923877","high_load","1","1","1","3","0","3","Male","Right-handed","no","down","d","940.66065311","673.394661947","23","green","0","diamond"
"75","100","20","958.771118059","high_load","0","1","1","3","0","1","Male","Right-handed","no","down","s","2219.27534568","1222.99816617","23","green","4","circle"
"80","100","20","966.376176771","high_load","1","1","1","3","0","1","Male","Right-handed","no","down","d","1239.9554724","753.637350845","23","red","4","circle"
"83","100","20","930.361133044","high_load","1","1","1","","6","2","Male","Right-handed","no","down","d","811.554341698","689.017487121","23","red","5","circle"
"85","100","20","956.79251635","high_load","1","1","1","4","1","2","Male","Right-handed","no","down","s","1485.10647305","745.65515932","23","green","5","circle"
"87","100","20","1038.97704539","high_load","1","1","1","2","1","4","Male","Right-handed","no","down","s","2507.23814057","721.299356716","23","red","7","diamond"
"88","100","20","1092.96936342","high_load","1","1","1","2","1","2","Male","Right-handed","no","down","d","2320.0685938","729.747221515","23","red","1","diamond"
"90","100","20","1061.21767467","high_load","1","1","1","3","0","2","Male","Right-handed","no","left","s","765.551466839","785.353485141","23","green","5","circle"
"90","100","20","1042.15016616","high_load","1","1","1","3","0","3","Male","Right-handed","no","left","s","1054.07967631","648.870485743","23","green","0","circle"
"91","100","20","1063.39515958","high_load","1","1","1","6","3","4","Male","Right-handed","no","left","d","1840.69901022","753.481164286","23","green","7","diamond"
"92","92","20","1040.96007935","high_load","1","0","1","","6","2","Male","Right-handed","no","down","d","774.333192434","769.145040547","23","green","5","diamond"
"92","92","20","1059.41530973","high_load","1","1","1","3","0","2","Male","Right-handed","no","down","s","2068.90296742","529.76364195","23","green","5","circle"
"93","93","20","1037.71926786","high_load","1","1","1","","6","1","Male","Right-handed","no","down","d","754.589543647","713.359819837","23","red","4","circle"
"93","93","20","1040.67463213","high_load","1","1","1","3","0","1","Male","Right-handed","no","left","d","1105.03818713","1064.97200508","23","green","2","diamond"
"94","88","20","1023.1058102","high_load","1","0","1","3","0","1","Male","Right-handed","no","down","d","914.551199365","569.458119232","23","green","2","diamond"
"94","88","20","993.996848616","high_load","1","1","1","","6","2","Male","Right-handed","no","left","s","541.353839207","456.935164297","23","red","1","circle"
"94","89","20","977.147609076","high_load","1","1","1","","6","3","Male","Right-handed","no","down","d","578.015346693","769.707248018","23","red","0","diamond"
"95","90","20","982.313467707","high_load","1","1","1","3","0","4","Male","Right-handed","no","down","d","847.681543623","1313.24801977","23","red","7","circle"
"95","90","20","958.631003351","high_load","1","1","1","6","3","2","Male","Right-handed","no","left","s","600.99273075","368.970701711","23","green","1","diamond"
"95","90","20","952.72673539","high_load","1","1","1","","6","3","Male","Right-handed","no","down","s","863.834184395","793.640031994","23","green","0","diamond"
"95","91","20","944.070821604","high_load","1","1","1","","6","4","Male","Right-handed","no","left","d","754.142792359","753.138644275","23","green","7","diamond"
"95","91","20","933.464258507","high_load","1","1","1","","6","1","Male","Right-handed","no","left","d","842.087691537","536.938923037","23","red","4","circle"
"96","88","20","941.086737741","high_load","1","0","1","","6","4","Male","Right-handed","no","left","d","718.745530082","1529.3069486","23","red","7","diamond"
"96","88","20","955.509471626","high_load","1","1","1","6","3","1","Male","Right-handed","no","left","s","1863.16036928","768.995268221","23","red","2","circle"
"96","88","20","970.402165958","high_load","1","1","1","5","2","3","Male","Right-handed","no","down","d","1417.66146066","1297.56297654","23","red","6","diamond"
"96","89","20","984.161387448","high_load","1","1","1","","6","2","Male","Right-handed","no","down","d","982.31788551","1729.00284984","23","green","1","circle"
"96","89","20","971.27864317","high_load","1","1","1","","6","3","Male","Right-handed","no","left","s","731.69554461","489.428062138","23","red","6","diamond"
"96","86","20","976.211579015","high_load","1","0","1","0","3","2","Male","Right-handed","no","left","d","765.343004285","1473.19043279","23","red","5","diamond"
"96","87","20","969.293517613","high_load","1","1","1","3","0","1","Male","Right-handed","no","left","s","794.828268549","728.675082567","23","green","2","diamond"
"96","87","20","963.02918119","high_load","1","1","1","3","0","2","Male","Right-handed","no","left","s","952.401584829","585.267919281","23","green","1","diamond"
"96","87","20","960.287995342","high_load","1","1","1","2","1","0","Male","Right-handed","no","left","d","1160.19641662","584.943679833","23","red","3","diamond"
"97","88","20","965.003933811","high_load","1","1","1","3","0","1","Male","Right-handed","no","left","s","1703.79395433","537.46585223","23","green","2","circle"
"97","85","20","967.310991584","high_load","1","0","1","5","2","1","Male","Right-handed","no","left","d","1074.37270411","1017.12920766","23","green","4","diamond"
"97","86","20","957.298624104","high_load","1","1","1","3","0","4","Male","Right-handed","no","left","s","781.113356805","432.6181678","23","green","7","circle"
"97","86","20","948.495117928","high_load","1","1","1","","6","4","Male","Right-handed","no","down","d","613.611450175","649.526341007","23","red","7","diamond"
"97","86","20","941.868005765","high_load","1","1","1","","6","2","Male","Right-handed","no","left","d","840.215697808","553.114013622","23","green","1","circle"
"97","87","20","932.992837095","high_load","1","1","1","3","0","3","Male","Right-handed","no","left","s","734.800353809","456.67250148","23","red","6","diamond"
"97","85","20","928.815013056","high_load","1","0","1","3","0","2","Male","Right-handed","no","down","s","962.648641818","569.111109258","23","green","1","circle"
"97","82","20","924.926196825","high_load","1","0","1","","6","0","Male","Right-handed","no","down","s","777.918106929","760.828988225","23","red","3","diamond"
"97","83","20","924.177862633","high_load","1","1","1","2","1","3","Male","Right-handed","no","left","d","865.600022578","921.392298944","23","green","6","diamond"
"97","83","20","922.209229755","high_load","1","1","1","3","0","3","Male","Right-handed","no","left","d","750.253522536","928.799775245","23","red","0","circle"
"97","84","20","919.369661864","high_load","1","1","1","3","0","3","Male","Right-handed","no","down","d","873.916395612","720.620089504","23","red","6","circle"
"97","84","20","923.011835613","high_load","1","1","1","3","0","2","Male","Right-handed","no","left","s","693.478265053","1473.05669604","23","green","5","circle"
"97","84","20","922.4001631","high_load","1","1","1","3","0","2","Male","Right-handed","no","left","s","701.132689302","1088.61711073","23","green","5","circle"
"97","82","20","926.15557617","high_load","1","0","1","7","4","2","Male","Right-handed","no","down","s","772.478517132","1425.33063764","23","red","5","diamond"
"97","81","20","934.549125697","high_load","1","0","1","","6","1","Male","Right-handed","no","left","d","1305.33253626","1352.75937071","23","red","2","circle"
"97","79","20","931.518156395","high_load","1","0","1","","6","1","Male","Right-handed","no","left","s","691.64732241","880.415937315","23","red","2","diamond"
"98","80","20","927.869191993","high_load","1","1","1","","6","3","Male","Right-handed","no","left","s","777.315169083","720.824703518","23","red","6","circle"
"98","78","20","929.485928325","high_load","1","0","1","3","0","4","Male","Right-handed","no","down","s","884.073653348","1136.57183652","23","green","7","circle"
"98","78","20","929.011404826","high_load","1","1","1","6","3","1","Male","Right-handed","no","down","s","760.396668961","1049.2247438","23","green","2","diamond"
"98","79","20","928.859376172","high_load","1","1","1","6","3","2","Male","Right-handed","no","left","d","1193.0462665","648.861505818","23","red","5","diamond"
