"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","23","1053.79442258","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","866.121537365","1241.4673078","15","2"
"100","50","23","1083.08183963","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","758.816203913","1465.92230945","15","6"
"100","33","23","1014.25325186","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","983.587430168","769.604722459","15","7"
"100","50","23","1072.59731844","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1022.14534337","1473.11369301","15","3"
"100","60","23","1047.55203354","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","764.823829865","1129.917958","15","2"
"100","66","23","1003.87709211","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","673.419847167","897.584922821","15","6"
"100","71","23","1034.54767489","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","1051.90092356","1385.24141952","15","7"
"100","75","23","1007.77366096","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","998.754985909","641.956140995","15","6"
"100","77","23","995.393629603","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","623.212296711","1169.49446078","15","4"
"100","80","23","1026.6673391","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1303.14521604","1313.11623307","15","2"
"100","81","23","1000.44198846","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","674.489751083","801.887213013","15","3"
"100","83","23","989.612013905","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","779.414740749","961.549846907","15","5"
"100","84","23","986.946730612","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","668.85607836","1241.07058383","15","4"
"100","85","23","969.069413132","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","671.613903235","801.714668556","15","4"
"100","86","23","952.856043722","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","650.256876362","801.48086761","15","7"
"100","87","23","957.194452391","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","810.306612782","1234.23455206","15","6"
"100","88","23","948.169180877","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","829.725240592","777.804432725","15","1"
"100","88","23","945.79341461","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","745.212773293","1065.59800285","15","7"
"100","89","23","944.611094129","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","957.318017714","889.340633225","15","5"
"100","90","23","942.090881218","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","642.701481734","1145.71219007","15","0"
"100","90","23","934.346582252","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","805.440730819","753.480475055","15","1"
"100","90","23","933.133242894","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","629.999900578","1185.30633216","15","0"
"100","91","23","931.813028518","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","643.645344811","1161.89127967","15","3"
"100","91","23","923.984538723","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","822.373820451","665.484726448","15","0"
"100","92","23","930.026577619","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1068.99725693","1081.07376532","15","6"
"100","92","23","916.744709276","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","599.73470488","569.661296514","15","0"
"100","92","23","917.956156152","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","657.231777558","1241.67577229","15","1"
"100","92","23","915.254522087","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","771.267306963","913.35349773","15","5"
"100","89","23","914.157778071","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1060.92775679","705.970134415","15","2"
"100","90","23","917.335190912","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1017.37695864","1001.583368","15","3"
"100","90","23","912.666920183","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","679.922656466","865.314940137","15","2"
"100","90","23","911.997180638","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","652.600979398","1129.86953009","15","1"
"100","100","23","843.191565719","high_load","1","1","1","3","0","3","Female","Right-handed","no","left","s","692.635462633","993.747668806","15","6"
"100","100","23","858.739007908","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","1059.13913145","689.433768746","15","4"
"100","100","23","892.848716463","high_load","1","1","1","","6","2","Female","Right-handed","no","left","d","583.998201433","1338.13806571","15","1"
"100","100","23","839.927893736","high_load","1","1","1","","6","3","Female","Right-handed","no","left","d","576.5107983","785.820052809","15","6"
"100","100","23","812.709246234","high_load","1","1","1","","6","0","Female","Right-handed","no","down","s","638.232323734","769.436988721","15","3"
"100","100","23","820.432561683","high_load","1","1","1","3","0","3","Female","Right-handed","no","down","d","643.953551546","1074.14472631","15","0"
"100","100","23","820.399043189","high_load","1","1","1","6","3","2","Female","Right-handed","no","down","d","734.63271924","905.76314521","15","1"
"100","100","23","801.460442099","high_load","1","1","1","3","0","2","Female","Right-handed","no","down","s","632.318987876","705.461481054","15","1"
"100","88","23","789.797181154","high_load","1","0","1","","6","3","Female","Right-handed","no","left","d","678.876806144","714.105381046","15","0"
"100","90","23","789.840194327","high_load","1","1","1","6","3","1","Female","Right-handed","no","left","d","762.515967578","817.938658201","15","2"
