"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","18","2143.44019658","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","2436.7524613","1850.12793187","10","6"
"100","50","18","2241.72572037","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","s","2270.45354396","2409.56894434","10","6"
"100","66","18","2183.02723547","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1985.17895388","2146.08157749","10","5"
"100","75","18","2102.55415536","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1136.59460704","2585.67522304","10","2"
"100","80","18","1969.58951478","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1137.16354946","1738.29835545","10","3"
"100","83","18","1905.46148371","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","887.730407246","2281.91224945","10","0"
"85","85","18","1906.84649212","high_load","0","1","0","","6","4","Female","Right-handed","yes","down","d","1982.06740973","1848.24567536","10","6"
"87","87","18","1866.97781974","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","1757.86625427","1417.92797202","10","2"
"88","88","18","1798.30460434","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1128.3802203","1369.45754195","10","3"
"90","90","18","1750.37547313","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1435.96703854","1202.05954589","10","2"
"90","81","18","1716.44182936","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","944.583918365","1809.62686486","10","1"
"83","83","18","1707.6338212","high_load","0","1","0","","6","0","Female","Right-handed","yes","left","d","2015.15586905","1206.33559392","10","2"
"84","84","18","1710.71069251","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","2309.44053141","1185.82576507","10","6"
"85","85","18","1688.97224388","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1515.41756974","1297.3272535","10","3"
"86","86","18","1733.42613659","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","2637.70426925","2073.85699982","10","0"
"87","87","18","1708.32848591","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1150.1360138","1513.59143777","10","5"
"88","88","18","1696.30229123","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1661.77624207","1345.99011054","10","1"
"88","88","18","1658.70812762","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1133.47921436","905.735478339","10","7"
"89","89","18","1632.95201509","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1009.2454746","1329.43850451","10","3"
"90","90","18","1609.00279212","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","881.844386873","1426.09072419","10","0"
"90","90","18","1592.07467217","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1009.63353566","1497.39101097","10","1"
"90","90","18","1580.939362","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1589.00196468","1105.19373227","10","7"
"91","86","18","1558.58283001","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","875.694100125","1257.7841521","10","5"
"87","87","18","1561.61628581","high_load","0","1","0","","6","3","Female","Right-handed","yes","down","d","1060.36017198","2202.41136653","10","7"
"88","88","18","1566.60751248","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1530.80306831","1841.99083663","10","4"
"84","88","18","1569.35039096","high_load","0","1","0","","6","3","Female","Right-handed","yes","down","d","1535.378661","1740.4660453","10","7"
"85","85","18","1565.70518154","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1612.77054431","1329.08892884","10","4"
"85","85","18","1550.39562184","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1168.403427","1105.67159258","10","0"
"86","86","18","1561.61372311","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1878.23189118","1873.20922649","10","2"
