"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","20","1218.6085103","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1307.01306216","1130.20395845","6","4"
"100","0","20","1263.1732853","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","805.670027541","1809.80609306","6","3"
"100","33","20","1222.25071327","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1367.36927823","913.441860153","6","0"
"100","25","20","1323.30170667","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1506.81235265","1746.09702114","6","5"
"100","20","20","1223.54917784","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","791.415098243","857.66302676","6","5"
"100","33","20","1207.83277565","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1041.16822042","1217.33330896","6","0"
"100","28","20","1163.34416512","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","822.763370288","970.061633663","6","1"
"100","25","20","1173.29654701","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1108.33759095","1377.58884956","6","7"
"100","22","20","1184.66555774","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","1245.08465367","1306.15063348","6","2"
"100","20","20","1173.66819877","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","s","1315.59661687","833.787319123","6","6"
"100","27","20","1165.5480227","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1415.19189439","753.500629744","6","2"
"100","33","20","1176.7529368","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1318.03252084","1281.98146275","6","6"
"100","30","20","1154.44323219","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","835.701404034","937.752149737","6","1"
"100","35","20","1150.83040432","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1006.30159859","1201.42568537","6","2"
"100","33","20","1153.204665","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","962.914284082","1409.97434523","6","7"
"100","31","20","1151.4460153","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","808.471878379","1441.6606611","6","4"
"100","29","20","1157.12953144","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","846.051831035","1650.07974819","6","7"
"100","33","20","1162.19050825","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","862.577491091","1633.87673717","6","0"
"100","36","20","1163.18242342","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1240.52266578","1121.5511272","6","5"
"100","40","20","1152.8522447","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","887.002600117","1026.15509797","6","3"
"100","38","20","1139.8750982","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","910.844631664","849.819704617","6","7"
"100","36","20","1142.67328223","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","1009.44886991","1393.42142357","6","0"
"100","39","20","1133.03148121","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","623.786097163","1218.03762037","6","1"
"100","37","20","1160.65372029","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","2646.47384057","945.456598092","6","7"
"100","40","20","1161.25844027","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","830.255178178","1521.28826125","6","3"
"100","38","20","1149.73739926","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","649.576531163","1073.846217","6","2"
"100","40","20","1142.92935767","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","714.416799048","1217.42375332","6","2"
"100","39","20","1157.1831184","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","1353.89852079","1730.17079552","6","5"
"100","41","20","1152.07629806","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","832.560547209","1185.61010975","6","3"
"100","43","20","1165.56198395","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1328.04522475","1785.24852475","6","4"
"100","45","20","1160.23370546","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","838.881068554","1161.88963286","6","3"
"100","43","20","1155.61803206","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","1007.47962035","1017.58469297","6","0"
"100","0","20","1864.3361849","high_load","1","0","1","1","3","1","Female","Right-handed","no","left","d","2359.34089794","1369.33147185","6","7"
"100","50","20","1729.60351373","high_load","1","1","1","2","4","0","Female","Right-handed","no","left","s","1955.76917957","1233.97250556","6","6"
"100","33","20","1635.05860762","high_load","1","0","1","6","0","2","Female","Right-handed","no","down","d","1330.41698378","1561.52060704","6","0"
"100","50","20","1662.19087352","high_load","1","1","1","6","0","1","Female","Right-handed","no","down","d","2053.11842214","1434.05692029","6","7"
"100","60","20","1619.66093628","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","1833.35722732","1065.72514728","6","7"
"100","50","20","1573.6064753","high_load","1","0","1","6","0","1","Female","Right-handed","no","down","d","1700.43288211","986.235458742","6","5"
"100","42","20","1625.95630364","high_load","1","0","1","1","3","3","Female","Right-handed","no","down","d","2246.71618015","1633.39436724","6","3"
"100","50","20","1614.37657616","high_load","1","1","1","6","0","3","Female","Right-handed","no","left","d","2025.16021","1041.47675756","6","3"
"100","44","20","1546.82001298","high_load","1","0","1","6","0","1","Female","Right-handed","no","down","d","1194.82132268","817.913692346","6","7"
"100","50","20","1504.69022967","high_load","1","1","1","7","1","3","Female","Right-handed","no","left","d","1097.44449779","1153.59986196","6","1"
"100","54","20","1472.87450577","high_load","1","1","1","6","0","2","Female","Right-handed","no","down","d","1148.11097972","1161.3235538","6","0"
"100","58","20","1446.12444043","high_load","1","1","1","","6","3","Female","Right-handed","no","down","d","1117.82398565","1185.92345777","6","3"
"100","61","20","1410.15752837","high_load","1","1","1","6","0","4","Female","Right-handed","no","down","s","891.580624251","1065.52854305","6","2"
"100","64","20","1391.26148028","high_load","1","1","1","7","1","2","Female","Right-handed","no","left","d","1178.08911592","1113.1365944","6","0"
"100","66","20","1353.12954059","high_load","1","1","1","","6","3","Female","Right-handed","no","down","d","900.618645843","737.946124027","6","1"
"100","68","20","1344.46255002","high_load","1","1","1","6","0","3","Female","Right-handed","no","down","d","1419.44374152","1009.47164137","6","3"
"100","70","20","1346.41301419","high_load","1","1","1","","6","1","Female","Right-handed","no","left","d","834.083348007","1921.15753387","6","7"
"100","72","20","1319.26135965","high_load","1","1","1","6","0","4","Female","Right-handed","no","down","d","777.721437142","937.645027694","6","2"
"100","73","20","1294.39315353","high_load","1","1","1","6","0","4","Female","Right-handed","no","left","d","628.101127058","1065.42975985","6","2"
"100","70","20","1283.40260987","high_load","1","0","1","","6","0","Female","Right-handed","no","down","d","1099.11803919","1050.04652112","6","6"
"100","66","20","1269.2226072","high_load","1","0","1","","6","1","Female","Right-handed","no","down","d","1129.65519851","841.589909232","6","7"
"100","63","20","1270.15811494","high_load","1","0","1","5","1","2","Female","Right-handed","no","left","d","1218.21305677","1361.3944981","6","0"
"100","60","20","1272.1196389","high_load","1","0","1","","6","1","Female","Right-handed","no","left","d","1420.7336962","1209.81263585","6","5"
"100","62","20","1267.15681951","high_load","1","1","1","6","0","1","Female","Right-handed","no","left","d","1088.5636313","1217.46031593","6","7"
"100","64","20","1249.59472908","high_load","1","1","1","","6","2","Female","Right-handed","no","down","d","846.995723779","809.213393848","6","0"
"100","61","20","1234.52581115","high_load","1","0","1","6","0","3","Female","Right-handed","no","left","d","705.785135629","1009.82058982","6","1"
"100","62","20","1223.50507938","high_load","1","1","1","","6","2","Female","Right-handed","no","left","d","1104.43533372","769.496773348","6","4"
"100","60","20","1252.03884682","high_load","1","0","1","6","0","2","Female","Right-handed","no","down","d","2923.89876774","1121.00236727","6","0"
"96","62","20","1272.84801451","high_load","0","1","1","6","0","1","Female","Right-handed","no","down","d","2189.57619119","1521.43322881","6","7"
"96","60","20","1273.51954288","high_load","1","0","1","6","0","2","Female","Right-handed","no","left","d","1705.00545392","880.982277074","6","0"
"93","58","20","1283.8641063","high_load","0","0","1","","6","2","Female","Right-handed","no","down","d","1795.67913292","1392.72288522","6","0"
"93","59","20","1291.67173813","high_load","1","1","1","1","3","2","Female","Right-handed","no","down","s","1770.13180822","1297.28484104","6","0"
"93","57","20","1301.40325699","high_load","1","0","1","6","0","3","Female","Right-handed","no","left","s","1704.82488592","1520.79883539","6","3"
"94","58","20","1307.37184931","high_load","1","1","1","6","0","4","Female","Right-handed","no","down","s","1039.24515521","1969.42563662","6","2"
"94","60","20","1324.54455148","high_load","1","1","1","6","0","1","Female","Right-handed","no","left","s","2343.89287282","1472.93997734","6","5"
"94","61","20","1324.32020354","high_load","1","1","1","0","2","4","Female","Right-handed","no","down","d","1543.48080575","1089.45524592","6","2"
"94","62","20","1314.72018899","high_load","1","1","1","6","0","3","Female","Right-handed","no","down","s","977.112445111","961.126885421","6","3"
"94","63","20","1315.15701727","high_load","1","1","1","","6","4","Female","Right-handed","no","down","d","869.729651546","1792.90967527","6","2"
"94","64","20","1310.75206641","high_load","1","1","1","4","2","3","Female","Right-handed","no","down","d","1333.30895826","953.418909092","6","1"
"95","62","20","1320.79718365","high_load","1","0","1","1","3","0","Female","Right-handed","no","left","s","1888.14758724","1536.96592525","6","6"
"95","63","20","1315.42441509","high_load","1","1","1","4","2","3","Female","Right-handed","no","down","s","911.406220581","1289.62112472","6","1"
"95","61","20","1311.44125441","high_load","1","0","1","0","2","2","Female","Right-handed","no","left","s","1231.1639195","1065.09941343","6","4"
"95","62","20","1315.47360403","high_load","1","1","1","6","0","2","Female","Right-handed","no","left","d","1552.75584288","1416.90873362","6","4"
"95","63","20","1314.57265958","high_load","1","1","1","","6","4","Female","Right-handed","no","left","s","1222.30133431","1329.36276175","6","2"
"95","64","20","1312.52597736","high_load","1","1","1","","6","0","Female","Right-handed","no","down","s","1491.94099051","953.002929178","6","6"
"95","65","20","1315.62468725","high_load","1","1","1","6","0","2","Female","Right-handed","no","down","s","1436.47486368","1473.65840063","6","0"
"95","65","20","1320.37356537","high_load","1","1","1","","6","3","Female","Right-handed","no","left","s","1716.31003685","1361.33388113","6","1"
"95","66","20","1318.48764921","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","1090.80389321","1368.89528628","6","5"
"95","65","20","1318.64977186","high_load","1","0","1","6","0","2","Female","Right-handed","no","down","s","979.354952102","1673.50836562","6","4"
