"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","23","1661.77930357","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1505.98712804","1817.57147911","3","1"
"100","50","23","1412.01832364","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","d","1218.78362598","1105.73106145","3","7"
"100","66","23","1386.05213251","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","914.501213782","1753.73828673","3","0"
"100","75","23","1309.82770189","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1104.05046411","1058.25835592","3","6"
"100","80","23","1221.96848623","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","763.004343575","978.058903654","3","4"
"100","83","23","1154.88519286","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","797.439911429","841.497540523","3","5"
"100","85","23","1148.50015622","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1346.00388269","874.375990037","3","7"
"100","75","23","1158.66657029","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","1081.84958077","1377.81335684","3","0"
"100","77","23","1154.08016499","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","1457.22607145","777.551773784","3","7"
"100","70","23","1125.59160073","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","688.217441073","1050.17160374","3","5"
"100","72","23","1133.25212584","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1089.79713843","1329.91761545","3","4"
"100","75","23","1107.64640253","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","906.438515955","745.528376277","3","2"
"100","76","23","1102.95322795","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","843.036377556","1250.23388848","3","0"
"100","71","23","1096.69132169","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","732.729857768","1297.84322272","3","4"
"100","73","23","1084.60292734","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","941.260877778","889.469935108","3","1"
"100","68","23","1107.06452443","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","1661.84489177","1226.13206993","3","5"
"100","70","23","1104.8268348","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","968.367245157","1169.68035616","3","6"
"100","66","23","1102.26667359","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","819.070867005","1298.41699918","3","4"
"100","68","23","1094.97508653","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1005.63833994","921.814698748","3","1"
"100","70","23","1097.12957822","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1282.54497602","993.584864874","3","6"
"100","71","23","1108.60460953","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","979.0015135","1697.20895758","3","3"
"100","72","23","1097.72696877","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","816.679223038","921.913802675","3","3"
"100","69","23","1106.86289188","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","1454.30908045","1161.39732047","3","3"
"100","70","23","1103.20009601","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","979.773497814","1058.13808416","3","2"
"100","72","23","1105.91567058","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","932.399254764","1409.77966535","3","7"
"100","69","23","1104.46707313","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","s","831.073667573","1305.43060656","3","3"
"100","70","23","1096.62790899","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","991.595730385","794.023552096","3","2"
"100","71","23","1105.53467485","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","850.407592965","1841.62711329","3","2"
"100","72","23","1110.31374715","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1351.01745095","1137.23809221","3","0"
"100","73","23","1115.74441215","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1600.6910334","945.776360602","3","2"
"100","74","23","1107.74704887","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","694.24097136","1041.41132973","3","4"
"100","75","23","1116.21221382","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1508.09172341","1249.17293122","3","7"
"100","100","23","1022.56554731","high_load","1","1","1","","6","1","Female","Right-handed","no","left","d","1219.54310203","825.587992581","3","6"
"100","100","23","902.123165335","high_load","1","1","1","7","0","2","Female","Right-handed","no","down","d","825.04693004","738.314636688","3","5"
"100","100","23","862.332564343","high_load","1","1","1","7","0","1","Female","Right-handed","no","down","s","715.591613563","849.911111154","3","6"
"100","100","23","942.738055491","high_load","1","1","1","1","2","0","Female","Right-handed","no","left","d","1038.32788262","1329.58117526","3","7"
"100","100","23","965.794359672","high_load","1","1","1","","6","4","Female","Right-handed","no","left","s","1113.90248494","1002.13666784","3","3"
"100","83","23","954.541846393","high_load","1","0","1","","6","4","Female","Right-handed","no","left","d","826.626178382","969.932381615","3","3"
"100","85","23","989.667327405","high_load","1","1","1","3","4","1","Female","Right-handed","no","down","d","1407.41047211","993.429954852","3","6"
"100","87","23","979.463537452","high_load","1","1","1","7","0","3","Female","Right-handed","no","down","s","997.920100425","818.153915134","3","4"
"100","88","23","975.667241869","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","544.793211157","1345.80054324","3","1"
"100","90","23","951.542348968","high_load","1","1","1","6","1","3","Female","Right-handed","no","left","d","715.332147294","753.50447844","3","4"
"100","90","23","961.631793543","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","1091.89852656","1033.15395202","3","1"
"100","91","23","958.055184851","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","699.613751263","1137.81122723","3","0"
"100","92","23","960.587105777","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","s","1180.42655741","801.513756363","3","1"
"100","92","23","958.296616084","high_load","1","1","1","","6","4","Female","Right-handed","no","left","s","654.89607077","1202.14442938","3","3"
"100","93","23","951.091613188","high_load","1","1","1","7","0","1","Female","Right-handed","no","left","d","962.747827973","737.695317323","3","0"
"100","87","23","956.582266763","high_load","1","0","1","7","0","2","Female","Right-handed","no","down","d","1020.3656967","1057.51844407","3","1"
"100","88","23","944.605838136","high_load","1","1","1","1","2","3","Female","Right-handed","no","down","d","816.990967431","688.974992776","3","2"
"100","88","23","958.301060412","high_load","1","1","1","1","2","1","Female","Right-handed","no","down","s","1164.48269193","1217.75698627","3","6"
"100","89","23","951.171405551","high_load","1","1","1","","6","3","Female","Right-handed","no","down","s","724.289987713","921.385248397","3","4"
"100","90","23","961.254846551","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","d","1407.6766736","898.003777494","3","1"
"100","90","23","951.834361157","high_load","1","1","1","7","0","3","Female","Right-handed","no","down","d","789.286127791","737.563178753","3","4"
"100","90","23","944.336802437","high_load","1","1","1","","6","2","Female","Right-handed","no","left","s","612.275929709","961.500208952","3","5"
"100","91","23","941.472040121","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","s","978.811965211","778.082573137","3","2"
"100","87","23","944.791248054","high_load","1","0","1","","6","2","Female","Right-handed","no","down","s","1192.62083062","849.64523039","3","1"
"100","88","23","945.531243555","high_load","1","1","1","7","0","3","Female","Right-handed","no","down","d","973.220130349","953.362140825","3","4"
"100","88","23","943.83532248","high_load","1","1","1","7","0","4","Female","Right-handed","no","left","d","880.81421734","922.060373856","3","3"
"100","88","23","936.302414773","high_load","1","1","1","","6","3","Female","Right-handed","no","down","d","711.314108454","769.579520318","3","2"
"96","89","23","953.242481881","high_load","0","1","1","","6","3","Female","Right-handed","no","left","d","1488.98326747","1332.26532014","3","2"
"96","89","23","956.829683392","high_load","1","1","1","7","0","2","Female","Right-handed","no","down","s","1104.63835245","1009.90429896","3","5"
"96","90","23","953.281884818","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","s","931.255229818","769.536222486","3","2"
"96","90","23","951.855381433","high_load","1","1","1","","6","0","Female","Right-handed","no","left","s","921.110387342","897.010172424","3","7"
"96","90","23","946.509913079","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","s","751.663839479","809.936948734","3","5"
"96","90","23","952.734686716","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","d","814.472316488","1489.3825697","3","2"
"97","91","23","947.146279491","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","660.215931101","865.241751042","3","5"
"97","88","23","942.611256987","high_load","1","0","1","7","0","2","Female","Right-handed","no","down","s","790.883015992","785.957967746","3","1"
"97","88","23","940.882587468","high_load","1","1","1","5","2","1","Female","Right-handed","no","down","s","751.413994951","1009.34431366","3","0"
"97","89","23","939.104377014","high_load","1","1","1","0","1","1","Female","Right-handed","no","down","d","1076.99990282","673.177698472","3","6"
"97","89","23","935.002851327","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","812.648034485","753.844767329","3","6"
"97","89","23","930.141332431","high_load","1","1","1","7","0","1","Female","Right-handed","no","down","d","777.232011274","713.575217474","3","0"
"97","90","23","922.802859517","high_load","1","1","1","","6","1","Female","Right-handed","no","left","d","632.003384286","641.201447494","3","0"
"97","90","23","920.958262149","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","d","669.413994308","1024.93474054","3","5"
"97","90","23","917.494491439","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","893.343327114","657.616457538","3","6"
"97","90","23","914.045344667","high_load","1","1","1","7","0","1","Female","Right-handed","no","down","s","721.113530444","817.248830077","3","6"
"97","90","23","915.622941075","high_load","1","1","1","","6","3","Female","Right-handed","no","down","s","1069.9715421","896.947631112","3","2"
"97","91","23","913.943405849","high_load","1","1","1","6","1","1","Female","Right-handed","no","left","d","886.537870048","793.549841739","3","0"
"97","89","23","912.253282363","high_load","1","0","1","7","0","4","Female","Right-handed","no","down","s","855.111982628","817.283468343","3","3"
"95","89","23","907.987278394","high_load","0","1","1","1","2","1","Female","Right-handed","no","left","d","736.638850216","686.863341458","3","0"
"95","89","23","910.779347485","high_load","1","1","1","2","3","1","Female","Right-handed","no","down","s","1258.41653733","825.596652147","3","6"
"95","89","23","910.655535007","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","d","712.109826394","1097.31524574","3","1"
"96","90","23","911.00583751","high_load","1","1","1","","6","3","Female","Right-handed","no","left","d","839.496859944","1016.8444604","3","4"
"96","90","23","920.52464345","high_load","1","1","1","","6","0","Female","Right-handed","no","left","s","1991.33017035","801.599710578","3","7"
"96","88","23","929.581077806","high_load","1","0","1","","6","1","Female","Right-handed","no","left","d","1165.92370794","1616.99475198","3","0"
"96","88","23","932.772871789","high_load","1","1","1","3","4","2","Female","Right-handed","no","down","s","1524.72739204","672.764925805","3","1"
"96","88","23","931.041229241","high_load","1","1","1","7","0","2","Female","Right-handed","no","left","d","621.296632166","1057.23171621","3","5"
"96","89","23","929.503816463","high_load","1","1","1","","6","3","Female","Right-handed","no","down","s","867.873938521","825.093114394","3","4"
"96","87","23","925.712775101","high_load","1","0","1","2","3","2","Female","Right-handed","no","left","s","609.677097596","824.733902748","3","5"
"96","85","23","925.241253749","high_load","1","0","1","5","2","0","Female","Right-handed","no","down","d","732.286616254","1065.38549984","3","7"
"96","86","23","925.829773649","high_load","1","1","1","3","4","1","Female","Right-handed","no","left","s","789.690882342","1129.0599335","3","6"
"96","86","23","923.181586581","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","s","642.549774066","896.623699182","3","4"
"96","86","23","928.491117583","high_load","1","1","1","7","0","4","Female","Right-handed","no","left","d","834.129853087","1649.37704041","3","3"
"96","86","23","931.777619347","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","d","960.994746851","1296.94070346","3","2"
"96","87","23","929.490558636","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","d","883.358846982","696.600863583","3","2"
"95","87","23","930.056974398","high_load","0","1","1","7","0","1","Female","Right-handed","no","left","s","867.010547672","1063.33895564","3","0"
"95","87","23","934.709908232","high_load","1","1","1","5","2","3","Female","Right-handed","no","down","s","1590.7575485","864.931930995","3","2"
"95","87","23","933.321728034","high_load","1","1","1","7","0","4","Female","Right-handed","no","down","d","864.425185995","824.531204748","3","3"
"95","87","23","932.926042628","high_load","1","1","1","7","0","3","Female","Right-handed","no","left","s","685.208722814","1129.20425961","3","4"
"95","88","23","930.678731985","high_load","1","1","1","7","0","1","Female","Right-handed","no","left","s","603.694299343","961.018159753","3","0"
"95","86","23","928.632444758","high_load","1","0","1","3","4","0","Female","Right-handed","no","left","d","734.526878172","848.535522986","3","7"
"94","86","23","938.487399455","high_load","0","1","1","7","0","1","Female","Right-handed","no","down","d","2132.1263822","1085.12225544","3","6"
"94","85","23","942.039416331","high_load","1","0","1","4","3","4","Female","Right-handed","no","down","d","1061.53327567","1312.72388587","3","3"
