"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","23","1786.85888338","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1531.7355471","2041.98221967","3","5"
"100","100","23","2103.14914756","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","2301.44399874","2537.43482474","3","2"
"100","100","23","2011.62263491","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","1934.98301282","1722.15620639","3","3"
"75","100","23","2013.11884229","low_load","0","1","0","","6","0","Female","Right-handed","yes","down","s","1829.63682099","2205.57810785","3","3"
"80","100","23","1929.01060604","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1455.1490584","1730.00626375","3","1"
"83","100","23","1850.30429289","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","951.830039009","1961.71541521","3","0"
"71","100","23","1886.5747992","low_load","0","1","0","","6","4","Female","Right-handed","yes","down","d","2012.1942732","2196.20140099","3","7"
"75","100","23","1818.29050376","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1582.65026994","1097.95060134","3","5"
"77","100","23","1752.40890074","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1449.37922134","1001.33293179","3","0"
"80","100","23","1678.97980044","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","834.151983089","1202.08381242","3","0"
"81","100","23","1627.94984706","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1225.67503726","1009.62558921","3","7"
"83","100","23","1605.56636932","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1589.38965772","1129.30657078","3","5"
"84","100","23","1561.1790846","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1199.09946923","857.963866516","3","1"
"78","100","23","1560.30808447","low_load","0","1","0","","6","0","Female","Right-handed","yes","down","s","1728.47223759","1369.49792796","3","3"
"80","100","23","1538.66775456","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1517.30678503","954.099486873","3","1"
"81","100","23","1542.29053631","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","2143.67503662","1049.58948844","3","6"
"82","100","23","1515.52973445","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1269.4590882","905.254721148","3","4"
"83","100","23","1520.07591304","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1968.94166307","1225.78023496","3","2"
"84","100","23","1517.89150833","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1923.54019755","1033.60424947","3","6"
"85","100","23","1529.25607268","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1129.33543601","2361.03015486","3","4"
"85","100","23","1506.22664828","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1217.60015189","873.676168777","3","3"
