"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","18","755.175483777","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","700.980351282","809.370616273","10","6"
"100","100","18","735.055960971","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","635.788979451","794.083896877","10","0"
"100","100","18","745.116524153","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","896.727009626","633.748291409","10","2"
"100","100","18","729.573395816","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","652.427819039","713.460202574","10","4"
"100","100","18","744.888626475","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","602.148896143","1010.15020208","10","0"
"100","100","18","729.202225568","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","755.657834055","545.882608002","10","1"
"100","100","18","718.441953625","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","738.317277441","569.443366497","10","7"
"100","100","18","723.826884999","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","632.917006888","890.12580234","10","4"
"100","100","18","731.114147894","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1056.91989842","521.904603687","10","5"
"100","100","18","737.297270167","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","864.355020067","721.535721181","10","2"
"100","100","18","729.784263707","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","571.977629724","737.330768496","10","0"
"100","100","18","729.371988919","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","871.762175657","577.911756839","10","2"
"100","100","18","723.236134193","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","729.619257579","569.592497401","10","2"
"100","100","18","712.133143704","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","558.309541876","577.278992811","10","4"
"100","100","18","703.524374832","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","579.976818964","586.026402264","10","0"
"100","100","18","713.281235468","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","989.514974988","729.753315036","10","1"
"100","100","18","714.757264128","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","611.445684601","865.301760771","10","5"
"100","100","18","709.38088439","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","681.933288134","554.031569569","10","3"
"100","100","18","707.428469409","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","806.867782786","537.702216694","10","1"
