"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","21","1085.21601109","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","871.924138257","1298.50788393","7","4"
"100","0","21","1456.58843139","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","1846.00357667","1809.91812669","7","5"
"100","0","21","1258.88441521","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","829.392544165","897.560221529","7","0"
"100","25","21","1320.82572159","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1419.0510034","1594.24827806","7","7"
"100","40","21","1217.91831784","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","698.578378109","913.99902758","7","3"
"100","50","21","1202.72988008","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","964.146751045","1289.42863154","7","7"
"100","57","21","1205.36185056","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","752.021816632","1690.28553028","7","6"
"100","50","21","1226.89686025","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","945.6508492","1809.63300692","7","6"
"100","44","21","1169.44424132","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","713.231417183","706.4151626","7","1"
"100","50","21","1163.8474234","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","736.956652814","1489.99547144","7","6"
"100","54","21","1190.8269342","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1391.48065996","1529.76342436","7","4"
"100","50","21","1205.55464507","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","884.835028231","1850.28390103","7","5"
"100","53","21","1193.06589822","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","588.624138385","1497.77773359","7","2"
"100","57","21","1196.54849767","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","874.216642271","1609.42793879","7","7"
"100","60","21","1175.24700758","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","655.933569982","1098.11872271","7","0"
"100","56","21","1161.17314675","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","578.529166884","1321.60130186","7","1"
