"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","18","1515.01762166","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","1860.25502584","1169.78021749","2","6"
"100","50","18","1292.14213943","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","920.260407429","1218.27290696","2","4"
"66","66","18","1524.05086918","high_load","0","1","0","","6","3","Female","Right-handed","yes","left","s","2204.77980216","1770.95685523","2","7"
"75","75","18","1513.26407448","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1792.14775193","1169.6596288","2","6"
"80","60","18","1466.23907927","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","s","1330.14489565","1226.13330118","2","2"
"83","66","18","1388.82361456","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1025.71874548","977.773836552","2","0"
"85","57","18","1359.52553756","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","1150.05498652","1217.41916469","2","5"
"87","62","18","1380.27332982","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1296.92720131","1754.08854994","2","5"
"88","66","18","1361.96879996","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1293.37368351","1137.69143856","2","3"
"90","70","18","1405.52462976","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1072.98726731","2522.06692865","2","5"
"90","72","18","1390.08260646","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1221.55285521","1249.77189174","2","2"
"91","75","18","1429.2199975","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1566.19533379","2153.26726399","2","1"
"92","76","18","1410.27605608","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","827.886263056","1538.01125516","2","4"
"92","78","18","1395.64072799","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1121.18425792","1289.5786676","2","0"
"93","80","18","1374.56562147","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1181.01517076","978.013089646","2","3"
"93","81","18","1355.85828921","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1004.63592959","1145.86068094","2","6"
"94","82","18","1357.0615762","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","767.295256599","1985.33307976","2","3"
"94","83","18","1346.22175747","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1073.89873821","1249.99093981","2","4"
"94","84","18","1334.92275834","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","909.424423122","1353.65712466","2","1"
"95","85","18","1335.65777122","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1154.22171065","1545.02432139","2","7"
"95","85","18","1325.94814653","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","941.601719287","1321.90958606","2","5"
"95","86","18","1309.63065573","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","772.301932273","1161.62476584","2","7"
"95","86","18","1297.8269243","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","987.054355031","1089.23531055","2","0"
"95","87","18","1292.04963331","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","940.563245401","1377.7806357","2","3"
"96","88","18","1297.74515184","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","1275.40949642","1593.46569653","2","2"
"96","84","18","1297.77297506","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1250.88573356","1346.05137784","2","0"
"96","85","18","1285.87471089","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","887.437192054","1065.60249285","2","0"
"96","85","18","1277.61363044","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1075.83072298","1033.2981937","2","6"
"96","86","18","1264.17500763","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","917.840936461","857.946201408","2","2"
"96","86","18","1255.16995148","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","826.500455254","1161.54619076","2","1"
"93","87","18","1268.16327585","high_load","0","1","0","","6","4","Female","Right-handed","yes","left","d","1573.88350427","1742.04250944","2","6"
"93","87","18","1270.91221075","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","998.560312145","1713.6980735","2","2"
"100","100","18","1720.14283346","high_load","1","1","1","","6","4","Female","Right-handed","no","left","d","950.182117787","2490.10354912","2","6"
"100","100","18","1467.88700711","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","1285.49981928","1145.76254227","2","1"
"100","100","18","1520.66412297","high_load","1","1","1","5","3","3","Female","Right-handed","no","down","s","2051.06770702","1201.36900236","2","7"
"100","75","18","1459.46087234","high_load","1","0","1","","6","2","Female","Right-handed","no","left","s","917.820410726","1633.88183014","2","4"
"100","80","18","1389.34121051","high_load","1","1","1","2","0","2","Female","Right-handed","no","left","d","1232.32854517","985.396581246","2","4"
"100","83","18","1444.45637325","high_load","1","1","1","2","0","4","Female","Right-handed","no","left","s","1117.98929904","2322.0750748","2","6"
"100","85","18","1431.66366715","high_load","1","1","1","","6","2","Female","Right-handed","no","down","d","1324.25400981","1385.56085127","2","4"
"100","87","18","1399.29902211","high_load","1","1","1","4","2","0","Female","Right-handed","no","down","d","1056.21645927","1289.27655445","2","2"
"100","88","18","1407.07830671","high_load","1","1","1","2","0","3","Female","Right-handed","no","left","s","1720.7390419","1217.88612515","2","7"
"90","90","18","1497.15216657","high_load","0","1","1","","6","1","Female","Right-handed","no","down","d","1959.34012329","2656.29368734","2","3"
"90","90","18","1510.98962118","high_load","1","1","1","2","0","1","Female","Right-handed","no","left","d","2280.71379525","1018.01453928","2","3"
"91","91","18","1509.642485","high_load","1","1","1","","6","3","Female","Right-handed","no","down","d","1452.1578801","1537.49009393","2","5"
"84","92","18","1517.82197483","high_load","0","1","1","5","3","1","Female","Right-handed","no","left","d","1267.92946973","1964.02223578","2","1"
"85","85","18","1553.59026483","high_load","1","0","1","2","0","2","Female","Right-handed","no","down","s","2843.52334498","1193.63272469","2","0"
"80","86","18","1593.42084993","high_load","0","1","1","2","0","1","Female","Right-handed","no","None","s","3000.17511017","1301.92297269","2","1"
"81","87","18","1577.26753443","high_load","1","1","1","6","4","1","Female","Right-handed","no","left","d","1148.30292264","1521.63268108","2","1"
"82","88","18","1560.94108531","high_load","1","1","1","2","0","3","Female","Right-handed","no","left","s","1478.20118876","1121.23461011","2","5"
"83","88","18","1570.51447754","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","2216.74726759","1249.77702317","2","3"
"84","89","18","1566.10927256","high_load","1","1","1","2","0","1","Female","Right-handed","no","left","d","1644.11166384","1329.51950217","2","1"
"80","90","18","1583.7750883","high_load","0","1","1","0","2","2","Female","Right-handed","no","left","d","2463.88288529","1374.96828934","2","4"
"80","90","18","1578.99868838","high_load","1","1","1","2","0","1","Female","Right-handed","no","left","d","1453.3393927","1513.6019874","2","3"
"81","90","18","1552.36642623","high_load","1","1","1","","6","3","Female","Right-handed","no","left","d","825.01201878","1161.16582324","2","7"
"82","91","18","1544.44368155","high_load","1","1","1","0","2","3","Female","Right-handed","no","down","d","1842.52528113","897.761315854","2","5"
"83","91","18","1535.62572649","high_load","1","1","1","2","0","2","Female","Right-handed","no","down","d","1472.24968786","1193.37583229","2","4"
"84","92","18","1520.33999597","high_load","1","1","1","2","0","4","Female","Right-handed","no","down","s","1377.91501512","929.049911852","2","6"
"84","92","18","1498.65177132","high_load","1","1","1","","6","4","Female","Right-handed","no","left","s","879.382765503","1033.50954463","2","6"
"85","92","18","1499.84007626","high_load","1","1","1","","6","1","Female","Right-handed","no","down","s","1196.27060231","1865.20140717","2","3"
"85","92","18","1517.26170756","high_load","1","1","1","","6","2","Female","Right-handed","no","down","d","2413.50888395","1561.78262157","2","4"
"86","93","18","1521.67611026","high_load","1","1","1","","6","1","Female","Right-handed","no","down","d","2281.27632866","1009.28244277","2","1"
"86","93","18","1497.846054","high_load","1","1","1","","6","0","Female","Right-handed","no","down","d","764.695544024","848.853300971","2","2"
"87","93","18","1509.23750651","high_load","1","1","1","2","0","1","Female","Right-handed","no","down","d","2508.39358224","1193.56858177","2","1"
"87","90","18","1497.12255359","high_load","1","0","1","","6","2","Female","Right-handed","no","left","s","1018.02768857","1225.09033729","2","0"
"87","90","18","1492.95511499","high_load","1","1","1","2","0","3","Female","Right-handed","no","left","s","1261.50106622","1457.69309344","2","7"
"88","91","18","1480.3315025","high_load","1","1","1","2","0","3","Female","Right-handed","no","left","d","1126.08317348","1001.42140712","2","7"
"88","88","18","1477.11967039","high_load","1","0","1","6","4","2","Female","Right-handed","no","down","d","1446.82920697","1289.00555061","2","0"
