"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","18","1115.58564054","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1156.90481505","1074.26646603","17","7"
"100","50","18","948.157922757","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","687.647367462","873.813042485","17","4"
"100","66","18","954.597298231","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","973.451086189","961.501012169","17","1"
"100","75","18","952.255948899","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","872.167465882","1018.29633592","17","0"
"100","60","18","936.67673063","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","794.836590491","953.883124614","17","4"
"100","66","18","909.637741165","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","715.362713177","833.522874509","17","0"
"100","57","18","1009.07465604","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","793.241045061","2418.15124552","17","3"
"100","62","18","973.096638579","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","728.620011956","713.881020738","17","6"
"100","55","18","978.187905113","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1116.27244668","921.563628107","17","6"
"100","60","18","958.784383603","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","678.084036977","890.221343042","17","0"
"100","63","18","940.778805769","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","719.562766031","801.883288818","17","3"
"100","66","18","926.165400279","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","737.348848128","793.487031664","17","4"
"100","69","18","920.694509163","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","787.915290809","922.172340715","17","2"
"100","71","18","904.738916537","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","640.747632499","753.88479232","17","3"
"100","73","18","911.017046091","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","788.440938841","1209.38078085","17","6"
"100","75","18","904.716482401","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","842.100975736","778.315078369","17","1"
"100","76","18","912.097784834","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","762.510038306","1297.88720921","17","2"
"100","77","18","914.120600214","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","599.571976898","1297.44494647","17","5"
"100","78","18","908.938521478","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","853.211103328","778.111105124","17","1"
"100","75","18","900.730767825","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","535.716805599","953.850091211","17","0"
"100","76","18","887.144143353","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","573.425557463","657.397750393","17","7"
"100","72","18","885.917364712","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","679.108072466","1041.20195404","17","2"
"100","69","18","892.716654781","high_load","1","0","0","","6","3","Female","Right-handed","yes","left","d","1178.71680303","905.88526954","17","2"
"100","66","18","890.453057931","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","643.333859302","1033.44680147","17","7"
"100","68","18","892.959106571","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","679.982335147","1226.22621274","17","4"
"100","69","18","901.309384634","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1034.48430689","1185.64836552","17","6"
"100","70","18","900.270689791","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","561.086458998","1185.44278871","17","7"
"100","71","18","906.527851694","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","676.914718658","1474.02772753","17","0"
"100","72","18","912.87424512","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1043.47805171","1137.66847035","17","3"
"100","73","18","930.966270864","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1926.02602391","985.244011012","17","5"
"100","74","18","944.526679651","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1636.80382905","1065.87405743","17","5"
