"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","0","19","2162.20557999","low_load","0","0","0","","6","1","Female","Right-handed","yes","None","s","3000.17286517","1324.2382948","26","5"
"50","50","19","2271.75607602","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1152.89010361","3609.72304049","26","4"
"66","66","19","1754.07165897","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","787.18565559","650.219994182","26","3"
"75","75","19","1593.05125308","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1178.09057429","1041.8894965","26","5"
"80","80","19","1451.95746555","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","725.570928118","1049.5937027","26","0"
"83","83","19","1336.59967794","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","677.237954522","842.383525276","26","1"
"85","85","19","1222.43674466","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","688.995031169","385.923258767","26","3"
"87","87","19","1166.23090906","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","895.891229002","649.688890799","26","4"
"88","88","19","1108.74211706","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","616.438162857","681.225399185","26","2"
"90","90","19","1050.18577393","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","532.298045213","514.059326428","26","6"
"90","90","19","1014.46580303","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","784.669008097","529.863179941","26","6"
"91","91","19","987.927113009","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","670.52956716","721.473478347","26","3"
"92","92","19","963.521723641","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","747.000436493","594.313665937","26","6"
"92","92","19","942.832369945","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","745.947530449","601.794013348","26","3"
"86","93","19","943.310048384","low_load","0","1","0","","6","3","Female","Right-handed","yes","left","d","1028.47913607","871.515956995","26","1"
"81","93","19","967.831142639","low_load","0","1","0","","6","2","Female","Right-handed","yes","left","s","1391.22018116","1280.07493176","26","4"
"82","94","19","951.421076032","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","783.791853655","593.928166983","26","2"
"83","94","19","951.505698047","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","656.370017417","1249.5185272","26","4"
"84","94","19","983.140598767","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","544.052876858","2561.08474659","26","1"
"85","90","19","957.296104889","low_load","1","0","0","","6","4","Female","Right-handed","yes","down","d","602.714464261","329.786978153","26","2"
"85","90","19","943.893515299","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","446.309007879","905.374439109","26","2"
"86","90","19","957.835177301","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","723.115537115","1778.10462159","26","3"
"86","91","19","939.50251671","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","566.602641342","505.76532607","26","6"
"87","91","19","923.06047309","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","584.400377546","505.386562121","26","5"
"88","92","19","908.465165744","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","491.218032372","625.137546476","26","4"
"88","92","19","898.055478988","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","753.716841718","521.909778492","26","0"
"85","92","19","889.331142449","low_load","0","1","0","","6","1","Female","Right-handed","yes","down","s","611.527380848","713.469403987","26","7"
"85","92","19","886.221975786","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","947.28766849","657.261283301","26","2"
"86","93","19","878.866990066","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","815.98454412","529.870235665","26","5"
"86","93","19","872.64216236","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","654.615708538","729.628609282","26","0"
"87","93","19","867.422112674","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","732.265524752","689.375719403","26","7"
"87","93","19","866.579537863","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1191.91305299","489.006384465","26","0"
"100","100","19","905.313663692","low_load","1","1","1","1","3","1","Female","Right-handed","no","left","d","825.313169791","985.314157593","26","5"
"100","100","19","933.597163857","low_load","1","1","1","1","3","2","Female","Right-handed","no","left","s","1017.81345122","905.947876821","26","0"
"100","100","19","854.288878975","low_load","1","1","1","","6","0","Female","Right-handed","no","left","d","685.754210101","705.590408324","26","6"
"100","100","19","795.05651312","low_load","1","1","1","0","2","4","Female","Right-handed","no","down","s","801.458096874","433.260734238","26","2"
"100","100","19","728.010026822","low_load","1","1","1","","6","3","Female","Right-handed","no","left","s","549.698095309","369.950067945","26","3"
"100","100","19","759.388599302","low_load","1","1","1","6","0","3","Female","Right-handed","no","down","d","878.875074284","953.687849118","26","1"
"85","100","19","755.110759018","low_load","0","1","1","","6","2","Female","Right-handed","no","left","d","662.494062772","796.393371855","26","0"
"87","87","19","795.29041429","low_load","1","0","1","6","0","4","Female","Right-handed","no","down","s","1240.04461782","913.051384572","26","2"
