"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","19","861.612270157","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","880.990295191","842.234245123","8","5"
"100","100","19","809.920271052","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","866.600661528","649.855882366","8","7"
"100","100","19","780.906874702","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","732.32959336","713.430570642","8","1"
"100","100","19","745.968530815","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","728.066841591","554.240156718","8","2"
"100","100","19","708.186401338","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","656.081148478","458.034618379","8","5"
"100","100","19","675.202406675","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","594.794189368","425.770677361","8","3"
"100","100","19","668.523891675","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","663.397199241","593.508404108","8","5"
"100","100","19","667.891033147","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","692.89136189","634.030685014","8","5"
"100","100","19","689.100111039","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","739.761746459","977.783721875","8","1"
"100","100","19","701.876736524","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","704.289917154","929.442814628","8","1"
"100","100","19","751.302164084","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","705.002246676","1786.1106327","8","7"
"100","100","19","742.011990934","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","773.860553396","505.779619165","8","2"
"100","100","19","742.29987526","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","962.216387172","529.292587187","8","7"
"100","100","19","753.397906208","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","609.189916802","1186.15470027","8","4"
"100","100","19","743.657535742","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","628.666243952","585.918454468","8","2"
"100","100","19","739.270015385","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","873.426324248","473.488095824","8","3"
"100","100","19","734.436716803","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","640.06864791","674.139231072","8","6"
"100","100","19","737.39674937","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1125.664742","449.769864001","8","0"
"100","100","19","728.638803423","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","620.454088421","521.53746433","8","7"
"100","100","19","720.173374142","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","637.362052305","481.298383322","8","1"
"100","100","19","708.920669956","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","581.827931848","385.905240608","8","4"
"100","100","19","701.500064334","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","625.626094672","465.708597891","8","1"
"100","100","19","697.170038341","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","602.392798577","601.426134381","8","0"
