"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","21","548.647396975","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","d","559.08938713","538.20540682","1","1"
"100","100","21","526.736312007","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","455.647039052","554.003415023","1","4"
"100","66","21","560.385789383","high_load","1","0","0","","6","1","Male","Right-handed","yes","down","d","677.613897167","577.755591105","1","4"
"100","50","21","626.100349007","high_load","1","0","0","","6","1","Male","Right-handed","yes","left","s","708.06975524","938.41830052","1","6"
"100","60","21","623.773279435","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","d","554.804893412","674.125108884","1","5"
"100","66","21","613.332165914","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","504.492640767","617.760555846","1","2"
"100","71","21","626.617572431","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","778.171372051","634.488651015","1","5"
"100","62","21","622.979786965","high_load","1","0","0","","6","2","Male","Right-handed","yes","down","d","576.992599073","618.037978337","1","7"
"100","66","21","625.644361399","high_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","636.335996162","657.585917585","1","4"
"100","70","21","619.91276105","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","d","511.19407772","625.462638086","1","1"
"100","63","21","615.609328836","high_load","1","0","0","","6","3","Male","Right-handed","yes","left","d","566.912059956","578.237953449","1","0"
"100","66","21","614.37319515","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","639.683026362","561.868422842","1","7"
"100","69","21","612.807349335","high_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","562.514672923","625.519726183","1","1"
"100","71","21","608.403972598","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","540.135818354","562.184331691","1","7"
"100","73","21","606.80279505","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","502.705911633","666.066707121","1","5"
"100","75","21","605.131798936","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","526.537946907","633.595767527","1","3"
"100","76","21","601.401024145","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","522.078019543","561.33923543","1","7"
"100","72","21","609.657770046","high_load","1","0","0","","6","2","Male","Right-handed","yes","down","s","858.053013674","641.991887076","1","3"
"100","73","21","607.814786499","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","619.501101351","529.781063942","1","2"
"95","75","21","607.543085477","high_load","0","1","0","","6","2","Male","Right-handed","yes","left","s","576.321974298","628.439557818","1","3"
"95","71","21","603.573178784","high_load","1","0","0","","6","4","Male","Right-handed","yes","left","d","494.158091693","554.191998173","1","1"
"95","72","21","603.737840206","high_load","1","1","0","","6","0","Male","Right-handed","yes","down","d","628.509153979","585.882306154","1","5"
"95","69","21","606.397695928","high_load","1","0","0","","6","3","Male","Right-handed","yes","down","d","672.246653932","657.58238967","1","0"
"95","70","21","602.198009315","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","473.921323623","537.289110799","1","3"
