"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","23","894.492414594","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","907.436337146","881.548492043","11","0"
"100","100","23","1006.74392813","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1259.86112372","978.129759621","11","4"
"100","66","23","956.764860172","low_load","1","0","0","","6","3","Male","Right-handed","yes","left","d","639.910109823","1073.70333868","11","0"
"100","75","23","966.762715653","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","d","1040.13178847","953.380775728","11","7"
"80","60","23","957.30707271","low_load","0","0","0","","6","3","Male","Right-handed","yes","left","d","705.952514202","1133.01648767","11","6"
"83","66","23","1005.78929133","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","1150.65360242","1345.7471664","11","6"
"71","71","23","993.65832945","low_load","0","1","0","","6","0","Male","Right-handed","yes","down","d","753.396619079","1088.3484973","11","3"
"75","62","23","976.818373446","low_load","1","0","0","","6","2","Male","Right-handed","yes","down","d","923.892897657","793.984465176","11","5"
"77","66","23","984.249851304","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","1061.72332696","1025.68002137","11","6"
"80","60","23","1001.64835006","low_load","1","0","0","","6","3","Male","Right-handed","yes","down","d","923.081487107","1393.38819067","11","6"
"81","63","23","997.666750043","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","953.652101152","962.049398547","11","3"
"83","66","23","994.870754807","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","s","950.612037676","977.617576756","11","3"
"84","69","23","1004.13193985","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","965.292795732","1265.23952487","11","0"
"85","71","23","1005.89763976","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","983.720153802","1073.98332343","11","6"
"86","66","23","1006.60008183","low_load","1","0","0","","6","1","Male","Right-handed","yes","down","d","815.35952062","1217.50902093","11","2"
"87","68","23","1013.98344209","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","960.342229237","1289.12546299","11","7"
"82","70","23","1018.2655759","low_load","0","1","0","","6","2","Male","Right-handed","yes","left","s","1025.72331798","1147.8361156","11","5"
"83","72","23","1009.08082258","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","696.477612285","1009.40242018","11","1"
"84","68","23","1005.42236451","low_load","1","0","0","","6","4","Male","Right-handed","yes","down","d","980.937945695","898.202292668","11","7"
"80","65","23","1024.90938982","low_load","0","0","0","","6","1","Male","Right-handed","yes","left","s","1657.65274002","1132.67300123","11","2"
"76","61","23","1023.73514833","low_load","0","0","0","","6","2","Male","Right-handed","yes","down","d","1223.1895362","777.311100898","11","5"
"77","63","23","1027.80691269","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","1080.77191121","1145.85601728","11","2"
"73","60","23","1050.35983527","low_load","0","0","0","","6","0","Male","Right-handed","yes","down","d","1621.51418188","1471.53408229","11","3"
"75","58","23","1052.99799761","low_load","1","0","0","","6","2","Male","Right-handed","yes","left","d","946.185841239","1281.16562172","11","1"
"76","56","23","1056.72573073","low_load","1","0","0","","6","1","Male","Right-handed","yes","down","d","1274.78754995","1017.59510101","11","4"
"76","57","23","1056.20680223","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1133.19544699","953.271732413","11","2"
"77","59","23","1054.2782521","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","887.204953646","1121.06694394","11","0"
"78","60","23","1048.90284557","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","725.760553068","1081.77318541","11","3"
"79","62","23","1046.75919453","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1004.20810981","969.265820982","11","4"
"80","63","23","1039.96887027","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","853.06958535","833.029348367","11","5"
"80","64","23","1039.19800421","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","1038.5035152","993.640529732","11","4"
"81","65","23","1039.73331934","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","863.306507608","1249.34966888","11","1"
"100","100","23","747.483103899","low_load","1","1","1","","6","2","Male","Right-handed","no","left","s","765.50652063","729.459687168","11","5"
"50","50","23","805.758417102","low_load","0","0","1","0","3","1","Male","Right-handed","no","left","d","695.870497593","1032.19696302","11","2"
"66","66","23","886.241203171","low_load","1","1","1","2","1","3","Male","Right-handed","no","down","d","948.691592472","1145.72195815","11","0"
"75","75","23","875.292051672","low_load","1","1","1","5","2","1","Male","Right-handed","no","left","d","835.462297151","849.426897201","11","4"
"80","80","23","888.4532751","low_load","1","1","1","3","0","4","Male","Right-handed","no","left","d","1064.22009816","817.976239461","11","7"
"83","66","23","895.583008101","low_load","1","0","1","6","3","3","Male","Right-handed","no","left","d","812.800851308","1049.6624949","11","0"
"85","71","23","876.195427429","low_load","1","1","1","3","0","1","Male","Right-handed","no","left","d","814.310780504","705.429106291","11","4"
"75","75","23","874.537187298","low_load","0","1","1","2","1","3","Male","Right-handed","no","left","d","891.91337984","833.945632927","11","6"
"77","66","23","868.606297793","low_load","1","0","1","","6","2","Male","Right-handed","no","left","d","904.634565383","737.683798119","11","5"
"80","60","23","884.732781339","low_load","1","0","1","","6","3","Male","Right-handed","no","left","d","818.348911026","1241.39335548","11","6"
"81","63","23","877.800594589","low_load","1","1","1","3","0","2","Male","Right-handed","no","left","d","807.919238672","809.038215512","11","1"
"83","66","23","877.168986456","low_load","1","1","1","3","0","3","Male","Right-handed","no","down","d","866.835341709","873.607252279","11","0"
