"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","0","18","1882.83706185","high_load","0","0","0","","6","1","Female","Right-handed","yes","down","s","1937.71241002","1827.96171368","16","7"
"50","50","18","1734.8715638","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1788.26715757","1385.54497392","16","0"
"66","33","18","1673.94976938","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1622.11132795","1482.10103317","16","6"
"75","50","18","1635.48909026","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1726.60398931","1313.61011647","16","4"
"80","60","18","1700.62663462","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","2217.20735644","1705.14626766","16","4"
"83","66","18","1595.16701223","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","933.767360415","1201.97044019","16","2"
"85","57","18","1663.84122214","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","2110.31257968","2041.46038354","16","6"
"87","50","18","1658.34584769","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1253.76761698","1985.9888361","16","2"
"88","44","18","1708.58384767","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","2819.49818558","1401.47750943","16","2"
"90","50","18","1713.92551839","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1169.92929955","2354.0718101","16","5"
"90","54","18","1710.71211103","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","2203.60798375","1153.54809122","16","5"
"91","58","18","1693.37385767","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1460.04679154","1545.25934989","16","2"
"92","61","18","1662.71177785","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1187.74985287","1401.78378716","16","5"
"85","64","18","1677.43744501","high_load","0","1","0","","6","3","Female","Right-handed","yes","down","d","2227.38860551","1510.35363051","16","3"
"86","66","18","1699.86057682","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","2449.76291538","1577.80592896","16","4"
"81","68","18","1773.23025391","high_load","0","1","0","","6","2","Female","Right-handed","yes","left","s","2065.36319568","3682.18762478","16","6"
