"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","20","1910.16023898","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","2714.01053507","1106.30994288","12","5"
"100","100","20","1901.31465429","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1382.94716303","2401.99097617","12","0"
"100","100","20","1733.74881761","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1187.62925085","1609.60503764","12","0"
"100","100","20","1899.67737001","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","2176.77666993","2618.14938447","12","5"
"100","100","20","1769.53256095","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1376.35921857","1121.54743089","12","1"
"100","100","20","1965.54444005","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","2673.12108399","3218.08658716","12","6"
"100","100","20","2134.02675809","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","2896.31131558","3393.53001699","12","2"
"87","100","20","2184.95090392","high_load","0","1","0","","6","2","Female","Right-handed","yes","down","d","1710.00760752","3372.83224202","12","2"
"88","100","20","2171.425072","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","2188.10199463","1938.33483859","12","7"
"90","100","20","2088.22054941","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1276.93196338","1401.82772883","12","2"
"90","100","20","2089.83827404","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","2770.47102472","1441.56001601","12","4"
"91","100","20","2046.1820674","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1617.99383445","1513.93375429","12","4"
"92","100","20","2068.74976809","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","2557.57948767","2121.54486512","12","6"
"92","100","20","2056.66845477","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","2237.16375537","1562.05900766","12","4"
"93","100","20","2018.50378195","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1534.7607801","1433.63594495","12","0"
"93","100","20","1977.57578012","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1476.98116209","1250.33034335","12","0"
"94","94","20","1975.96947378","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","2650.74497237","1249.79217234","12","6"
"94","94","20","1935.6047842","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1185.41113956","1313.39898293","12","4"
"89","94","20","1949.02026441","high_load","0","1","0","","6","1","Female","Right-handed","yes","None","s","3000.17543477","1380.82238176","12","5"
"90","95","20","1956.22653921","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","2145.16473549","2041.12678514","12","3"
"85","95","20","1960.44417084","high_load","0","1","0","","6","2","Female","Right-handed","yes","down","d","1605.76503672","2483.8285704","12","6"
