"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","23","1299.12521885","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1244.04040106","1354.21003664","15","1"
"100","100","23","1241.40412702","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1125.57933084","1241.78673954","15","4"
"100","100","23","1143.77828101","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","679.392515227","1217.66066278","15","7"
"100","75","23","1117.86153436","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","710.113125662","1370.1094631","15","6"
"100","80","23","1064.25327859","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","761.729896085","937.910614916","15","4"
"100","83","23","1044.63342374","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","835.510932038","1057.55736702","15","3"
"100","85","23","1018.56289252","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","866.116726645","858.162683766","15","5"
"100","75","23","986.291395035","low_load","1","0","0","","6","3","Female","Right-handed","yes","left","s","670.98658547","849.795239761","15","2"
"100","77","23","972.987883794","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","675.530149257","1057.58943848","15","3"
"100","80","23","991.094461034","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1044.08222224","1264.02509014","15","7"
"100","81","23","997.805510326","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","911.94556062","1217.88644586","15","6"
"91","83","23","1051.98067459","low_load","0","1","0","","6","1","Female","Right-handed","yes","left","s","1056.47912453","2239.33583854","15","6"
"92","84","23","1039.0255891","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","829.05975779","938.069368645","15","0"
"92","78","23","1063.10383974","low_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1526.73140184","1225.51079413","15","5"
"93","73","23","1055.77741166","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","945.148181372","961.266655912","15","6"
"93","68","23","1048.37675114","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","848.933158907","1025.8005277","15","6"
"94","70","23","1050.52469947","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1256.23974315","913.544002204","15","5"
"94","72","23","1044.00791445","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","1009.1118226","857.333315801","15","3"
"94","73","23","1035.15891231","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1077.84256569","673.911181939","15","5"
"95","75","23","1026.84825421","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","1168.41172828","569.479772049","15","7"
"95","76","23","1019.38570875","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","923.028495172","817.241103938","15","4"
"95","77","23","1005.33639215","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","778.747654374","641.853833037","15","4"
"95","78","23","991.126782094","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","643.466706777","713.564014795","15","1"
"95","79","23","995.529164931","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1384.28408643","809.283853912","15","5"
"96","80","23","979.465336685","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","577.842405334","610.024512217","15","0"
"96","80","23","968.162877181","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","769.614664611","601.588114573","15","2"
"92","77","23","962.872539262","low_load","0","0","0","","6","3","Female","Right-handed","yes","left","s","884.323373969","766.32413278","15","2"
"92","75","23","989.746696857","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","1541.01154027","1889.68636357","15","0"
"93","75","23","998.558249618","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1553.2358981","937.327555767","15","7"
"93","76","23","1003.35401194","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","987.918360173","1296.94387847","15","2"
"93","74","23","1005.16847619","low_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","1021.6540086","1097.55079879","15","1"
"93","75","23","1009.92209802","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1153.2938833","1161.27486621","15","4"
"100","100","23","1040.75881717","low_load","1","1","1","2","3","2","Female","Right-handed","no","down","d","1375.72966581","705.78796852","15","5"
"100","100","23","1483.23937464","low_load","1","1","1","7","0","1","Female","Right-handed","no","left","s","2330.03905983","1521.40080442","15","6"
"100","100","23","1266.81295529","low_load","1","1","1","7","0","3","Female","Right-handed","no","left","d","889.853455876","778.06677727","15","4"
"100","100","23","1307.63265478","low_load","1","1","1","6","1","4","Female","Right-handed","no","left","s","1594.54233545","1265.64117103","15","3"
