"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","21","2558.56408148","low_load","1","0","0","","6","0","Male","Right-handed","yes","down","d","2730.92250724","2386.20565572","21","5"
"100","50","21","2073.86557158","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","1688.48631483","1489.84780853","21","6"
"100","66","21","1878.33593005","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","s","1389.19919719","1585.35409676","21","2"
"100","75","21","1783.24109073","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","s","1377.94118496","1617.97196064","21","5"
"100","80","21","1656.09673494","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","1197.52210199","1097.51652156","21","3"
"100","83","21","1585.35861348","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","s","1341.19798104","1122.13803132","21","4"
"100","85","21","1542.90700009","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","926.739053881","1649.65558558","21","2"
"100","87","21","1509.22446702","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","s","1425.47191414","1121.42155696","21","5"
"100","88","21","1458.30716844","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","1139.96073182","961.976827795","21","1"
"100","90","21","1433.74506021","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","1279.67034482","1145.70182736","21","0"
"100","90","21","1401.92806066","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","1142.17974975","1025.33638054","21","0"
"100","91","21","1357.15132169","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","879.226605382","849.98778081","21","1"
"100","92","21","1328.11993103","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","981.773841693","977.712644395","21","7"
"100","92","21","1300.92351336","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","933.358904906","961.381262496","21","6"
"100","93","21","1281.91959537","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","s","917.872282833","1113.85720416","21","7"
"100","93","21","1275.26895049","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1429.40450526","921.614049312","21","4"
"100","94","21","1250.47559952","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","s","714.302162316","993.26180563","21","1"
"100","94","21","1254.41040995","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","1696.81043833","945.793936331","21","3"
"100","94","21","1247.04329841","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","899.452413469","1329.41816766","21","7"
"95","95","21","1274.04917214","low_load","0","1","0","","6","0","Male","Right-handed","yes","left","s","866.192801517","2708.12874473","21","5"
"95","95","21","1284.02821755","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","1909.61133992","1057.60691151","21","0"
"95","95","21","1269.2929176","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","894.446714385","1025.25652284","21","6"
"95","95","21","1260.79764866","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","1193.92273237","953.880731715","21","0"
"95","95","21","1246.12266518","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","823.638586473","993.557503643","21","2"
"96","96","21","1238.3264134","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","s","1045.06315814","1057.36958339","21","4"
"96","96","21","1223.4040535","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","787.080755061","913.60935663","21","3"
"96","92","21","1220.84762558","low_load","1","0","0","","6","3","Male","Right-handed","yes","left","s","1067.39092368","1241.370076","21","0"
"96","92","21","1226.11877759","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","1791.81384752","945.065916279","21","7"
"96","93","21","1221.34562081","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1109.6212179","1065.77324388","21","4"
"96","93","21","1208.43142361","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","d","754.376939916","913.462469765","21","6"
"96","93","21","1194.19529762","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","685.255765951","848.967269885","21","6"
"96","93","21","1188.04282293","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","d","752.733603033","1241.89861214","21","1"
"0","100","21","1718.64927586","low_load","0","1","1","5","0","4","Male","Right-handed","no","left","d","1729.19867122","1708.0998805","21","1"
"50","100","21","1503.91880043","low_load","1","1","1","","6","2","Male","Right-handed","no","down","s","1424.82311037","1153.55353962","21","7"
"66","100","21","1319.52869414","low_load","1","1","1","","6","2","Male","Right-handed","no","down","s","932.162642886","969.334320274","21","3"
"75","100","21","1255.36966902","low_load","1","1","1","4","1","3","Male","Right-handed","no","left","s","1219.86975176","905.915435502","21","0"
"80","100","21","1201.73413093","low_load","1","1","1","5","0","3","Male","Right-handed","no","down","s","1068.61059779","905.773359344","21","2"
"83","100","21","1176.30911047","low_load","1","1","1","5","0","4","Male","Right-handed","no","left","s","841.220431001","1257.14758538","21","1"
"85","100","21","1209.51855746","low_load","1","1","1","","6","0","Male","Right-handed","no","down","s","951.721687237","1865.8287915","21","5"
"87","100","21","1177.14002616","low_load","1","1","1","","6","1","Male","Right-handed","no","left","d","915.592008583","985.388605557","21","4"
"88","100","21","1148.92202431","low_load","1","1","1","5","0","2","Male","Right-handed","no","down","s","909.050732411","937.305286709","21","3"
"90","100","21","1137.80032431","low_load","1","1","1","2","3","1","Male","Right-handed","no","down","d","1105.68958893","969.720459543","21","4"
"90","100","21","1117.31968734","low_load","1","1","1","","6","0","Male","Right-handed","no","down","s","855.494113941","969.532521329","21","5"
"91","100","21","1103.54897212","low_load","1","1","1","","6","2","Male","Right-handed","no","down","d","895.111233127","1009.03097645","21","7"
"92","100","21","1100.02810439","low_load","1","1","1","4","1","3","Male","Right-handed","no","down","s","833.764158706","1281.79122437","21","2"
"92","100","21","1081.23628204","low_load","1","1","1","7","2","3","Male","Right-handed","no","left","s","848.496462208","825.388721012","21","0"
"93","100","21","1089.4235471","low_load","1","1","1","4","1","4","Male","Right-handed","no","down","s","750.99469347","1657.09582219","21","1"
"93","100","21","1085.53625211","low_load","1","1","1","3","2","1","Male","Right-handed","no","down","s","1036.9115786","1017.54207603","21","6"
"94","100","21","1078.73551916","low_load","1","1","1","2","3","0","Male","Right-handed","no","left","s","778.498457046","1161.34912699","21","5"
"94","94","21","1073.83541558","low_load","1","0","1","4","1","2","Male","Right-handed","no","down","s","1092.08010402","888.98720545","21","3"
"94","94","21","1065.77260246","low_load","1","1","1","5","0","1","Male","Right-handed","no","down","d","927.612036514","913.671895796","21","6"
"95","95","21","1062.12672937","low_load","1","1","1","5","0","3","Male","Right-handed","no","down","d","928.400671448","1057.30960993","21","0"
"95","95","21","1053.52758625","low_load","1","1","1","7","2","2","Male","Right-handed","no","down","s","889.154617991","873.934829699","21","3"
"95","95","21","1048.76195628","low_load","1","1","1","0","3","0","Male","Right-handed","no","left","d","959.628241533","937.739212317","21","5"
"95","95","21","1037.26068241","low_load","1","1","1","5","0","2","Male","Right-handed","no","down","s","735.120007852","833.345306644","21","7"
"95","95","21","1033.5185682","low_load","1","1","1","5","0","3","Male","Right-handed","no","left","s","941.96140788","952.938474929","21","0"
"96","96","21","1047.78110394","low_load","1","1","1","0","3","2","Male","Right-handed","no","down","s","954.722605118","1825.44131806","21","3"
"96","96","21","1050.52628128","low_load","1","1","1","","6","4","Male","Right-handed","no","left","s","1445.13519044","793.176239222","21","1"
"96","96","21","1042.52083113","low_load","1","1","1","5","0","3","Male","Right-handed","no","left","d","874.843090834","793.915163533","21","0"
"96","96","21","1042.45076197","low_load","1","1","1","","6","3","Male","Right-handed","no","left","d","791.583254384","1289.53453541","21","2"
"96","96","21","1052.95918419","low_load","1","1","1","","6","3","Male","Right-handed","no","down","d","1269.26446884","1425.12554337","21","0"
"96","96","21","1044.0729707","low_load","1","1","1","5","0","3","Male","Right-handed","no","left","s","738.845097218","833.900462021","21","0"
"96","96","21","1038.00384145","low_load","1","1","1","6","1","2","Male","Right-handed","no","left","s","918.355919061","793.504008601","21","7"
"96","96","21","1033.5989621","low_load","1","1","1","5","0","1","Male","Right-handed","no","down","d","785.038771079","1009.05663355","21","4"
"96","96","21","1024.46950605","low_load","1","1","1","","6","1","Male","Right-handed","no","down","s","735.701461748","728.952363115","21","6"
"97","97","21","1017.52319637","low_load","1","1","1","5","0","4","Male","Right-handed","no","down","d","671.264311044","905.325643045","21","1"
"97","94","21","1009.51188661","low_load","1","0","1","","6","3","Male","Right-handed","no","left","s","761.031748731","713.222960792","21","2"
"97","94","21","1007.18591512","low_load","1","1","1","","6","4","Male","Right-handed","no","down","d","842.819188681","1008.73463701","21","1"
"97","94","21","1010.16693996","low_load","1","1","1","5","0","2","Male","Right-handed","no","down","d","769.461066324","1465.50660253","21","3"
