"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","100","19","3298.47372729","high_load","0","1","0","","6","0","Female","Right-handed","yes","None","s","3000.03559988","3596.9118547","4","4"
"50","100","19","3064.59365783","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","2076.1423713","3585.28480546","4","1"
"66","66","19","2893.9866029","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","2463.64771128","2641.89727478","4","6"
"50","75","19","2845.40423183","high_load","0","1","0","","6","3","Female","Right-handed","yes","None","d","3000.13117433","2399.18306292","4","7"
"60","80","19","2646.5449835","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","2020.39680717","1681.81917313","4","3"
"66","66","19","2483.89661324","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1755.18154656","1586.1279774","4","6"
"71","57","19","2366.50466354","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","d","1746.47272536","1577.83320526","4","4"
"62","50","19","2408.53081779","high_load","0","0","0","","6","0","Female","Right-handed","yes","None","d","3000.18826243","2405.23953267","4","4"
"66","55","19","2333.81819016","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1878.55116825","1593.68317005","4","1"
"70","60","19","2264.51089613","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1552.07909716","1729.41140248","4","2"
"72","63","19","2206.09165853","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","2057.79015185","1186.00841312","4","3"
"75","66","19","2134.91172031","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1526.33621425","1177.52858574","4","3"
"76","69","19","2070.22265147","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1369.81219941","1218.0954513","4","1"
"78","71","19","2032.81247165","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","2115.52834713","977.431920841","4","7"
"73","73","19","1994.30029878","high_load","0","1","0","","6","3","Female","Right-handed","yes","left","s","1819.97557399","1090.28418326","4","7"
"75","75","19","1949.57971495","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1555.69970122","1001.84221363","4","5"
"76","76","19","1923.44192888","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1553.11405945","1457.36064411","4","6"
"77","72","19","1867.55329078","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","832.836752419","1002.05613364","4","3"
"78","68","19","1839.71196878","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","d","1219.36806684","1457.76827877","4","0"
"80","70","19","1809.86176823","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1220.15960292","1265.25631272","4","5"
"80","71","19","1766.26118846","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","d","842.581498069","945.917687945","4","0"
"81","68","19","1741.05042768","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","1389.45563614","1033.79326668","4","5"
"82","69","19","1711.61132979","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","846.863105311","1281.0392471","4","6"
"83","66","19","1706.06872525","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","1771.50328994","1385.67435154","4","7"
"84","68","19","1677.60342888","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","867.407122798","1121.46550917","4","0"
"84","69","19","1642.86982626","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","746.929430132","802.130091584","4","1"
"85","66","19","1620.34254497","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","s","1067.52687951","1001.73958335","4","4"
"85","67","19","1643.19215171","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","2047.05630682","2473.20676026","4","2"
"86","65","19","1637.0205833","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","s","1438.635107","1489.79822886","4","2"
"86","63","19","1620.47528727","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1239.92715815","1041.39624655","4","2"
"87","61","19","1623.21457444","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","d","2097.91666934","1312.86970957","4","2"
"87","62","19","1601.25452896","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1049.44534745","791.540891114","4","5"
"100","100","19","1244.11752066","high_load","1","1","1","","6","4","Female","Right-handed","no","down","s","1302.16088067","1186.07416064","4","0"
"100","100","19","1081.92526719","high_load","1","1","1","4","0","3","Female","Right-handed","no","left","d","733.655806243","1105.81022121","4","1"
"100","66","19","1085.20462555","high_load","1","0","1","","6","3","Female","Right-handed","no","left","s","1334.10263285","849.424051663","4","7"
"100","75","19","1068.26341217","high_load","1","1","1","4","0","3","Female","Right-handed","no","down","d","936.882694867","1097.99684925","4","7"
"80","80","19","1073.44624161","high_load","0","1","1","0","4","1","Female","Right-handed","no","left","d","881.561763546","1306.7933552","4","3"
"66","66","19","1113.57773025","high_load","0","0","1","","6","1","Female","Right-handed","no","left","s","1386.24811898","1242.22222792","4","5"
"71","71","19","1189.33729975","high_load","1","1","1","","6","0","Female","Right-handed","no","left","s","1813.89376739","1473.89566605","4","4"
"75","75","19","1179.7268984","high_load","1","1","1","","6","0","Female","Right-handed","no","down","d","1063.4563058","1161.45187217","4","4"
"77","77","19","1139.26152948","high_load","1","1","1","5","1","3","Female","Right-handed","no","down","s","892.890864237","738.18629193","4","7"
"80","70","19","1122.66004552","high_load","1","0","1","4","0","1","Female","Right-handed","no","left","d","704.692577392","1241.80080231","4","3"
"72","63","19","1122.99704751","high_load","0","0","1","2","2","3","Female","Right-handed","no","left","s","782.268244779","1470.46589018","4","1"
