"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","100","19","2930.57000153","high_load","0","1","0","","6","1","Female","Right-handed","yes","None","s","3000.08948219","2861.05052087","8","7"
"50","50","19","2456.62647666","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","2003.96608144","1961.39982212","8","2"
"66","66","19","2137.39663712","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1675.99622699","1321.87768908","8","0"
"75","75","19","2028.80211896","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1948.48135259","1457.55577643","8","6"
"80","80","19","2024.44794462","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1924.12616155","2089.93633294","8","0"
"83","83","19","1905.81553498","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1383.66914812","1241.6378255","8","6"
"85","85","19","1872.1446855","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","1970.054257","1370.18492023","8","1"
"87","87","19","1804.29269543","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1528.72073508","1129.93679479","8","3"
"88","88","19","1760.90267036","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1690.26975832","1137.29518121","8","3"
"90","90","19","1697.34888976","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","1176.89666155","1073.83306729","8","4"
"90","90","19","1678.63526632","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1717.41172615","1265.58633764","8","7"
"91","83","19","1642.84868947","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1424.23857555","1074.1541127","8","6"
"92","84","19","1646.65645627","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","2294.82969359","1089.86962221","8","5"
"92","78","19","1605.42833171","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","1129.43967153","1009.48575325","8","6"
"93","73","19","1571.39184998","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","s","1219.85837439","969.903837118","8","0"
"93","68","19","1534.22078254","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","s","959.773427254","993.536114722","8","4"
"94","70","19","1498.43012814","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","842.209228595","1009.35008671","8","5"
"94","66","19","1477.12880207","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","1235.9286054","994.083912479","8","3"
"94","68","19","1455.836498","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1199.44456899","945.705480444","8","3"
"95","70","19","1443.47655615","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1256.00789496","1161.26742698","8","5"
"95","71","19","1440.30495786","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1639.87717528","1113.86880885","8","1"
"95","68","19","1441.06568765","high_load","1","0","0","","6","2","Female","Right-handed","yes","down","s","928.436701295","1985.64532533","8","2"
"95","69","19","1431.99735885","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","d","911.013974295","1553.97427596","8","0"
"95","70","19","1407.42118298","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","770.645288445","913.692987582","8","1"
"92","68","19","1408.45328918","high_load","0","0","0","","6","3","Female","Right-handed","yes","left","s","1070.07257037","1796.37510548","8","3"
"92","65","19","1401.54116722","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","1519.74621697","937.730019734","8","7"
"92","62","19","1406.20556293","high_load","1","0","0","","6","4","Female","Right-handed","yes","down","d","1245.51666982","1809.44303272","8","4"
"92","64","19","1411.34291755","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1578.0930929","1522.00989179","8","5"
