"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","0","20","3085.2577223","high_load","0","0","0","","6","0","Female","Left-handed","yes","None","s","3000.12251263","3170.39293198","28","4"
"50","50","20","2318.85754733","high_load","1","1","0","","6","2","Female","Left-handed","yes","down","d","1207.01201972","1897.90272497","28","2"
"66","33","20","2102.04227263","high_load","1","0","0","","6","2","Female","Left-handed","yes","left","s","1207.29713417","2129.52631232","28","6"
"50","25","20","1944.14659053","high_load","0","0","0","","6","1","Female","Left-handed","yes","down","escape","974.926604671","1965.99248375","28","3"
"40","20","20","1903.28972055","high_load","0","0","0","","6","3","Female","Left-handed","yes","left","s","1970.76406186","1508.96041945","28","7"
"33","33","20","1868.77449317","high_load","0","1","0","","6","2","Female","Left-handed","yes","down","d","1421.18846226","1971.20825028","28","2"
"28","42","20","1766.51102737","high_load","0","1","0","","6","2","Female","Left-handed","yes","left","s","1062.83678945","1243.02367572","28","2"
"25","37","20","1686.65099072","high_load","0","0","0","","6","2","Female","Left-handed","yes","down","s","975.685092533","1279.57637572","28","2"
"33","33","20","1640.41990472","high_load","1","0","0","","6","3","Female","Left-handed","yes","down","d","1522.94995007","1018.19248337","28","1"
"40","40","20","1609.65146121","high_load","1","1","0","","6","0","Female","Left-handed","yes","down","d","1343.70275486","1321.76818431","28","4"
"36","45","20","1587.47688602","high_load","0","1","0","","6","3","Female","Left-handed","yes","down","s","1364.2460695","1367.21619885","28","1"
"41","50","20","1574.96537896","high_load","1","1","0","","6","3","Female","Left-handed","yes","left","s","1376.80361354","1497.87398904","28","1"
"46","46","20","1531.65920136","high_load","1","0","0","","6","4","Female","Left-handed","yes","down","s","910.385863463","1113.58427681","28","0"
"50","42","20","1499.29885118","high_load","1","0","0","","6","3","Female","Left-handed","yes","down","s","939.097755443","1218.1308422","28","7"
"53","46","20","1473.62975616","high_load","1","1","0","","6","2","Female","Left-handed","yes","down","s","922.744244308","1305.78060746","28","2"
"56","50","20","1445.42702986","high_load","1","1","0","","6","4","Female","Left-handed","yes","left","s","1107.2998923","937.472378529","28","0"
"58","52","20","1412.85330243","high_load","1","1","0","","6","3","Female","Left-handed","yes","down","s","701.085230947","1082.2620962","28","7"
"61","55","20","1391.01278849","high_load","1","1","0","","6","2","Female","Left-handed","yes","left","s","1213.66554567","825.782557411","28","6"
"63","57","20","1356.21528085","high_load","1","1","0","","6","0","Female","Left-handed","yes","down","s","682.221493844","777.498792522","28","4"
"65","55","20","1334.98061767","high_load","1","0","0","","6","4","Female","Left-handed","yes","down","s","892.891573749","970.152460868","28","0"
"66","57","20","1317.32398615","high_load","1","1","0","","6","1","Female","Left-handed","yes","left","s","926.529948571","1001.85276291","28","3"
"68","59","20","1296.12270867","high_load","1","1","0","","6","0","Female","Left-handed","yes","left","s","852.354647752","849.437115423","28","4"
"69","56","20","1282.85884535","high_load","1","0","0","","6","3","Female","Left-handed","yes","left","d","964.96395499","1017.14374965","28","1"
"70","54","20","1262.81264506","high_load","1","0","0","","6","1","Female","Left-handed","yes","down","s","817.574852976","785.925223681","28","5"
"68","56","20","1264.01584839","high_load","0","1","0","","6","3","Female","Left-handed","yes","down","s","1593.30394742","992.481509253","28","7"
"65","53","20","1249.72435276","high_load","0","0","0","","6","1","Female","Left-handed","yes","down","s","1109.79889329","675.075030973","28","3"
"66","51","20","1259.0900234","high_load","1","0","0","","6","3","Female","Left-handed","yes","down","s","1651.61193901","1353.58298113","28","7"
