"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","20","1485.15661382","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","1464.92545833","1505.3877693","29","4"
"100","100","20","1378.79250978","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","1326.89798677","1217.95882472","29","2"
"100","100","20","1233.20460716","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","d","1194.47060092","689.587002897","29","5"
"100","75","20","1168.21264225","high_load","1","0","0","","6","1","Male","Right-handed","yes","left","d","824.133383459","1122.34011163","29","0"
"100","60","20","1148.26554817","high_load","1","0","0","","6","4","Male","Right-handed","yes","left","d","695.028332382","1441.92601126","29","5"
"100","66","20","1174.15429437","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","1413.58690284","1193.60914794","29","2"
"100","71","20","1189.78827738","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","1085.01219375","1482.17215716","29","7"
"100","75","20","1171.46185296","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","s","740.561541606","1345.79222242","29","0"
"100","77","20","1128.9560768","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","760.392599332","817.427135713","29","1"
"100","80","20","1104.73205798","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","d","851.225854625","922.205922543","29","7"
"100","72","20","1076.46317841","high_load","1","0","0","","6","1","Male","Right-handed","yes","down","d","665.63405632","921.914709106","29","2"
"100","66","20","1061.79822533","high_load","1","0","0","","6","1","Male","Right-handed","yes","down","s","687.47346045","1113.49402243","29","0"
"100","61","20","1044.94051934","high_load","1","0","0","","6","3","Male","Right-handed","yes","left","d","739.097456448","946.198638354","29","4"
"100","57","20","1023.18470849","high_load","1","0","0","","6","3","Male","Right-handed","yes","left","d","694.808639411","785.909695609","29","4"
"100","60","20","1018.73117108","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","d","879.312556688","1033.4507381","29","3"
"100","56","20","999.993725923","high_load","1","0","0","","6","4","Male","Right-handed","yes","down","d","667.893526217","769.970570764","29","5"
"100","58","20","993.659665068","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","734.735669277","1049.89371351","29","6"
"100","61","20","993.815251303","high_load","1","1","0","","6","2","Male","Right-handed","yes","down","s","743.32774854","1249.59268604","29","7"
"100","57","20","1032.16824777","high_load","1","0","0","","6","1","Male","Right-handed","yes","left","s","1707.05211181","1737.99225655","29","2"
"100","55","20","1050.36021627","high_load","1","0","0","","6","3","Male","Right-handed","yes","left","d","1558.45404151","1233.56119395","29","6"
"100","57","20","1031.71255218","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","d","652.232144581","665.286396223","29","6"
"100","59","20","1021.12718056","high_load","1","1","0","","6","2","Male","Right-handed","yes","left","s","779.700884028","817.967869021","29","3"
"100","60","20","1031.29778897","high_load","1","1","0","","6","3","Male","Right-handed","yes","left","s","916.402821298","1593.69952675","29","6"
"100","62","20","1025.68117779","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","943.86091287","849.137328303","29","6"
"100","64","20","1019.33108145","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","d","1083.90346594","649.954072942","29","1"
"96","61","20","1018.49053596","high_load","0","0","0","","6","2","Male","Right-handed","yes","left","s","1122.39303038","872.560766758","29","3"
"96","62","20","1009.72138657","high_load","1","1","0","","6","1","Male","Right-handed","yes","down","s","634.22598163","929.221023311","29","0"
"96","64","20","1016.61775616","high_load","1","1","0","","6","1","Male","Right-handed","yes","left","d","851.769795132","1553.86967493","29","2"
"96","65","20","1036.87026753","high_load","1","1","0","","6","3","Male","Right-handed","yes","down","d","2158.42010938","1049.46106271","29","4"
"96","66","20","1039.57575633","high_load","1","1","0","","6","0","Male","Right-handed","yes","left","s","1307.06019394","929.009669053","29","1"
"96","67","20","1033.99510797","high_load","1","1","0","","6","4","Male","Right-handed","yes","down","s","867.438553323","865.712760919","29","5"
"93","68","20","1042.66166595","high_load","0","1","0","","6","0","Male","Right-handed","yes","down","d","1257.17225339","1365.47767342","29","1"
"100","100","20","1067.19862295","high_load","1","1","1","3","2","1","Male","Right-handed","no","left","d","1004.17929767","1130.21794823","29","0"
"100","100","20","1058.73491174","high_load","1","1","1","1","0","3","Male","Right-handed","no","left","s","930.693767907","1169.84863316","29","4"
"100","100","20","1128.96676745","high_load","1","1","1","2","1","1","Male","Right-handed","no","left","d","1641.30041552","897.560542246","29","0"
"75","100","20","1052.5243362","high_load","0","1","1","0","1","3","Male","Right-handed","no","down","s","676.173224521","970.22086037","29","6"
"80","100","20","1081.8490642","high_load","1","1","1","1","0","3","Male","Right-handed","no","down","d","1172.61291576","1225.68303662","29","4"
"83","100","20","1103.26675407","high_load","1","1","1","1","0","2","Male","Right-handed","no","left","d","835.267807313","1585.44259953","29","7"
