"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","0","21","1832.98192926","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","1647.8177454","2018.14611311","9","6"
"100","50","21","1711.35103054","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1505.66811462","1673.77214904","9","0"
"100","66","21","1578.62775799","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1488.00821561","1138.35421018","9","5"
"100","50","21","1451.30598678","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","992.806532973","1145.87481334","9","0"
"100","40","21","1465.9441662","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","d","1527.45409831","1521.53966943","9","0"
"100","50","21","1454.87969515","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1212.97973552","1586.1349443","9","4"
"100","42","21","1500.58671453","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","1243.84470912","2305.81295254","9","2"
"100","50","21","1504.72591444","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","1825.19127842","1242.20934917","9","1"
"100","55","21","1533.05687479","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","2045.64222596","1473.7668892","9","3"
"100","60","21","1516.38156646","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1347.34160197","1385.26598092","9","3"
"100","63","21","1548.51962444","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1977.82017006","1761.98023841","9","5"
"100","58","21","1702.21377619","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","d","1888.23618459","4897.46270648","9","5"
"100","61","21","1652.83098331","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","870.638184869","1249.83675265","9","2"
"100","57","21","1685.68693732","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","2816.33679371","1409.29188497","9","7"
"93","53","21","1677.12967762","high_load","0","0","0","","6","4","Female","Right-handed","yes","left","d","1385.78811585","1728.86796786","9","1"
"93","56","21","1655.15527661","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1049.49922514","1601.5792978","9","5"
"94","58","21","1625.48082786","high_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","1131.23290553","1170.14639021","9","1"
"94","61","21","1600.35470216","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","936.663557804","1409.75757288","9","7"
"94","63","21","1563.43233798","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","972.207219574","825.452345887","9","4"
"95","65","21","1523.51333465","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","759.984707989","770.119834456","9","2"
"95","66","21","1502.3082799","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","1122.55962858","1033.85474129","9","4"
"95","63","21","1513.96863278","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","1660.35860535","1857.31348109","9","7"
"95","65","21","1487.74828461","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1051.72824096","770.073009088","9","6"
"95","66","21","1472.59458457","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1086.48132373","1161.63764349","9","0"
"96","68","21","1464.79497545","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1562.00127776","993.207435099","9","5"
"96","69","21","1462.0433145","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","768.630723599","2017.87285822","9","7"
"96","70","21","1443.40721859","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","940.29637251","977.441077009","9","3"
"96","67","21","1420.34216218","high_load","1","0","0","","6","2","Female","Right-handed","yes","left","d","792.952974502","802.218303716","9","7"
