"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","20","1844.18656413","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1598.90982342","2089.46330484","20","3"
"50","100","20","2396.93257948","high_load","0","1","0","","6","2","Female","Right-handed","yes","left","d","2460.83853668","3438.51865298","20","6"
"33","66","20","2819.67341313","high_load","0","0","0","","6","4","Female","Right-handed","yes","left","None","2330.14274732","5000.16741356","20","0"
"50","75","20","2534.38340175","high_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","1907.45365579","1449.57307939","20","4"
"60","80","20","2346.0345276","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1487.12022058","1698.15784148","20","7"
"66","66","20","2254.54606391","high_load","1","0","0","","6","4","Female","Right-handed","yes","left","d","1656.60945207","1937.59803876","20","0"
"71","71","20","2156.55474714","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1415.06824668","1722.14544646","20","6"
"75","75","20","2068.81180391","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1347.39532403","1561.82707847","20","1"
"77","77","20","1999.47762551","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","1272.22855992","1617.37983667","20","0"
"80","70","20","1940.91340453","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","1441.76012587","1385.91070571","20","3"
"72","63","20","2031.62684725","high_load","0","0","0","","6","0","Female","Right-handed","yes","None","s","3000.10936403","2877.41318468","20","4"
"75","66","20","2013.43173103","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1536.68489721","2089.88600804","20","6"
"76","61","20","2002.43536649","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1563.48614043","2177.47184357","20","5"
"78","64","20","1974.6165375","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1399.94682535","1825.99669599","20","7"
"80","66","20","1998.73497995","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","s","2759.31702965","1913.4693189","20","0"
"81","62","20","2016.15265238","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","1576.89269528","2977.94278241","20","5"
"82","64","20","2017.81148973","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","1807.17389554","2281.53187897","20","7"
"83","61","20","2003.17694669","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","d","1650.69994583","1858.07948424","20","5"
"84","63","20","1974.08458179","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1259.28992918","1641.55409815","20","3"
"85","60","20","1951.50859021","high_load","1","0","0","","6","0","Female","Right-handed","yes","left","s","1620.01900561","1425.11049455","20","4"
"85","61","20","1932.75269754","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1545.61426184","1569.65542633","20","1"
"86","63","20","1899.06562999","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1022.04727541","1361.22714781","20","4"
"86","60","20","1881.53127798","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","s","1661.75822082","1329.79284657","20","3"
"87","62","20","1893.47840531","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","2903.21732301","1433.30734468","20","7"
"88","60","20","1904.2303354","high_load","1","0","0","","6","0","Female","Right-handed","yes","down","d","2842.80668512","1481.74663016","20","4"
"88","61","20","1887.68242521","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","1674.48068923","1273.48865164","20","6"
"88","62","20","1917.18869372","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","2854.80786407","2513.89548583","20","5"
"89","64","20","1898.08558081","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1515.19598772","1249.40707698","20","5"
"89","65","20","1890.03010447","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1576.03895027","1752.91458349","20","2"
"90","66","20","1882.53434517","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1672.62246286","1657.69218804","20","2"
"90","64","20","1925.8269681","high_load","1","0","0","","6","1","Female","Right-handed","yes","down","s","2576.03029095","3873.1810212","20","3"
"87","65","20","1942.09052812","high_load","0","1","0","","6","2","Female","Right-handed","yes","down","d","1014.08166125","3878.44011614","20","2"
"0","100","20","2217.88714466","high_load","0","1","1","1","3","2","Female","Right-handed","no","down","s","1301.43484967","3134.33943965","20","2"
"50","50","20","1649.89791621","high_load","1","0","1","","6","0","Female","Right-handed","no","left","s","1033.88905869","1129.92831685","20","4"
"66","66","20","1793.14151759","high_load","1","1","1","4","0","3","Female","Right-handed","no","left","s","1917.59949481","2241.65794587","20","7"
"75","75","20","1718.18982004","high_load","1","1","1","4","0","4","Female","Right-handed","no","left","s","1617.30286492","1369.36658984","20","0"
"80","80","20","1840.58736502","high_load","1","1","1","4","0","1","Female","Right-handed","no","down","s","1602.64006694","3057.71502299","20","3"
"83","66","20","1878.00380925","high_load","1","0","1","3","1","1","Female","Right-handed","no","down","s","1496.9790191","2633.19304163","20","5"
"85","71","20","1828.74749687","high_load","1","1","1","7","3","0","Female","Right-handed","no","down","d","1490.57625222","1575.84299302","20","4"
"87","62","20","1783.00230001","high_load","1","0","1","","6","0","Female","Right-handed","no","down","d","1236.26286751","1689.30897648","20","4"
"88","55","20","1810.80797782","high_load","1","0","1","6","2","2","Female","Right-handed","no","down","s","1520.65456778","2545.85223284","20","2"
"90","60","20","1835.95069895","high_load","1","1","1","1","3","1","Female","Right-handed","no","down","s","1467.24579357","2657.22458465","20","5"
"90","54","20","1856.33659887","high_load","1","0","1","4","0","2","Female","Right-handed","no","down","d","1582.53857327","2537.85262283","20","6"
"91","50","20","1908.70785436","high_load","1","0","1","4","0","1","Female","Right-handed","no","left","s","2400.20083213","2569.38249733","20","3"
"92","53","20","1977.30902365","high_load","1","1","1","2","2","3","Female","Right-handed","no","left","s","1839.57836157","3761.46774867","20","7"
"92","57","20","1982.18881684","high_load","1","1","1","4","0","4","Female","Right-handed","no","down","s","2089.99312706","2001.25912957","20","0"
"93","60","20","1944.49687789","high_load","1","1","1","5","1","4","Female","Right-handed","no","left","s","1383.8055283","1449.81393683","20","0"
"93","56","20","1921.14168872","high_load","1","0","1","4","0","2","Female","Right-handed","no","down","s","1732.35286288","1409.27483951","20","2"
"94","58","20","1888.67907588","high_load","1","1","1","","6","1","Female","Right-handed","no","left","d","1384.6281639","1353.92637716","20","3"
"94","61","20","1895.32834207","high_load","1","1","1","4","0","2","Female","Right-handed","no","left","d","1903.23945238","2113.49228214","20","6"
"94","63","20","1878.01715974","high_load","1","1","1","3","1","2","Female","Right-handed","no","down","d","1435.73163414","1697.10012133","20","2"
"95","65","20","1872.12046272","high_load","1","1","1","3","1","3","Female","Right-handed","no","down","d","1302.72669223","2217.43974635","20","1"
"95","61","20","1836.30685595","high_load","1","0","1","0","4","1","Female","Right-handed","no","down","s","926.862724409","1313.20671694","20","3"
"95","63","20","1820.19460762","high_load","1","1","1","5","1","2","Female","Right-handed","no","down","s","1345.77667223","1617.89811313","20","6"
"95","65","20","1810.24465011","high_load","1","1","1","","6","3","Female","Right-handed","no","left","s","1669.22351859","1513.46765118","20","1"
"95","66","20","1788.35788358","high_load","1","1","1","","6","2","Female","Right-handed","no","left","s","1304.86426192","1265.06024483","20","2"
"96","68","20","1765.62438362","high_load","1","1","1","4","0","1","Female","Right-handed","no","left","s","1246.49048902","1193.55028035","20","5"
"96","69","20","1750.87755815","high_load","1","1","1","4","0","2","Female","Right-handed","no","left","d","1251.18833159","1513.22551088","20","2"
"96","66","20","1737.05740486","high_load","1","0","1","4","0","4","Female","Right-handed","no","down","d","1329.61388724","1425.85295124","20","0"
"96","64","20","1721.74523917","high_load","1","0","1","4","0","2","Female","Right-handed","no","left","s","1327.10621172","1289.52731968","20","6"
"96","62","20","1702.23199169","high_load","1","0","1","5","1","2","Female","Right-handed","no","left","s","1094.7249655","1216.99715878","20","2"
"96","63","20","1695.47407704","high_load","1","1","1","7","3","0","Female","Right-handed","no","down","d","1333.37620232","1665.612902","20","4"
"96","64","20","1679.57303273","high_load","1","1","1","4","0","3","Female","Right-handed","no","down","d","1171.93853677","1233.14487014","20","1"
"96","65","20","1684.55947864","high_load","1","1","1","","6","2","Female","Right-handed","no","down","d","1189.54454211","2488.73406164","20","2"
"96","66","20","1689.72703902","high_load","1","1","1","4","0","1","Female","Right-handed","no","left","s","1964.89350477","1745.28443788","20","5"
"97","67","20","1684.17095169","high_load","1","1","1","4","0","4","Female","Right-handed","no","left","d","1488.82257915","1512.81756059","20","0"
"97","65","20","1665.54764554","high_load","1","0","1","","6","1","Female","Right-handed","no","down","s","887.147866262","1177.5626061","20","5"
"97","66","20","1657.61114944","high_load","1","1","1","4","0","3","Female","Right-handed","no","left","s","870.73396093","1888.9336109","20","7"
"97","67","20","1642.69120843","high_load","1","1","1","","6","2","Female","Right-handed","no","left","d","794.473877231","1416.67278699","20","2"
"97","68","20","1623.25941086","high_load","1","1","1","","6","2","Female","Right-handed","no","down","s","887.20014291","921.365658476","20","6"
"97","69","20","1618.25162399","high_load","1","1","1","4","0","3","Female","Right-handed","no","left","s","1310.91520375","1544.99624282","20","7"
"97","67","20","1604.08179195","high_load","1","0","1","4","0","3","Female","Right-handed","no","down","s","862.31228915","1240.60439502","20","1"
"97","68","20","1589.53324431","high_load","1","1","1","4","0","3","Female","Right-handed","no","left","s","766.020627789","1249.16205023","20","7"
"97","66","20","1586.07436766","high_load","1","0","1","4","0","3","Female","Right-handed","no","left","s","895.768702452","1992.75214743","20","7"
"97","67","20","1591.57115239","high_load","1","1","1","","6","4","Female","Right-handed","no","left","s","1283.48952719","2361.38269489","20","0"
