"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"100","100","20","895.615881454","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","s","813.494559221","977.737203686","20","0"
"100","100","20","844.257442287","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","648.36802247","937.429983769","20","7"
"100","100","20","920.697447457","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1065.13221342","1082.02270218","20","0"
"100","100","20","895.936075923","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","761.587375606","881.716547035","20","3"
"100","100","20","870.823729237","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","619.4013073","921.347377685","20","1"
"100","100","20","884.265327615","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","s","908.917401934","994.029237079","20","6"
"100","100","20","910.402429852","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","916.606879926","1217.84320662","20","7"
"100","100","20","921.554920788","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","822.051252282","1177.1934624","20","2"
"100","100","20","920.378050322","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1012.00502754","809.921145647","20","7"
"100","100","20","917.260514421","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","992.731942346","785.673440289","20","5"
"100","100","20","912.077150653","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","759.244547915","961.242478015","20","2"
"100","100","20","926.819521341","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","s","831.967458909","1346.0037389","20","4"
"100","100","20","920.103075044","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","717.452735335","961.558703628","20","3"
"100","100","20","910.82880983","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","627.243766652","953.28295746","20","3"
"100","93","20","935.102486284","low_load","1","0","0","","6","4","Female","Right-handed","yes","down","s","643.973897597","1905.89401567","20","4"
"100","93","20","931.40648317","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","750.376119257","1001.55675368","20","1"
"100","94","20","925.658182525","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","922.111963755","745.258780633","20","5"
"100","94","20","916.885572903","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","s","605.705146234","929.797272442","20","3"
"100","94","20","916.024823255","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","871.54697506","929.515684114","20","0"
"100","95","20","904.891266176","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","625.294136324","761.413227017","20","6"
"100","95","20","908.728355341","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","s","1193.07081048","777.869466816","20","6"
"100","95","20","908.839307677","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","940.766067772","881.572545713","20","1"
"100","95","20","898.816595572","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","595.480090455","761.153768071","20","7"
"100","95","20","893.901716534","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","895.892498687","665.826498618","20","3"
"100","96","20","894.29196091","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","901.616952004","905.698699851","20","1"
"100","96","20","893.40607057","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","709.190138507","1033.32748562","20","1"
"100","96","20","889.221346277","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","566.887008998","993.950020318","20","2"
"100","96","20","881.607916068","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","574.525493204","777.565107677","20","2"
"100","96","20","887.946486894","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","1201.45399639","929.39894363","20","0"
"100","96","20","887.06789582","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","714.114085607","1009.06342376","20","2"
"100","96","20","892.311796592","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","d","1073.61482117","1025.64281836","20","7"
"100","96","20","899.194922582","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","s","975.945365451","1249.1982911","20","0"
"100","100","20","985.177806349","low_load","1","1","1","","6","3","Female","Right-handed","no","left","d","1008.58748176","961.768130936","20","5"
"100","100","20","998.53737636","low_load","1","1","1","0","0","2","Female","Right-handed","no","down","s","1206.34458906","817.449303679","20","2"
"100","100","20","894.430302666","low_load","1","1","1","","6","1","Female","Right-handed","no","left","d","603.310683324","769.121627232","20","1"
"100","100","20","849.25511389","low_load","1","1","1","","6","1","Female","Right-handed","no","down","s","729.582521253","697.876573871","20","1"
"100","100","20","805.49578307","low_load","1","1","1","","6","3","Female","Right-handed","no","left","d","667.456054744","593.460864835","20","3"
"100","83","20","820.094486032","low_load","1","0","1","3","3","1","Female","Right-handed","no","down","s","680.983198672","1105.19280301","20","1"
"100","85","20","830.057184971","low_load","1","1","1","0","0","4","Female","Right-handed","no","down","s","897.904989277","881.761767938","20","4"
"100","75","20","866.613586893","low_load","1","0","1","","6","0","Female","Right-handed","no","down","s","611.597654541","1633.41914614","20","0"
"100","77","20","872.83436324","low_load","1","1","1","0","0","2","Female","Right-handed","no","left","d","1132.09763738","713.10351065","20","2"
"100","80","20","878.475635393","low_load","1","1","1","0","0","2","Female","Right-handed","no","down","d","808.750854307","1049.74331524","20","6"
"100","81","20","875.336128204","low_load","1","1","1","5","3","3","Female","Right-handed","no","left","d","798.380193632","889.501919002","20","3"
"100","83","20","874.198384641","low_load","1","1","1","","6","1","Female","Right-handed","no","left","s","898.203254816","825.16315606","20","7"
"100","84","20","883.657974442","low_load","1","1","1","0","0","3","Female","Right-handed","no","down","s","712.52782609","1281.81827804","20","3"
"100","85","20","882.35795539","low_load","1","1","1","","6","1","Female","Right-handed","no","left","s","785.50827174","945.407143685","20","7"
"100","86","20","886.630306066","low_load","1","1","1","0","0","4","Female","Right-handed","no","left","s","987.859630462","905.026800603","20","4"
"100","87","20","886.576641655","low_load","1","1","1","7","1","3","Female","Right-handed","no","left","s","1065.81245127","705.730899699","20","5"
"100","88","20","887.06723458","low_load","1","1","1","","6","2","Female","Right-handed","no","left","d","956.489793065","833.343649683","20","6"
"100","88","20","887.120516346","low_load","1","1","1","","6","2","Female","Right-handed","no","left","d","766.985981842","1009.06663092","20","2"
"100","89","20","905.11652502","low_load","1","1","1","","6","4","Female","Right-handed","no","down","s","1496.45593191","961.633430372","20","4"
"100","90","20","910.278511058","low_load","1","1","1","0","0","4","Female","Right-handed","no","down","s","879.532152863","1137.18033872","20","4"
"100","90","20","905.2442458","low_load","1","1","1","0","0","3","Female","Right-handed","no","left","s","816.026609133","793.091272142","20","5"
"100","90","20","903.284534798","low_load","1","1","1","5","3","1","Female","Right-handed","no","left","s","978.613398791","745.647808693","20","1"
"100","86","20","906.804987507","low_load","1","0","1","0","0","3","Female","Right-handed","no","down","s","1095.16338377","873.346510471","20","3"
"100","87","20","919.084341369","low_load","1","1","1","5","3","4","Female","Right-handed","no","down","d","866.043174097","1536.97578629","20","4"
"100","88","20","928.348773118","low_load","1","1","1","1","1","0","Female","Right-handed","no","left","d","1339.76485771","961.625412481","20","0"
"100","88","20","919.171396133","low_load","1","1","1","0","0","1","Female","Right-handed","no","left","s","642.229204557","737.244738422","20","1"
"100","88","20","939.644554904","low_load","1","1","1","2","2","3","Female","Right-handed","no","down","s","902.883137314","2041.01022858","20","5"
