"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_position"
"0","100","19","2843.34725132","high_load","0","1","0","","6","2","Female","Right-handed","yes","None","d","3000.10294972","2686.59155293","22","0"
"0","50","19","2524.44189868","high_load","0","0","0","","6","1","Female","Right-handed","yes","left","s","1803.2050396","2607.86805246","22","7"
"33","66","19","2239.29250773","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1344.40465076","1993.58280092","22","1"
"50","75","19","2129.45550183","high_load","1","1","0","","6","2","Female","Right-handed","yes","down","d","1981.73588619","1618.15308206","22","4"
"40","60","19","2196.18265012","high_load","0","0","0","","6","2","Female","Right-handed","yes","down","d","2062.65179871","2863.53068784","22","0"
"50","66","19","2124.57594712","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","d","1323.13703505","2209.94782919","22","3"
"57","71","19","2346.20659154","high_load","1","1","0","","6","1","Female","Right-handed","yes","left","s","2598.55350836","4753.42740778","22","7"
"50","75","19","2349.92097968","high_load","0","1","0","","6","0","Female","Right-handed","yes","None","d","3000.10327043","1751.74012284","22","6"
"55","66","19","2320.57715415","high_load","1","0","0","","6","1","Female","Right-handed","yes","left","d","2618.32145776","1553.33164209","22","5"
"50","70","19","2259.59924337","high_load","0","1","0","","6","2","Female","Right-handed","yes","down","s","1645.87285485","1775.7232378","22","4"
"54","72","19","2224.03201244","high_load","1","1","0","","6","3","Female","Right-handed","yes","left","d","1055.25705839","2681.46234782","22","1"
"58","75","19","2200.46994729","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","2472.67037777","1409.90408358","22","7"
"61","76","19","2161.34848193","high_load","1","1","0","","6","4","Female","Right-handed","yes","left","d","2182.35281478","1201.42898057","22","2"
"64","71","19","2113.57175089","high_load","1","0","0","","6","3","Female","Right-handed","yes","down","s","1486.84087726","1498.10761741","22","3"
"66","73","19","2086.46415399","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1564.33411257","1849.58148214","22","4"
"68","75","19","2075.47257649","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","s","1876.13513289","1945.0626951","22","5"
"70","76","19","2077.10891422","high_load","1","1","0","","6","3","Female","Right-handed","yes","down","s","1988.8451896","2217.73544616","22","1"
"72","77","19","2039.34115316","high_load","1","1","0","","6","2","Female","Right-handed","yes","left","d","1353.32503535","1441.25339517","22","0"
"73","78","19","2039.78447876","high_load","1","1","0","","6","0","Female","Right-handed","yes","down","d","1501.71021611","2593.81846276","22","6"
"75","80","19","2034.86400214","high_load","1","1","0","","6","1","Female","Right-handed","yes","down","d","2041.31971917","1841.43017363","22","7"
