"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","19","1498.03705997","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1186.46214417","1809.61197578","13","red","2","diamond"
"100","50","19","1895.84631563","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","None","1587.18381848","3000.12732411","13","red","4","diamond"
"66","66","19","2162.31156219","low_load","0","1","0","","6","1","Female","Right-handed","yes","None","space","3000.08915895","2390.39495168","13","red","6","circle"
"75","75","19","1961.21317262","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","738.011569495","1977.82443834","13","red","2","diamond"
"80","80","19","1846.49238124","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1085.78245153","1689.43597987","13","red","3","circle"
"83","83","19","1676.25635805","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","936.146159093","714.006325154","13","green","3","diamond"
"85","85","19","1696.18617341","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","2341.89408879","1289.63604228","13","red","5","circle"
"75","87","19","1630.36152349","low_load","0","1","0","","6","4","Female","Right-handed","yes","down","space","876.184202382","1462.99374572","13","red","1","diamond"
"77","88","19","1621.77864756","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","2400.73995511","705.491325123","13","red","4","circle"
"80","90","19","1509.93908969","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","861.547382367","145.218755322","13","green","7","circle"
"81","90","19","1437.20870456","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","874.032200491","545.777506096","13","red","7","diamond"
"83","91","19","1367.41057192","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","933.735660403","265.526565357","13","red","4","circle"
"76","92","19","1310.2743399","low_load","0","1","0","","6","3","Female","Right-handed","yes","left","space","884.22871258","365.050398858","13","green","0","diamond"
"78","92","19","1278.84204842","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1186.98106206","553.463456218","13","red","7","circle"
"80","93","19","1233.17809628","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","850.489107374","337.276425124","13","green","0","diamond"
"81","93","19","1233.22192207","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","2170.03348592","297.72513195","13","green","1","circle"
"82","94","19","1221.59550405","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1813.82906562","257.316565893","13","red","6","circle"
"83","94","19","1187.29424088","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","919.362789353","288.982744537","13","red","5","circle"
"84","94","19","1165.62886183","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1277.79971116","273.504366704","13","red","3","diamond"
"85","95","19","1129.551035","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","638.700691174","249.443959273","13","red","0","circle"
"85","95","19","1101.02678331","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","836.040868151","225.042631126","13","green","4","diamond"
"86","95","19","1070.25912249","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","718.732069992","129.544420237","13","red","6","circle"
"100","100","19","1284.68226863","low_load","1","1","1","7","2","3","Female","Right-handed","no","left","space","2215.71910699","353.645430267","13","green","0","diamond"
"100","100","19","915.924156526","low_load","1","1","1","","6","3","Female","Right-handed","no","down","space","853.31044279","241.02164606","13","red","2","circle"
"100","100","19","828.581717434","low_load","1","1","1","5","0","1","Female","Right-handed","no","left","space","1081.96721837","225.82646013","13","red","4","diamond"
"100","100","19","754.29089453","low_load","1","1","1","5","0","1","Female","Right-handed","no","down","space","861.514990088","201.321861549","13","red","4","diamond"
"80","100","19","819.14133521","low_load","0","1","1","5","0","1","Female","Right-handed","no","left","space","1859.07594771","298.010248147","13","red","6","diamond"
"83","100","19","946.146500121","low_load","1","1","1","5","0","1","Female","Right-handed","no","down","space","2760.70380404","401.640845316","13","red","4","circle"
"71","100","19","903.868696455","low_load","0","1","1","","6","2","Female","Right-handed","no","left","space","826.207085442","474.196663467","13","red","7","diamond"
"75","100","19","904.611654261","low_load","1","1","1","1","4","1","Female","Right-handed","no","down","space","1593.83802642","225.786691392","13","green","6","diamond"
"77","100","19","876.251035956","low_load","1","1","1","5","0","2","Female","Right-handed","no","left","space","1057.48763561","241.244543424","13","red","3","diamond"
"80","100","19","855.837232968","low_load","1","1","1","6","1","4","Female","Right-handed","no","down","space","1127.40043624","216.825575917","13","red","1","circle"
"81","100","19","835.101346285","low_load","1","1","1","5","0","1","Female","Right-handed","no","left","space","1053.88599906","201.598959855","13","green","6","circle"
"75","100","19","843.151360887","low_load","0","1","1","5","0","2","Female","Right-handed","no","left","space","1004.29502374","859.10801927","13","red","7","diamond"
"76","100","19","878.551762183","low_load","1","1","1","","6","0","Female","Right-handed","no","down","space","2405.05486322","201.658292247","13","red","5","circle"
"78","100","19","864.685951359","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","1279.48058179","89.3802394912","13","red","3","circle"
"80","100","19","839.215888766","low_load","1","1","1","5","0","4","Female","Right-handed","no","down","space","932.270952112","32.9990728114","13","red","1","circle"
"75","100","19","839.437787902","low_load","0","1","1","2","3","4","Female","Right-handed","no","down","space","735.904788509","949.627761402","13","green","1","circle"
"76","100","19","828.575579818","low_load","1","1","1","5","0","4","Female","Right-handed","no","down","space","1100.4551917","209.105309223","13","red","1","circle"
"77","100","19","829.203415778","low_load","1","1","1","3","2","1","Female","Right-handed","no","down","space","1485.8671846","193.88606962","13","red","4","diamond"
"78","100","19","813.831681988","low_load","1","1","1","","6","4","Female","Right-handed","no","left","space","736.786115066","337.494832469","13","red","1","circle"
"80","100","19","803.895051262","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","1149.14239036","81.0557445461","13","green","2","diamond"
"76","100","19","801.700104402","low_load","0","1","1","7","2","1","Female","Right-handed","no","left","space","1076.85661478","438.745719649","13","green","6","circle"
"77","100","19","795.827377377","low_load","1","1","1","5","0","1","Female","Right-handed","no","left","space","1151.64750017","193.352719524","13","green","6","circle"
"78","100","19","786.504804927","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","1058.05818872","104.758233332","13","green","2","diamond"
"79","100","19","790.970499935","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","1665.79859636","121.564373881","13","green","3","circle"
"80","100","19","787.339275766","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","1175.21400552","225.165785928","13","red","7","diamond"
"80","100","19","782.95301928","low_load","1","1","1","5","0","2","Female","Right-handed","no","left","space","1328.9195379","17.6736763346","13","red","3","circle"
"77","100","19","806.746072769","low_load","0","1","1","3","2","3","Female","Right-handed","no","left","space","1567.44761992","1283.28330704","13","red","0","diamond"
"78","100","19","806.697260571","low_load","1","1","1","5","0","1","Female","Right-handed","no","left","space","1466.01905628","144.739606168","13","green","6","diamond"
"79","100","19","799.505529486","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","802.832688748","393.441429468","13","green","4","circle"
"80","100","19","801.862470509","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","1643.43477462","96.9927457331","13","red","0","circle"
"80","100","19","799.198339206","low_load","1","1","1","5","0","4","Female","Right-handed","no","down","space","1405.85280371","32.6959965391","13","red","1","diamond"
"81","100","19","797.362257246","low_load","1","1","1","5","0","2","Female","Right-handed","no","down","space","1447.61927976","33.2681532264","13","green","7","circle"
"81","100","19","785.992950806","low_load","1","1","1","5","0","3","Female","Right-handed","no","left","space","715.25551254","129.094776922","13","red","0","circle"
"82","100","19","782.791565081","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","1184.75818202","169.533490249","13","green","0","diamond"
"82","100","19","774.805510023","low_load","1","1","1","6","1","0","Female","Right-handed","no","left","space","885.216837442","121.342438664","13","green","5","diamond"
"83","100","19","767.865753817","low_load","1","1","1","","6","1","Female","Right-handed","no","left","space","713.059893324","336.888679925","13","green","4","circle"
"83","100","19","760.791515432","low_load","1","1","1","","6","4","Female","Right-handed","no","left","space","826.703232525","185.534634562","13","green","1","diamond"
"84","100","19","760.777382958","low_load","1","1","1","1","4","0","Female","Right-handed","no","left","space","1479.34799795","41.1609649304","13","green","5","diamond"
"82","100","19","759.133123903","low_load","0","1","1","5","0","3","Female","Right-handed","no","left","space","917.678070138","475.624489461","13","green","2","diamond"
"82","100","19","755.514212193","low_load","1","1","1","6","1","3","Female","Right-handed","no","left","space","1059.44432168","169.308989306","13","green","0","circle"
"82","100","19","750.379267746","low_load","1","1","1","5","0","1","Female","Right-handed","no","left","space","1065.07865391","24.8843258892","13","red","4","diamond"
"83","100","19","741.613805476","low_load","1","1","1","","6","3","Female","Right-handed","no","left","space","691.841667824","72.618036983","13","red","0","diamond"
"83","100","19","741.980518673","low_load","1","1","1","5","0","3","Female","Right-handed","no","left","space","1113.44160907","401.323336841","13","green","0","diamond"
"81","100","19","750.504208707","low_load","0","1","1","5","0","1","Female","Right-handed","no","left","space","1748.11571548","485.930044865","13","green","6","diamond"
"82","100","19","745.919543922","low_load","1","1","1","3","2","2","Female","Right-handed","no","left","space","1022.88273963","65.5058471271","13","green","7","circle"
"82","100","19","744.502592435","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","1256.38681128","105.092739735","13","green","6","circle"
"82","100","19","754.657423879","low_load","1","1","1","2","3","2","Female","Right-handed","no","down","space","2275.03931172","168.520028852","13","red","3","circle"
"83","100","19","752.632651059","low_load","1","1","1","1","4","1","Female","Right-handed","no","down","space","1129.6092048","185.327452264","13","green","4","circle"
"83","100","19","752.937373931","low_load","1","1","1","5","0","2","Female","Right-handed","no","left","space","1366.23416026","168.893983278","13","red","3","circle"
"84","100","19","751.37049166","low_load","1","1","1","3","2","4","Female","Right-handed","no","down","space","1204.66788774","144.518633097","13","green","1","diamond"
"82","100","19","748.221243503","low_load","0","1","1","","6","4","Female","Right-handed","no","left","space","843.399688329","338.117982942","13","green","1","circle"
"82","100","19","745.753700361","low_load","1","1","1","2","3","3","Female","Right-handed","no","down","space","1143.0003653","96.8176349985","13","green","0","diamond"
"83","100","19","744.93021957","low_load","1","1","1","5","0","2","Female","Right-handed","no","left","space","1283.7605319","120.457904951","13","red","3","circle"
"83","100","19","739.89811387","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","777.279991482","169.113032055","13","green","2","circle"
"83","100","19","735.639501285","low_load","1","1","1","","6","1","Female","Right-handed","no","left","space","890.769066464","120.579776891","13","green","6","diamond"
"83","100","19","732.061856401","low_load","1","1","1","","6","3","Female","Right-handed","no","down","space","973.434482768","97.1482928148","13","green","0","diamond"
"84","100","19","732.681182853","low_load","1","1","1","0","3","2","Female","Right-handed","no","down","space","1477.87944107","56.8474872094","13","red","7","diamond"
"84","100","19","737.938614984","low_load","1","1","1","5","0","2","Female","Right-handed","no","left","space","1930.88225343","144.3422395","13","red","7","circle"
"84","100","19","735.09366606","low_load","1","1","1","5","0","2","Female","Right-handed","no","down","space","1027.14088108","113.032375922","13","red","7","diamond"
