"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","23","571.754119659","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","830.440434158","313.06780516","4","red","2","circle"
"100","100","23","582.837936176","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","769.868029147","417.975476237","4","red","5","diamond"
"100","100","23","556.582127366","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","space","630.581676869","377.559342625","4","red","0","diamond"
"100","100","23","600.992627733","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","746.447845231","722.000412439","4","red","1","circle"
"100","100","23","582.960497262","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","731.800809292","289.863141457","4","red","6","diamond"
"100","100","23","551.298274096","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","568.590109739","217.384206793","4","green","5","circle"
"100","100","23","536.706290345","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","664.093466497","234.215309185","4","red","3","diamond"
"100","100","23","546.646014784","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","982.885065187","249.563106532","4","red","7","circle"
"100","100","23","558.674415987","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","852.695782636","457.107468577","4","green","7","circle"
"90","100","23","554.652141716","low_load","0","1","0","","6","3","Male","Right-handed","yes","left","space","769.088692661","267.8146539","4","green","5","diamond"
"90","100","23","538.8375326","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","647.890323304","113.49255958","4","green","1","circle"
"91","100","23","536.661019952","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","816.219307213","209.21945442","4","green","2","diamond"
"92","100","23","522.846820217","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","560.145694231","154.007152578","4","red","1","diamond"
"92","100","23","516.447470453","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","space","672.983354594","193.528492448","4","red","4","circle"
"93","100","23","508.406271852","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","670.468310673","121.190672206","4","red","3","circle"
"93","100","23","498.352859909","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","space","501.154412217","193.948949291","4","green","4","circle"
"88","100","23","495.515325074","low_load","0","1","0","","6","2","Male","Right-handed","yes","down","space","867.782518297","32.4470171472","4","red","6","circle"
"88","100","23","490.304619363","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","space","554.212794781","249.232449773","4","red","0","diamond"
"89","100","23","482.787213474","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","557.083190481","137.864624441","4","red","7","circle"
"90","100","23","477.256515879","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","670.750539524","73.5959836275","4","green","6","circle"
"90","100","23","477.139310345","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","756.503851622","193.086547722","4","green","3","circle"
"90","100","23","474.812889998","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","space","634.13904325","217.777082184","4","green","0","circle"
"100","100","23","659.524886973","low_load","1","1","1","4","4","1","Male","Right-handed","no","left","space","965.123890448","353.925883497","4","red","7","circle"
"100","100","23","476.356678897","low_load","1","1","1","","6","4","Male","Right-handed","no","left","space","528.873454674","57.5034869689","4","green","4","diamond"
"66","100","23","490.963652238","low_load","0","1","1","","6","4","Male","Right-handed","no","left","space","489.278029734","551.077168104","4","green","4","diamond"
"75","100","23","466.22618654","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","598.278019152","185.74955974","4","red","1","circle"
"60","100","23","527.5127909","low_load","0","1","1","0","0","2","Male","Right-handed","no","left","space","986.832420527","558.485996156","4","green","6","circle"
"66","100","23","491.234442268","low_load","1","1","1","6","2","4","Male","Right-handed","no","left","space","562.482420832","57.2029773866","4","green","4","circle"
"71","100","23","476.103783979","low_load","1","1","1","","6","2","Male","Right-handed","no","down","space","696.976976222","73.6626922662","4","red","6","diamond"
"75","100","23","456.647784327","low_load","1","1","1","0","0","4","Male","Right-handed","no","left","space","599.626624058","41.2849494714","4","green","4","diamond"
"66","100","23","501.658682477","low_load","0","1","1","0","0","2","Male","Right-handed","no","down","space","1171.3879598","552.10377555","4","red","6","circle"
"70","100","23","504.972615784","low_load","1","1","1","6","2","3","Male","Right-handed","no","down","space","883.816324182","185.779706913","4","red","5","diamond"
"72","100","23","484.43123029","low_load","1","1","1","1","1","3","Male","Right-handed","no","left","space","508.734181152","49.3005695571","4","red","5","circle"
"75","100","23","494.319249045","low_load","1","1","1","4","4","3","Male","Right-handed","no","left","space","1037.26799907","168.906911622","4","green","5","circle"
"76","100","23","489.429740078","low_load","1","1","1","","6","1","Male","Right-handed","no","left","space","811.717115608","49.7941493304","4","red","7","diamond"
"78","100","23","475.856833734","low_load","1","1","1","3","3","1","Male","Right-handed","no","left","space","517.349537546","81.4685650003","4","red","7","diamond"
"80","100","23","467.479261258","low_load","1","1","1","","6","2","Male","Right-handed","no","left","space","627.235661414","73.1508317586","4","green","2","diamond"
"75","100","23","473.188950693","low_load","0","1","1","0","0","3","Male","Right-handed","no","left","space","781.054233801","336.614350632","4","green","3","circle"
"76","100","23","477.641381421","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","712.600588129","385.159958012","4","red","7","circle"
"77","100","23","470.438630317","low_load","1","1","1","1","1","3","Male","Right-handed","no","left","space","639.033468811","56.9502542785","4","red","3","diamond"
"78","100","23","469.393412046","low_load","1","1","1","","6","1","Male","Right-handed","no","left","space","827.626804941","73.5321614229","4","green","7","circle"
"80","100","23","470.96401518","low_load","1","1","1","0","0","3","Male","Right-handed","no","down","space","856.401319164","145.209630289","4","green","5","diamond"
"80","100","23","460.814379597","low_load","1","1","1","","6","2","Male","Right-handed","no","down","space","450.892660992","64.7506748646","4","green","6","diamond"
"81","100","23","455.30982678","low_load","1","1","1","0","0","2","Male","Right-handed","no","left","space","613.779438794","65.6489964677","4","green","6","diamond"
"82","100","23","448.904279255","low_load","1","1","1","0","0","3","Male","Right-handed","no","left","space","566.62188422","49.3425831738","4","green","5","circle"
"83","100","23","447.887057359","low_load","1","1","1","0","0","2","Male","Right-handed","no","down","space","752.12994586","96.8519616653","4","green","6","circle"
"80","100","23","447.640826585","low_load","0","1","1","0","0","1","Male","Right-handed","no","down","space","616.916669045","266.545906928","4","green","1","circle"
"76","100","23","445.73950509","low_load","0","1","1","6","2","1","Male","Right-handed","no","left","space","688.320247642","108.092687802","4","red","7","diamond"
"77","100","23","445.838477982","low_load","1","1","1","4","4","0","Male","Right-handed","no","down","space","544.032351125","352.79119523","4","red","0","diamond"
"75","100","23","449.685130421","low_load","0","1","1","0","0","3","Male","Right-handed","no","left","space","686.727578923","420.361913602","4","red","3","circle"
"75","100","23","450.134038245","low_load","1","1","1","4","4","1","Male","Right-handed","no","down","space","916.272962764","9.13395190949","4","green","7","diamond"
"76","100","23","451.008235844","low_load","1","1","1","","6","0","Male","Right-handed","no","left","space","767.003406309","185.716526135","4","red","0","circle"
"77","100","23","449.522273355","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","784.575038717","25.3117586471","4","red","1","diamond"
"78","100","23","456.30564198","low_load","1","1","1","","6","0","Male","Right-handed","no","down","space","1316.28489335","16.8952453096","4","green","0","circle"
"75","100","23","460.374836068","low_load","0","1","1","0","0","2","Male","Right-handed","no","left","space","758.917549727","422.260544055","4","red","2","circle"
"76","100","23","459.919263117","low_load","1","1","1","0","0","3","Male","Right-handed","no","left","space","856.547244308","33.2234672023","4","green","3","circle"
"77","100","23","458.854556798","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","756.350870757","88.9582131313","4","green","7","circle"
"77","100","23","454.267545218","low_load","1","1","1","0","0","4","Male","Right-handed","no","left","space","577.867100357","9.57717948768","4","red","4","circle"
"78","100","23","452.741524339","low_load","1","1","1","","6","3","Male","Right-handed","no","left","space","522.364231085","273.245314278","4","red","5","diamond"
"76","100","23","451.303635656","low_load","0","1","1","","6","1","Male","Right-handed","no","left","space","581.297463756","214.906045054","4","red","1","circle"
"76","100","23","449.185895995","low_load","1","1","1","","6","3","Male","Right-handed","no","left","space","680.830920224","56.5926574964","4","green","3","circle"
"77","100","23","449.037206743","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","845.379961815","41.0966899981","4","green","7","diamond"
"75","100","23","444.655935301","low_load","0","1","1","0","0","3","Male","Right-handed","no","down","space","449.965475073","88.8446801619","4","red","3","diamond"
"76","100","23","452.026440567","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","1066.82986764","441.604445361","4","red","3","circle"
"76","100","23","449.32123402","low_load","1","1","1","5","3","3","Male","Right-handed","no","left","space","606.231099886","65.174018142","4","red","3","diamond"
"77","100","23","452.905586111","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","1173.10923507","40.9562170025","4","green","7","circle"
"77","100","23","458.042765012","low_load","1","1","1","7","1","1","Male","Right-handed","no","left","space","815.830921827","552.326351481","4","red","1","diamond"
"78","100","23","454.219817036","low_load","1","1","1","4","4","2","Male","Right-handed","no","down","space","539.288982138","25.0853341385","4","green","2","diamond"
"78","100","23","449.89956481","low_load","1","1","1","0","0","3","Male","Right-handed","no","left","space","485.788975562","16.5469492495","4","green","3","diamond"
"79","100","23","446.848296166","low_load","1","1","1","5","3","2","Male","Right-handed","no","left","space","533.61169223","73.2656475847","4","green","2","circle"
"79","100","23","442.355002621","low_load","1","1","1","0","0","2","Male","Right-handed","no","left","space","436.177633557","17.1761913007","4","red","2","diamond"
"80","100","23","439.507565177","low_load","1","1","1","","6","2","Male","Right-handed","no","down","space","599.121498559","0.844762267661","4","red","6","circle"
"80","100","23","438.281631404","low_load","1","1","1","6","2","0","Male","Right-handed","no","left","space","601.661878933","152.308006607","4","green","0","diamond"
"78","100","23","435.287006019","low_load","0","1","1","","6","4","Male","Right-handed","no","left","space","506.144410731","58.9778120011","4","red","4","diamond"
"79","100","23","432.419651113","low_load","1","1","1","","6","3","Male","Right-handed","no","left","space","533.880771782","32.7536203077","4","red","3","circle"
"79","100","23","429.477667924","low_load","1","1","1","","6","2","Male","Right-handed","no","left","space","506.610088334","40.4950294069","4","red","2","circle"
"78","100","23","425.951910828","low_load","0","1","1","2","2","4","Male","Right-handed","no","left","space","446.198361344","24.923693978","4","red","4","diamond"
"78","100","23","426.404245455","low_load","1","1","1","2","2","1","Male","Right-handed","no","left","space","541.80691249","360.758387407","4","green","7","diamond"
"77","100","23","426.53731549","low_load","0","1","1","0","0","1","Male","Right-handed","no","left","space","470.589348362","397.389126556","4","green","1","circle"
"77","100","23","427.728617452","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","878.294260139","112.97139835","4","red","1","circle"
"77","100","23","424.118495392","low_load","1","1","1","","6","0","Male","Right-handed","no","left","space","364.722740622","64.7400912821","4","green","0","diamond"
"76","100","23","424.740873291","low_load","0","1","1","0","0","4","Male","Right-handed","no","left","space","668.70149392","254.220844716","4","red","4","circle"
"77","100","23","424.600780114","low_load","1","1","1","0","0","2","Male","Right-handed","no","down","space","735.28986346","97.1005154825","4","green","2","circle"
"77","100","23","423.119609156","low_load","1","1","1","0","0","3","Male","Right-handed","no","left","space","560.998474361","104.537887139","4","red","5","circle"
"77","100","23","424.131575233","low_load","1","1","1","0","0","2","Male","Right-handed","no","left","space","516.567314626","457.17962936","4","green","6","diamond"
"78","100","23","424.841126504","low_load","1","1","1","0","0","1","Male","Right-handed","no","left","space","714.159581814","224.92613141","4","red","7","circle"
"76","100","23","422.392673536","low_load","0","1","1","5","3","1","Male","Right-handed","no","left","space","443.914552649","87.4688145122","4","red","1","diamond"
"77","100","23","427.746539851","low_load","1","1","1","0","0","1","Male","Right-handed","no","down","space","1367.42283687","184.072863794","4","red","7","diamond"
"76","100","23","427.616154824","low_load","0","1","1","3","3","2","Male","Right-handed","no","left","space","498.156692818","339.864793139","4","green","6","circle"
"75","100","23","427.426570081","low_load","0","1","1","0","0","2","Male","Right-handed","no","left","space","677.888684451","151.560100152","4","red","2","circle"
"75","100","23","430.076916704","low_load","1","1","1","0","0","2","Male","Right-handed","no","left","space","987.462624722","233.138349544","4","green","2","circle"
"75","100","23","427.960389364","low_load","1","1","1","0","0","4","Male","Right-handed","no","left","space","459.113538422","104.726467325","4","green","4","circle"
"76","100","23","426.221841444","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","592.641780709","16.4051933935","4","green","1","diamond"
"75","100","23","430.111194337","low_load","0","1","1","","6","3","Male","Right-handed","no","left","space","454.386525882","958.123973513","4","green","5","diamond"
"75","100","23","431.265019521","low_load","1","1","1","7","1","2","Male","Right-handed","no","left","space","563.891320082","464.789545473","4","red","2","diamond"
"75","98","23","453.39321858","low_load","1","0","1","0","0","3","Male","Right-handed","no","down","None","1137.41498257","3000.08851723","4","green","5","diamond"
"76","98","23","451.280926643","low_load","1","1","1","0","0","4","Male","Right-handed","no","left","space","549.035178225","40.9074683848","4","green","4","diamond"
"75","98","23","455.469136005","low_load","0","1","1","","6","3","Male","Right-handed","no","left","space","1159.72613539","379.443540918","4","green","5","circle"
"75","98","23","453.926160894","low_load","1","1","1","","6","2","Male","Right-handed","no","down","space","504.206653095","169.11345183","4","red","2","diamond"
"75","98","23","452.894314843","low_load","1","1","1","0","0","3","Male","Right-handed","no","left","space","562.135728345","184.748609463","4","red","5","circle"
"75","98","23","451.290004057","low_load","1","1","1","7","1","1","Male","Right-handed","no","down","space","651.71837281","0.589152725297","4","green","1","diamond"
"76","98","23","450.630288383","low_load","1","1","1","0","0","1","Male","Right-handed","no","left","space","709.058936758","87.9665635802","4","red","1","diamond"
"100","100","23","829.90596327","low_load","1","1","2","6","2","1","Male","Right-handed","no","left","space","866.574707099","793.237219441","4","red","7","diamond"
"50","100","23","665.978947652","low_load","0","1","2","0","0","1","Male","Right-handed","no","left","space","916.250512742","87.8533513242","4","red","1","circle"
"66","100","23","570.356552322","low_load","1","1","2","0","0","3","Male","Right-handed","no","left","space","660.777918929","97.445604395","4","red","5","circle"
"50","100","23","794.486763627","low_load","0","1","2","0","0","3","Male","Right-handed","no","left","space","497.584537963","2436.17025712","4","red","3","circle"
"60","100","23","706.073212088","low_load","1","1","2","","6","4","Male","Right-handed","no","left","space","552.032576907","152.805434958","4","green","4","circle"
"66","100","23","655.9792534","low_load","1","1","2","5","3","2","Male","Right-handed","no","down","space","721.665265679","89.353654239","4","green","6","diamond"
