"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","20","2769.11120547","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","space","2880.96050565","2657.2619053","23","green","7","diamond"
"100","50","20","2549.08306944","low_load","1","0","0","","6","0","Male","Right-handed","yes","down","None","1658.0319339","3000.07793292","23","green","7","diamond"
"100","66","20","2084.34769074","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","980.554292308","1329.19957435","23","red","5","circle"
"100","75","20","1955.32563294","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","1934.89746529","1201.62145381","23","red","4","diamond"
"100","80","20","1817.60424571","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","1116.29644786","1417.1409457","23","red","0","diamond"
"100","83","20","1610.2560583","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","673.219874114","473.81036835","23","red","4","circle"
"100","85","20","1503.47332976","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","space","612.072675819","1113.48124126","23","red","3","circle"
"100","87","20","1596.95128326","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","1557.52379841","2945.07011718","23","red","6","circle"
"100","88","20","1527.30025599","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","962.697069273","977.487006369","23","green","2","diamond"
"100","90","20","1463.39652528","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","1135.50739465","641.018503136","23","red","2","circle"
"100","90","20","1430.70650787","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","1765.90617389","441.706493705","23","red","1","diamond"
"100","91","20","1407.43015863","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","917.592186952","1385.18844694","23","red","4","circle"
"100","92","20","1414.67158957","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","899.334074391","2103.80344739","23","green","1","circle"
"100","92","20","1465.68810602","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","2200.56342617","2057.2422136","23","red","6","diamond"
"100","93","20","1417.081892","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","879.183121845","594.006669519","23","green","4","circle"
"100","93","20","1428.22776603","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","1237.47220232","1953.35955044","23","red","2","diamond"
"100","94","20","1387.54606409","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","568.220493088","905.057173261","23","green","6","diamond"
"100","94","20","1358.0290368","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","854.891140855","857.588004872","23","red","0","circle"
"100","94","20","1315.72393036","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","731.46206655","377.001962114","23","green","6","circle"
"100","95","20","1277.96186803","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","519.215436748","601.749930887","23","red","5","circle"
"100","95","20","1275.5847619","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","space","838.603480491","1617.48179801","23","green","3","diamond"
"100","95","20","1244.59151923","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","562.32356852","625.143277917","23","green","6","diamond"
"100","100","20","798.806696202","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","716.007614977","881.605777427","23","red","0","circle"
"100","100","20","832.552935057","low_load","1","1","1","4","3","0","Male","Right-handed","no","left","space","1043.31370792","689.284639902","23","red","7","diamond"
"66","100","20","799.691005044","low_load","0","1","1","2","3","3","Male","Right-handed","no","left","space","651.080830233","816.853459805","23","green","4","circle"
"50","100","20","829.008791026","low_load","0","1","1","6","1","2","Male","Right-handed","no","left","space","984.629574871","849.294723075","23","red","1","diamond"
"60","100","20","837.836017583","low_load","1","1","1","","6","0","Male","Right-handed","no","left","space","857.181983961","889.107863657","23","green","7","diamond"
"66","100","20","800.245943051","low_load","1","1","1","","6","4","Male","Right-handed","no","left","space","750.844273341","473.746867449","23","green","3","circle"
"71","100","20","894.476209658","low_load","1","1","1","7","0","1","Male","Right-handed","no","left","space","2326.48763689","593.227981704","23","red","6","circle"
"75","100","20","889.647481003","low_load","1","1","1","5","2","4","Male","Right-handed","no","down","space","989.874813426","721.817947407","23","red","3","diamond"
"77","100","20","907.07460971","low_load","1","1","1","","6","0","Male","Right-handed","no","down","space","1275.62822596","817.35505278","23","green","7","diamond"
"80","100","20","919.916961347","low_load","1","1","1","7","0","3","Male","Right-handed","no","left","space","566.193274934","1504.80297723","23","red","4","circle"
"81","100","20","918.524349855","low_load","1","1","1","1","2","2","Male","Right-handed","no","left","space","1023.65568914","785.540780728","23","red","5","diamond"
"83","100","20","900.881668316","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","652.454438104","761.169904678","23","green","4","circle"
"84","100","20","910.036677568","low_load","1","1","1","7","0","1","Male","Right-handed","no","down","space","918.091214233","1121.70236294","23","red","6","circle"
"78","100","20","892.030806459","low_load","0","1","1","7","0","2","Male","Right-handed","no","left","space","577.452497798","738.456466284","23","green","1","diamond"
"80","100","20","888.530390312","low_load","1","1","1","7","0","4","Male","Right-handed","no","left","space","1374.1671921","304.881936431","23","green","3","circle"
"81","100","20","886.700872833","low_load","1","1","1","7","0","3","Male","Right-handed","no","left","space","1132.84612962","585.670091653","23","green","2","circle"
"82","100","20","867.52855588","low_load","1","1","1","","6","1","Male","Right-handed","no","left","space","864.328401003","257.214568261","23","red","6","diamond"
"83","100","20","845.744908685","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","598.089328449","352.756484308","23","green","2","circle"
"78","100","20","829.027174976","low_load","0","1","1","3","4","1","Male","Right-handed","no","down","space","529.769735471","526.446200946","23","green","0","circle"
"75","100","20","822.709357339","low_load","0","1","1","","6","2","Male","Right-handed","no","left","space","784.345167806","620.996476662","23","red","1","diamond"
"76","100","20","808.951018569","low_load","1","1","1","7","0","3","Male","Right-handed","no","left","space","785.76688242","281.801603943","23","red","2","diamond"
"77","100","20","800.039905272","low_load","1","1","1","7","0","3","Male","Right-handed","no","down","space","720.522913883","505.290138182","23","green","4","circle"
"78","100","20","815.428126727","low_load","1","1","1","7","0","1","Male","Right-handed","no","left","space","1091.14816684","1216.78983062","23","red","0","diamond"
"79","100","20","813.957093115","low_load","1","1","1","","6","2","Male","Right-handed","no","left","space","1110.77347304","449.473167021","23","green","5","circle"
"80","100","20","802.845770423","low_load","1","1","1","7","0","3","Male","Right-handed","no","down","space","711.326187451","361.021864194","23","green","2","diamond"
"80","100","20","808.367479664","low_load","1","1","1","7","0","1","Male","Right-handed","no","left","space","1452.02346583","440.796955549","23","green","0","circle"
"81","100","20","800.685715892","low_load","1","1","1","7","0","2","Male","Right-handed","no","down","space","872.563313284","329.356402334","23","red","5","diamond"
"82","100","20","795.574283867","low_load","1","1","1","4","3","1","Male","Right-handed","no","left","space","1002.1526164","312.978622005","23","green","6","diamond"
"82","100","20","793.867665361","low_load","1","1","1","2","3","1","Male","Right-handed","no","down","space","1106.78253764","385.38215676","23","red","0","diamond"
"83","100","20","784.733838219","low_load","1","1","1","7","0","2","Male","Right-handed","no","down","space","766.476399153","273.229303036","23","green","5","circle"
"83","100","20","778.145848389","low_load","1","1","1","2","3","2","Male","Right-handed","no","left","space","840.066566904","320.945740084","23","green","5","diamond"
