"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","24","1657.78418484","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","1706.17318001","1609.39518968","0","red","7","diamond"
"100","100","24","1310.67393929","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","901.234251151","1025.89313633","0","green","1","circle"
"100","100","24","1145.6693772","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","789.776096546","841.54440947","0","green","7","circle"
"100","100","24","1111.52963277","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","945.251332148","1072.96946684","0","red","5","diamond"
"100","100","24","1009.69967143","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","811.065766327","393.693885831","0","red","4","circle"
"100","100","24","1086.30094005","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","space","905.424002232","2033.19056408","0","red","0","circle"
"100","100","24","1100.68077499","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1396.16206742","977.7575018","0","red","2","circle"
"100","100","24","1134.64724743","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","1247.63757242","1497.18753658","0","red","7","diamond"
"100","100","24","1208.23238551","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1593.04188308","2000.78509726","0","red","3","diamond"
"100","100","24","1158.34722273","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","729.438100629","689.323414853","0","red","6","diamond"
"100","100","24","1207.00703972","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","770.306454122","2616.90396509","0","green","7","diamond"
"100","91","24","1312.70595574","low_load","1","0","0","","6","4","Female","Right-handed","yes","left","None","1950.65400719","3000.13405664","0","red","0","circle"
"100","92","24","1308.41957854","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","841.172706966","1672.79339723","0","green","4","circle"
"92","92","24","1356.0993137","low_load","0","1","0","","6","1","Female","Right-handed","yes","left","space","1359.63740565","2592.23433614","0","red","5","diamond"
"93","93","24","1361.36036488","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1013.20201342","1856.82814933","0","green","6","circle"
"93","93","24","1347.37328761","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","865.638043863","1409.49621322","0","red","1","diamond"
"94","94","24","1332.08587963","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","1070.02246571","1104.95223831","0","red","4","diamond"
"94","94","24","1315.14693046","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","996.841330497","1057.52825853","0","green","1","circle"
"94","94","24","1289.28732658","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","862.659292483","784.969620778","0","red","6","circle"
"95","95","24","1269.09560676","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","914.081559676","856.824300812","0","red","5","circle"
"95","95","24","1287.82441787","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","875.516543006","2449.28473727","0","green","3","diamond"
"95","95","24","1303.02858529","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","1963.95159208","1280.68061005","0","red","4","diamond"
"100","100","24","882.732991564","low_load","1","1","1","","6","3","Female","Right-handed","no","down","space","804.236895402","961.229087726","0","green","7","diamond"
"100","100","24","912.272596802","low_load","1","1","1","4","0","3","Female","Right-handed","no","down","space","1377.94190986","505.682494223","0","green","7","circle"
"100","100","24","937.379032323","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","837.730209407","1137.45359732","0","green","2","circle"
"75","100","24","1102.17677677","low_load","0","1","1","4","0","1","Female","Right-handed","no","down","space","1039.31451516","2153.82550508","0","green","5","circle"
"80","100","24","1096.73113465","low_load","1","1","1","4","0","2","Female","Right-handed","no","down","space","1028.6092265","1121.28790588","0","red","2","diamond"
"83","100","24","1090.04795144","low_load","1","1","1","6","2","3","Female","Right-handed","no","left","space","1264.26733075","848.996739986","0","red","7","circle"
"85","100","24","1051.84711587","low_load","1","1","1","4","0","3","Female","Right-handed","no","down","space","1043.62741875","601.656786137","0","red","7","diamond"
"87","100","24","1004.47604459","low_load","1","1","1","3","1","0","Female","Right-handed","no","down","space","960.435331302","385.32175999","0","red","4","circle"
"88","100","24","1015.14426679","low_load","1","1","1","","6","1","Female","Right-handed","no","left","space","1296.13849526","904.841593479","0","red","3","circle"
"90","100","24","1044.67241913","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","1963.60362209","657.247958283","0","red","3","circle"
"90","100","24","1000.20146398","low_load","1","1","1","4","0","2","Female","Right-handed","no","down","space","766.150056846","344.833768163","0","red","6","circle"
"91","100","24","1028.45659542","low_load","1","1","1","4","0","4","Female","Right-handed","no","down","space","740.948370554","1937.57771196","0","red","0","circle"
"92","100","24","1020.3697141","low_load","1","1","1","2","2","1","Female","Right-handed","no","left","space","1197.37274641","649.28153017","0","red","5","diamond"
"92","100","24","1007.51695351","low_load","1","1","1","7","3","3","Female","Right-handed","no","left","space","1384.06425739","296.797874336","0","red","1","circle"
"93","100","24","988.008654885","low_load","1","1","1","4","0","2","Female","Right-handed","no","left","space","892.344499909","537.440448224","0","green","6","diamond"
"93","100","24","965.763421299","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","735.234607138","528.935227872","0","green","6","circle"
"94","100","24","964.13985809","low_load","1","1","1","","6","3","Female","Right-handed","no","left","space","1058.76427358","817.56141991","0","green","1","diamond"
"94","100","24","955.369829024","low_load","1","1","1","","6","0","Female","Right-handed","no","down","space","875.363243786","737.195426039","0","green","4","diamond"
"94","100","24","953.293616536","low_load","1","1","1","4","0","2","Female","Right-handed","no","down","space","1263.02458079","568.819002689","0","green","2","circle"
"95","95","24","1002.19724607","low_load","1","0","1","","6","3","Female","Right-handed","no","down","None","862.649029773","3000.08338451","0","green","7","diamond"
"95","95","24","997.419661656","low_load","1","1","1","5","1","2","Female","Right-handed","no","left","space","882.89607243","920.839874474","0","green","6","diamond"
"95","95","24","986.15173474","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","1385.68159624","113.368942796","0","green","5","circle"
"95","95","24","971.565901897","low_load","1","1","1","4","0","1","Female","Right-handed","no","left","space","1244.31277531","57.0423833861","0","red","3","circle"
"95","95","24","1013.0045498","low_load","1","1","1","","6","2","Female","Right-handed","no","left","space","1171.7390642","2760.44783898","0","green","6","diamond"
"96","96","24","997.437183399","low_load","1","1","1","6","2","4","Female","Right-handed","no","left","space","838.469765898","409.171013619","0","green","0","circle"
"92","96","24","998.898164936","low_load","0","1","1","4","0","1","Female","Right-handed","no","down","space","1205.01557847","865.829828244","0","red","5","circle"
"92","96","24","1007.34381187","low_load","1","1","1","4","0","4","Female","Right-handed","no","left","space","668.636679244","1785.22458496","0","red","0","circle"
"92","92","24","1041.49477965","low_load","1","0","1","3","1","2","Female","Right-handed","no","down","None","927.051700002","3000.09011942","0","red","2","diamond"
"93","93","24","1038.29862858","low_load","1","1","1","5","1","1","Female","Right-handed","no","left","space","1040.34303106","857.269766539","0","red","3","diamond"
"93","93","24","1039.12021321","low_load","1","1","1","","6","4","Female","Right-handed","no","left","space","733.039028762","1392.8533058","0","red","0","diamond"
"93","93","24","1032.87882394","low_load","1","1","1","4","0","2","Female","Right-handed","no","left","space","882.75079095","808.523500802","0","red","2","circle"
"93","93","24","1023.40625336","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","714.321129796","745.19200086","0","red","7","circle"
"93","93","24","1014.06758451","low_load","1","1","1","4","0","4","Female","Right-handed","no","down","space","725.899069461","704.56129323","0","red","0","circle"
"94","94","24","1028.95281502","low_load","1","1","1","4","0","3","Female","Right-handed","no","down","space","711.176571517","2329.15427257","0","green","7","diamond"
"94","94","24","1051.03649012","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","1923.04218775","1680.72069876","0","green","3","circle"
"94","94","24","1042.54099249","low_load","1","1","1","0","4","3","Female","Right-handed","no","left","space","761.35865443","729.038496384","0","green","7","circle"
"94","94","24","1027.36490766","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","609.192180457","352.859527563","0","red","1","circle"
"94","94","24","1016.03268977","low_load","1","1","1","","6","4","Female","Right-handed","no","down","space","584.944605423","608.536649899","0","green","0","circle"
"94","94","24","1013.27989652","low_load","1","1","1","","6","4","Female","Right-handed","no","left","space","1256.26786954","561.07963702","0","red","0","diamond"
"95","95","24","1030.41766421","low_load","1","1","1","","6","3","Female","Right-handed","no","down","space","684.879341005","2712.70186669","0","green","7","diamond"
"95","95","24","1026.58249003","low_load","1","1","1","","6","1","Female","Right-handed","no","left","space","1362.23162614","384.119419451","0","green","5","diamond"
"95","95","24","1026.64793417","low_load","1","1","1","4","0","1","Female","Right-handed","no","left","space","1625.82771156","432.834576351","0","green","5","diamond"
"95","95","24","1026.29573138","low_load","1","1","1","4","0","2","Female","Right-handed","no","left","space","1318.59041687","704.416011751","0","red","2","diamond"
"95","95","24","1029.59827689","low_load","1","1","1","","6","1","Female","Right-handed","no","left","space","1022.09849956","1321.11696763","0","green","3","circle"
"95","95","24","1025.30982959","low_load","1","1","1","0","4","2","Female","Right-handed","no","left","space","1128.65396549","544.582331784","0","green","6","diamond"
"95","95","24","1018.27491177","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","706.315575105","697.091644391","0","red","1","diamond"
"95","95","24","1013.21435391","low_load","1","1","1","5","1","2","Female","Right-handed","no","down","space","743.859452195","816.997933026","0","red","2","diamond"
"95","95","24","1004.05667327","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","826.682082112","320.609284225","0","red","1","diamond"
"95","95","24","1005.35375045","low_load","1","1","1","4","0","2","Female","Right-handed","no","left","space","1150.28166326","984.945246842","0","green","6","circle"
"96","96","24","1000.68082493","low_load","1","1","1","","6","3","Female","Right-handed","no","left","space","742.794054684","800.620893914","0","red","1","diamond"
"96","96","24","997.251584188","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","1211.51091134","440.068182876","0","red","3","diamond"
"96","94","24","1014.61260554","low_load","1","0","1","","6","3","Female","Right-handed","no","down","None","799.880375294","3000.16901399","0","red","1","diamond"
"96","92","24","1032.8620061","low_load","1","0","1","","6","0","Female","Right-handed","no","down","None","963.532745259","3000.12892529","0","green","4","circle"
"96","92","24","1033.86087401","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","1876.96326431","296.638481632","0","green","1","circle"
"96","92","24","1045.30549418","low_load","1","1","1","5","1","3","Female","Right-handed","no","down","space","742.493229018","2584.13673777","0","red","1","diamond"
"96","92","24","1037.05604046","low_load","1","1","1","0","4","1","Female","Right-handed","no","down","space","918.01795012","248.654222062","0","red","3","diamond"
"96","92","24","1029.98463773","low_load","1","1","1","4","0","2","Female","Right-handed","no","down","space","715.600761365","552.371407451","0","green","2","circle"
"96","93","24","1028.18386595","low_load","1","1","1","5","1","4","Female","Right-handed","no","left","space","1059.21968131","791.860067958","0","green","0","diamond"
"96","93","24","1020.29496701","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","700.857417293","424.620239666","0","green","2","diamond"
"96","93","24","1015.79595596","low_load","1","1","1","","6","0","Female","Right-handed","no","down","space","1260.43837804","240.270229965","0","red","4","circle"
"96","93","24","1006.46406631","low_load","1","1","1","4","0","4","Female","Right-handed","no","down","space","596.171688713","296.929686009","0","red","0","circle"
"96","93","24","1005.50628237","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","989.798546223","904.364377494","0","red","5","circle"
"96","93","24","1001.27124985","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","1061.3293095","416.069157833","0","red","3","diamond"
"96","93","24","997.995629729","low_load","1","1","1","0","4","0","Female","Right-handed","no","down","space","926.59212305","656.671001592","0","red","4","diamond"
"96","93","24","998.495558356","low_load","1","1","1","3","1","2","Female","Right-handed","no","left","space","1308.78952947","752.192451457","0","green","6","circle"
"96","93","24","994.822485013","low_load","1","1","1","2","2","3","Female","Right-handed","no","left","space","991.206782368","520.938653051","0","green","7","diamond"
"97","94","24","1001.80522684","low_load","1","1","1","6","2","3","Female","Right-handed","no","left","space","1116.8826379","1808.44973758","0","green","1","circle"
"97","94","24","1002.96303661","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","1200.98618222","960.086399184","0","green","5","diamond"
"97","94","24","1000.17695969","low_load","1","1","1","4","0","2","Female","Right-handed","no","left","space","844.813403099","776.634055839","0","green","6","diamond"
"97","94","24","996.592471249","low_load","1","1","1","4","0","4","Female","Right-handed","no","down","space","682.311739417","816.213797892","0","green","0","diamond"
"97","94","24","993.908092785","low_load","1","1","1","4","0","1","Female","Right-handed","no","down","space","867.175526004","744.827674678","0","green","3","diamond"
"97","94","24","998.186275479","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","1219.60017126","1384.27432222","0","red","1","circle"
"97","94","24","990.877310299","low_load","1","1","1","4","0","3","Female","Right-handed","no","left","space","777.183752207","152.079882364","0","red","7","diamond"
"97","94","24","985.005514256","low_load","1","1","1","1","3","1","Female","Right-handed","no","left","space","896.020474105","216.708332197","0","green","3","circle"
