"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"0","0","20","3000.09284631","low_load","0","0","0","","6","1","Male","Right-handed","yes","None","None","3000.10455232","3000.0811403","11","red","4","circle"
"0","0","20","2715.89814295","low_load","0","0","0","","6","0","Male","Right-handed","yes","down","None","1863.28661192","3000.12026724","11","green","3","diamond"
"0","33","20","2663.67495217","low_load","0","1","0","","6","1","Male","Right-handed","yes","None","space","3000.07697104","2118.38017021","11","red","2","circle"
"25","50","20","2516.86495528","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","space","2263.1463322","1889.72359701","11","green","3","diamond"
"20","40","20","2613.50918649","low_load","0","0","0","","6","3","Male","Right-handed","yes","None","None","3000.09493094","3000.07729175","11","red","6","circle"
"33","50","20","2405.79971944","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","1876.88418682","857.620581543","11","green","5","circle"
"42","57","20","2388.50777536","low_load","1","1","0","","6","4","Male","Right-handed","yes","left","space","1800.35797946","2769.15424226","11","green","7","diamond"
"50","62","20","2314.90825133","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","2917.8237979","681.599368325","11","red","2","circle"
"55","66","20","2280.38763041","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","1599.38307715","2409.06224904","11","red","6","circle"
"60","70","20","2202.20151594","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","space","2283.51575469","713.537216779","11","green","3","diamond"
"63","72","20","2145.9205526","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","2141.21138299","1025.01045523","11","red","0","diamond"
"66","75","20","2048.23054546","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","1209.82528858","737.455645442","11","red","5","diamond"
"100","100","20","922.631761585","low_load","1","1","1","","6","4","Male","Right-handed","no","left","space","1123.78866832","721.474854845","11","green","7","circle"
"100","100","20","1154.82539441","low_load","1","1","1","3","0","2","Male","Right-handed","no","down","space","2020.05576552","753.982288965","11","green","5","diamond"
"100","100","20","1154.93906032","low_load","1","1","1","5","2","0","Male","Right-handed","no","left","space","1732.78222072","577.550563556","11","green","3","circle"
"100","100","20","1040.51831494","low_load","1","1","1","3","0","4","Male","Right-handed","no","left","space","1033.33487275","361.177284822","11","green","7","diamond"
"100","100","20","1031.06265571","low_load","1","1","1","6","3","3","Male","Right-handed","no","down","space","1464.83097161","521.649065957","11","red","0","diamond"
"100","100","20","1044.62246135","low_load","1","1","1","3","0","2","Male","Right-handed","no","down","space","1695.51893872","529.324040364","11","red","1","circle"
"100","100","20","1027.53359328","low_load","1","1","1","","6","0","Male","Right-handed","no","down","space","1288.13978966","561.860980046","11","red","3","diamond"
"100","100","20","1029.975067","low_load","1","1","1","3","0","3","Male","Right-handed","no","left","space","1540.74750421","553.383261879","11","green","6","circle"
"100","100","20","1013.27614956","low_load","1","1","1","","6","1","Male","Right-handed","no","left","space","1302.20400147","457.165618576","11","green","2","diamond"
"100","100","20","998.768206857","low_load","1","1","1","3","0","1","Male","Right-handed","no","left","space","1302.74600585","433.647439302","11","green","4","diamond"
"100","100","20","978.638569556","low_load","1","1","1","","6","0","Male","Right-handed","no","left","space","953.448558974","601.235834121","11","red","3","diamond"
"100","100","20","1012.45070647","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","2215.03173772","553.736687218","11","green","2","circle"
"100","100","20","1076.83625014","low_load","1","1","1","3","0","1","Male","Right-handed","no","left","space","2873.74986209","825.17568639","11","red","2","circle"
"100","100","20","1066.41346174","low_load","1","1","1","","6","2","Male","Right-handed","no","down","space","1460.05620169","401.778223355","11","green","1","circle"
"100","100","20","1070.14715793","low_load","1","1","1","3","0","3","Male","Right-handed","no","down","space","1923.55749865","321.280310553","11","green","0","diamond"
"100","100","20","1055.01452668","low_load","1","1","1","4","1","2","Male","Right-handed","no","left","space","1327.06532532","328.984790523","11","red","1","diamond"
"100","100","20","1059.16933311","low_load","1","1","1","3","0","3","Male","Right-handed","no","down","space","1857.72192674","393.570545237","11","green","6","circle"
"100","100","20","1042.64739704","low_load","1","1","1","3","0","3","Male","Right-handed","no","down","space","1210.24862927","313.300338417","11","green","6","diamond"
"100","100","20","1044.1303306","low_load","1","1","1","3","0","4","Male","Right-handed","no","down","space","1923.92022465","217.72604469","11","red","7","circle"
"100","100","20","1044.84169784","low_load","1","1","1","1","2","3","Male","Right-handed","no","left","space","1507.38793659","609.327414262","11","red","0","diamond"
"100","100","20","1024.20506177","low_load","1","1","1","","6","2","Male","Right-handed","no","left","space","878.030734535","344.913946381","11","green","1","diamond"
"100","100","20","1001.06553862","low_load","1","1","1","3","0","1","Male","Right-handed","no","left","space","764.634438892","265.636665923","11","green","2","diamond"
"100","100","20","1002.85566029","low_load","1","1","1","3","0","2","Male","Right-handed","no","left","space","1803.38967613","281.086997795","11","green","5","circle"
"100","100","20","993.75708775","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","1055.26199658","513.717842143","11","green","0","circle"
"100","100","20","995.460896148","low_load","1","1","1","5","2","1","Male","Right-handed","no","down","space","1727.34614131","345.358454113","11","green","4","diamond"
"100","100","20","981.754324341","low_load","1","1","1","3","0","3","Male","Right-handed","no","left","space","957.185182049","320.994876294","11","red","6","diamond"
"100","100","20","968.600984431","low_load","1","1","1","","6","1","Male","Right-handed","no","down","space","907.672280422","345.556013106","11","red","4","circle"
"100","100","20","962.019426986","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","839.491657624","729.143094286","11","red","6","circle"
"96","100","20","966.897848509","low_load","0","1","1","6","3","2","Male","Right-handed","no","left","space","1456.12747173","750.859830612","11","red","1","circle"
"96","100","20","967.649800602","low_load","1","1","1","","6","3","Male","Right-handed","no","down","space","1569.48015045","409.432672153","11","green","0","diamond"
"96","100","20","972.256338461","low_load","1","1","1","0","3","1","Male","Right-handed","no","down","space","1596.10475245","624.800196019","11","green","4","diamond"
