"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","20","1718.40840888","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1107.39930283","2329.41751493","17","red","7","circle"
"100","100","20","1274.51173607","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","955.232410648","705.997715871","17","green","3","circle"
"100","100","20","1034.92598067","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","853.958756743","257.550183016","17","red","4","circle"
"100","100","20","889.529093144","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","841.40085573","65.2760053836","17","red","1","diamond"
"80","100","20","1094.22296785","low_load","0","1","0","","6","1","Female","Right-handed","yes","down","space","1672.20369739","2153.79323594","17","red","0","circle"
"83","100","20","1016.3333266","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1036.69007135","217.08016935","17","green","6","circle"
"85","100","20","933.532150425","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","855.351620265","18.0985665029","17","green","6","circle"
"87","100","20","872.5072257","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","784.879076162","105.786429091","17","red","4","diamond"
"77","100","20","823.269754514","low_load","0","1","0","","6","3","Female","Right-handed","yes","down","space","688.369958407","170.370011645","17","green","4","diamond"
"80","100","20","795.639468037","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","948.100680012","145.833099479","17","green","0","diamond"
"81","100","20","783.423061019","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1320.95321512","1.56476654956","17","green","3","circle"
"83","100","20","784.787966489","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","982.387316122","617.216537199","17","green","1","diamond"
"84","100","20","769.29793427","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","788.972677361","377.862417925","17","green","4","diamond"
"85","100","20","749.356990128","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","914.759189836","65.4902427396","17","green","7","circle"
"86","100","20","731.883179492","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","733.347615824","241.152045341","17","red","1","diamond"
"87","100","20","730.355168172","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1237.15690353","177.713093206","17","red","3","circle"
"82","100","20","767.771451756","low_load","0","1","0","","6","2","Female","Right-handed","yes","down","space","1006.57785652","1726.28612168","17","red","7","diamond"
"83","100","20","764.609155982","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1003.87006312","417.830192522","17","red","2","diamond"
"84","100","20","755.819269421","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","913.765615996","281.437006681","17","green","3","diamond"
"85","100","20","745.2590925","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","872.135577609","217.095884365","17","red","7","diamond"
"85","100","20","729.335254689","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","731.948338009","89.768658936","17","red","0","diamond"
"86","100","20","718.823974828","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","794.709620186","201.464575308","17","green","5","circle"
"0","100","20","592.53722775","low_load","0","1","1","","6","1","Female","Right-handed","no","down","space","599.159663596","585.914791904","17","red","2","diamond"
"50","100","20","966.117865183","low_load","1","1","1","1","0","3","Female","Right-handed","no","left","space","1365.97897972","1313.41802551","17","red","6","circle"
"33","100","20","827.831527763","low_load","0","1","1","1","0","2","Female","Right-handed","no","down","space","880.407127945","222.110577905","17","green","3","circle"
"25","100","20","1049.81920516","low_load","0","1","1","7","2","2","Female","Right-handed","no","left","space","1500.9190077","1930.645467","17","green","3","circle"
"40","100","20","1144.79129016","low_load","1","1","1","3","2","3","Female","Right-handed","no","left","space","1768.26766328","1281.09159705","17","green","6","diamond"
"50","100","20","1089.05335846","low_load","1","1","1","1","0","1","Female","Right-handed","no","left","space","1330.91364855","289.813751408","17","green","0","circle"
"57","100","20","1003.53635957","low_load","1","1","1","1","0","3","Female","Right-handed","no","left","space","883.482780993","97.3859514816","17","green","4","circle"
"62","100","20","961.565481743","low_load","1","1","1","","6","4","Female","Right-handed","no","left","space","918.460557074","417.078116776","17","red","5","circle"
"66","100","20","938.019319349","low_load","1","1","1","3","2","3","Female","Right-handed","no","down","space","1433.72833613","65.5717042482","17","red","4","diamond"
"60","100","20","973.051442301","low_load","0","1","1","1","0","1","Female","Right-handed","no","down","space","1790.53199176","786.149105992","17","red","2","circle"
"63","100","20","940.450528795","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","1171.01368585","57.8691016181","17","red","2","diamond"
"66","100","20","931.337676023","low_load","1","1","1","","6","2","Female","Right-handed","no","left","space","1228.83468028","433.357910762","17","green","7","circle"
"69","100","20","905.740608841","low_load","1","1","1","1","0","4","Female","Right-handed","no","left","space","1108.0134713","89.1381340243","17","green","5","diamond"
"71","100","20","877.707226419","low_load","1","1","1","1","0","4","Female","Right-handed","no","left","space","816.84694569","209.69956418","17","red","5","circle"
"73","100","20","875.527401802","low_load","1","1","1","1","0","1","Female","Right-handed","no","down","space","1488.65199483","201.367719497","17","green","2","circle"
"75","100","20","861.904250575","low_load","1","1","1","1","0","2","Female","Right-handed","no","left","space","1026.2527353","288.861229035","17","green","7","circle"
"76","100","20","851.508808455","low_load","1","1","1","0","1","2","Female","Right-handed","no","down","space","1096.75542657","273.608042497","17","red","3","diamond"
"72","100","20","855.664548632","low_load","0","1","1","1","0","2","Female","Right-handed","no","down","space","1554.58514443","298.039118843","17","green","7","circle"
"73","100","20","845.463718966","low_load","1","1","1","7","2","0","Female","Right-handed","no","down","space","1001.90344117","321.794128806","17","green","1","diamond"
"75","100","20","851.843924559","low_load","1","1","1","0","1","3","Female","Right-handed","no","down","space","1248.71160926","697.424052378","17","red","6","circle"
"76","100","20","848.309552269","low_load","1","1","1","1","0","2","Female","Right-handed","no","left","space","978.318409949","576.925802998","17","red","3","circle"
