"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"0","0","20","3000.08707268","low_load","0","0","0","","6","3","Female","Right-handed","yes","None","None","3000.08755374","3000.08659162","21","red","0","circle"
"50","50","20","2290.23030162","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","831.014548996","2329.73251211","21","green","0","circle"
"66","66","20","2117.15550838","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","908.74719579","2633.26464802","21","red","7","circle"
"75","50","20","2117.65442571","low_load","1","0","0","","6","3","Female","Right-handed","yes","left","None","1238.22057448","3000.08178096","21","green","2","circle"
"60","60","20","2270.63085195","low_load","0","1","0","","6","1","Female","Right-handed","yes","None","space","3000.0930058","2764.98010798","21","green","6","diamond"
"66","66","20","2180.04768953","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1564.75945974","1889.5042951","21","red","4","diamond"
"71","71","20","2017.20149203","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1087.24265054","993.005963595","21","red","4","diamond"
"75","62","20","2028.74713165","low_load","1","0","0","","6","1","Female","Right-handed","yes","down","None","1219.05175773","3000.08146025","21","green","4","circle"
"66","66","20","1940.78607365","low_load","0","1","0","","6","3","Female","Right-handed","yes","down","space","1776.23990366","697.955315511","21","red","2","diamond"
"70","70","20","2025.81220525","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","2924.71019873","2657.3845806","21","green","7","diamond"
"72","72","20","1955.87690988","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1767.25586377","745.792048649","21","red","7","circle"
"75","75","20","1876.55991845","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1374.61422636","633.531799162","21","red","3","diamond"
"76","69","20","1951.72472108","low_load","1","0","0","","6","4","Female","Right-handed","yes","left","None","2707.2709692","3000.13373593","21","red","1","circle"
"78","71","20","1949.63878928","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","1035.70172077","2809.34163116","21","red","4","circle"
"80","73","20","1889.59215886","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1704.00742763","393.871238281","21","green","2","diamond"
"81","75","20","1855.21263452","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","2365.6013226","313.438216079","21","red","2","diamond"
"82","76","20","1829.23545928","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","2209.32591638","617.875394673","21","red","5","circle"
"83","77","20","1774.73692453","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","1294.93679616","401.586871434","21","green","1","circle"
"84","78","20","1711.3732425","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","836.568278275","305.085653541","21","red","3","circle"
"85","80","20","1674.34662621","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1371.89621195","569.785621628","21","red","2","diamond"
"80","76","20","1737.47793308","low_load","0","0","0","","6","2","Female","Right-handed","yes","None","None","3000.13052885","3000.07761174","21","red","3","diamond"
"81","77","20","1715.37439865","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","1980.68044971","521.719901808","21","red","4","diamond"
"0","100","20","850.931100344","low_load","0","1","1","","6","4","Female","Right-handed","no","left","space","1524.1284314","177.733769291","21","green","1","circle"
"50","100","20","967.689543428","low_load","1","1","1","5","0","3","Female","Right-handed","no","down","space","2039.5611409","129.33483212","21","red","0","circle"
