"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","26","603.176934718","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","908.645407349","297.708462087","2","green","5","diamond"
"100","100","26","528.796402993","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","659.444066892","249.387675643","2","red","6","diamond"
"100","100","26","506.919150307","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","708.374852511","217.954437359","2","red","5","circle"
"100","100","26","529.12998627","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","949.916886811","241.608101509","2","red","5","circle"
"100","100","26","532.99306583","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","831.527335949","265.363432185","2","red","0","diamond"
"83","100","26","560.601242598","low_load","0","1","0","","6","3","Female","Right-handed","yes","left","space","799.242600393","598.041652487","2","green","1","circle"
"85","100","26","555.597594622","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","817.591645","233.559768534","2","green","3","diamond"
"75","100","26","584.495649827","low_load","0","1","0","","6","1","Female","Right-handed","yes","down","space","1076.44232573","497.121746792","2","red","7","circle"
"77","100","26","583.112833135","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","910.181951016","233.918648175","2","red","7","diamond"
"80","100","26","572.813215494","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","806.74219068","153.491122781","2","green","2","circle"
"81","100","26","559.667610802","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","751.329762925","105.093364831","2","red","0","circle"
"83","100","26","549.894466187","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","699.051999703","185.727751146","2","green","3","circle"
"84","100","26","547.136634117","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","space","882.714990232","145.370308306","2","red","2","diamond"
"85","100","26","545.499471531","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","895.348259177","153.084456664","2","red","4","circle"
"86","100","26","544.452775897","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","849.874776983","209.723297061","2","red","5","diamond"
"87","100","26","550.010822114","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","1041.43376105","225.329269666","2","green","7","diamond"
"88","100","26","552.928842164","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","998.165512468","201.068813489","2","green","0","circle"
"88","100","26","548.419459637","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","725.795749057","217.724164273","2","green","3","diamond"
"89","100","26","543.867394099","low_load","1","1","0","","6","4","Female","Right-handed","yes","left","space","802.4359557","121.424473153","2","green","2","diamond"
"90","100","26","543.551591915","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","833.160093996","241.942606837","2","red","6","diamond"
"90","100","26","543.970071402","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","910.969305369","193.710016912","2","green","1","circle"
"90","100","26","539.069627928","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","711.238833919","161.081796014","2","green","7","diamond"
"100","100","26","638.776416059","low_load","1","1","1","6","0","2","Female","Right-handed","no","down","space","820.489301441","457.063530677","2","red","0","circle"
"100","100","26","566.111627284","low_load","1","1","1","6","0","2","Female","Right-handed","no","down","space","801.037960744","185.855716272","2","green","0","circle"
"100","100","26","491.278700883","low_load","1","1","1","6","0","1","Female","Right-handed","no","left","space","585.611395887","97.614300279","2","red","7","diamond"
"100","100","26","483.024295414","low_load","1","1","1","","6","3","Female","Right-handed","no","left","space","763.361691988","153.160466023","2","green","1","diamond"
"100","100","26","483.29163509","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","742.920305307","225.801682276","2","green","4","diamond"
"83","100","26","514.506536217","low_load","0","1","1","6","0","1","Female","Right-handed","no","left","space","1094.7839939","246.378089805","2","green","7","circle"
"85","100","26","542.883757588","low_load","1","1","1","6","0","1","Female","Right-handed","no","left","space","1160.23607161","266.058100016","2","red","5","circle"
"87","100","26","565.489360774","low_load","1","1","1","0","2","3","Female","Right-handed","no","left","space","1293.82685324","153.63031292","2","green","1","circle"
"88","100","26","559.420736686","low_load","1","1","1","6","0","4","Female","Right-handed","no","left","space","876.475487623","145.268000348","2","green","2","circle"
"90","100","26","546.375524088","low_load","1","1","1","6","0","1","Female","Right-handed","no","down","space","663.997893547","193.939327853","2","red","7","diamond"
"90","100","26","545.489722015","low_load","1","1","1","3","3","4","Female","Right-handed","no","left","space","919.705250451","153.558152131","2","green","2","diamond"
"91","100","26","550.809264504","low_load","1","1","1","","6","2","Female","Right-handed","no","down","space","825.588984351","393.059479409","2","red","4","circle"
"92","100","26","554.556341797","low_load","1","1","1","","6","0","Female","Right-handed","no","left","space","973.250477784","225.792060837","2","red","6","circle"
"92","100","26","557.735741613","low_load","1","1","1","","6","1","Female","Right-handed","no","down","space","684.747807676","513.388070764","2","red","5","diamond"
"93","100","26","558.302312213","low_load","1","1","1","","6","3","Female","Right-handed","no","down","space","675.218414663","457.250186575","2","red","3","diamond"
"93","100","26","565.900356538","low_load","1","1","1","6","0","2","Female","Right-handed","no","left","space","1086.04067238","273.701370445","2","green","4","diamond"
"94","100","26","563.314778987","low_load","1","1","1","6","0","2","Female","Right-handed","no","down","space","706.620543631","337.270532711","2","green","4","circle"
"94","100","26","566.2214364","low_load","1","1","1","6","0","1","Female","Right-handed","no","left","space","838.250476181","393.018748655","2","red","5","circle"
"94","100","26","558.617446945","low_load","1","1","1","7","1","1","Female","Right-handed","no","down","space","649.853096675","193.638176839","2","red","5","diamond"
"95","100","26","559.831682562","low_load","1","1","1","","6","4","Female","Right-handed","no","down","space","940.660742641","225.14357591","2","green","2","circle"
"95","100","26","563.96553497","low_load","1","1","1","3","3","1","Female","Right-handed","no","down","space","1052.27231107","241.012855204","2","green","7","circle"
"95","100","26","560.698263625","low_load","1","1","1","6","0","3","Female","Right-handed","no","down","space","822.538026328","161.633104417","2","red","3","diamond"
"95","100","26","559.136781864","low_load","1","1","1","6","0","3","Female","Right-handed","no","down","space","880.328552868","169.239813382","2","green","1","diamond"
"95","100","26","557.149992661","low_load","1","1","1","0","2","3","Female","Right-handed","no","down","space","805.999415659","216.908266324","2","green","3","diamond"
