"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","24","2709.53282921","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","2513.11783085","2905.94782758","19","red","1","circle"
"100","50","24","2612.45392146","low_load","1","0","0","","6","3","Female","Right-handed","yes","left","None","2030.66022759","3000.08979983","19","red","6","circle"
"100","66","24","2098.09327166","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","1025.08141317","1113.66253096","19","green","1","circle"
"100","75","24","1804.03576471","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","994.314708635","849.411779044","19","green","1","diamond"
"100","80","24","1629.00980293","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","944.030973244","913.780938447","19","red","7","circle"
"100","83","24","1550.50484075","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1738.60520339","577.354856214","19","red","6","diamond"
"100","85","24","1464.24390697","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","1059.308939","834.047669598","19","green","3","diamond"
"100","87","24","1438.79694607","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","1607.92432183","913.412117717","19","red","6","circle"
"100","88","24","1389.68648599","low_load","1","1","0","","6","3","Female","Right-handed","yes","down","space","1072.49187472","921.113735974","19","green","0","circle"
"100","90","24","1398.60136765","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","763.99931239","2193.67129285","19","red","4","circle"
"100","90","24","1331.52881353","low_load","1","1","0","","6","0","Female","Right-handed","yes","down","space","784.410813695","537.195730916","19","green","3","diamond"
"100","91","24","1287.14247908","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1107.97146675","489.814133595","19","red","5","diamond"
"100","92","24","1259.81961138","low_load","1","1","0","","6","4","Female","Right-handed","yes","down","space","854.430306673","1009.46009135","19","red","7","diamond"
"100","92","24","1247.34039019","low_load","1","1","0","","6","1","Female","Right-handed","yes","left","space","1313.21250552","857.008523928","19","green","2","diamond"
"100","93","24","1205.86929549","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","688.901318326","561.646620993","19","green","2","circle"
"100","93","24","1183.83134622","low_load","1","1","0","","6","0","Female","Right-handed","yes","left","space","1121.19288811","585.331326093","19","green","3","diamond"
"100","94","24","1158.93499251","low_load","1","1","0","","6","2","Female","Right-handed","yes","down","space","1063.1639174","458.022748863","19","green","5","circle"
"100","94","24","1151.13804001","low_load","1","1","0","","6","3","Female","Right-handed","yes","left","space","1587.67125309","449.508442146","19","red","0","diamond"
"100","94","24","1125.66256492","low_load","1","1","0","","6","1","Female","Right-handed","yes","down","space","853.130774851","481.077251586","19","green","4","circle"
"100","95","24","1108.38973351","low_load","1","1","0","","6","2","Female","Right-handed","yes","left","space","934.701412359","625.710460975","19","green","5","diamond"
