"acc_1","acc_2","age","avg_rt","condition","correct_1","correct_2","count_block_loop","dis_position","distance_dis","distance_tar","gender","hand","practice","response_keyboard_response_1","response_keyboard_response_2","response_time_keyboard_response_1","response_time_keyboard_response_2","subject_nr","tar_color","tar_position","tar_shape"
"100","100","20","528.681950023","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","791.805587805","265.558312241","8","green","6","circle"
"100","100","20","569.51594509","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","970.489173453","250.210706859","8","green","3","circle"
"100","100","20","573.158469091","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","743.043787259","417.843246925","8","green","6","diamond"
"100","100","20","552.194005214","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","688.980961337","289.62026583","8","green","7","circle"
"100","100","20","532.782395298","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","709.186049346","201.085861921","8","green","1","diamond"
"100","100","20","530.789579856","low_load","1","1","0","","6","0","Male","Right-handed","yes","down","space","711.923634959","329.727370341","8","green","4","circle"
"100","100","20","532.985084392","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","space","858.734681258","233.58154195","8","green","0","circle"
"100","100","20","575.705599382","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","811.442055934","938.056352699","8","red","2","circle"
"100","100","20","560.662194678","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","614.837162404","265.792751683","8","green","5","diamond"
"100","100","20","547.691172377","low_load","1","1","0","","6","1","Male","Right-handed","yes","left","space","652.486340936","209.417602395","8","green","3","diamond"
"100","100","20","579.670021455","low_load","1","1","0","","6","1","Male","Right-handed","yes","down","space","1565.03112817","233.885896301","8","green","3","diamond"
"100","100","20","588.745284485","low_load","1","1","0","","6","4","Male","Right-handed","yes","down","space","991.668900951","385.477454687","8","red","0","diamond"
"100","100","20","582.407968148","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","771.381133751","241.339210461","8","green","1","diamond"
"100","100","20","595.590208742","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","724.081132084","809.837540843","8","green","6","circle"
"100","100","20","599.487739662","low_load","1","1","0","","6","2","Male","Right-handed","yes","left","space","778.653246425","529.453098641","8","red","2","circle"
"100","100","20","606.729498415","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","741.513035602","689.198723829","8","red","7","circle"
"100","100","20","595.107244867","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","688.669551351","129.632824857","8","red","7","diamond"
"100","100","20","592.129756726","low_load","1","1","0","","6","3","Male","Right-handed","yes","down","space","865.666840706","217.358075941","8","green","1","circle"
"100","100","20","591.232440842","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","989.199750102","160.961759751","8","red","1","diamond"
"100","100","20","593.235315624","low_load","1","1","0","","6","2","Male","Right-handed","yes","down","space","844.966896253","417.61297672","8","green","6","circle"
"100","100","20","583.245947333","low_load","1","1","0","","6","3","Male","Right-handed","yes","left","space","645.573744834","121.343418185","8","red","7","circle"
"100","100","20","574.647205229","low_load","1","1","0","","6","0","Male","Right-handed","yes","left","space","714.213829297","73.9334127848","8","red","4","circle"
"100","100","20","672.062194763","low_load","1","1","1","4","0","2","Male","Right-handed","no","left","space","1078.19790153","265.926488","8","red","2","circle"
"100","100","20","661.581693326","low_load","1","1","1","4","0","3","Male","Right-handed","no","down","space","1068.82192737","233.38045641","8","red","7","circle"
